alpha,lambda,ROC,Sens,Spec
0.522448979591837,0.0236534006863989,1,1,1
0.522448979591837,0.0258886423044884,1,1,1
0.522448979591837,0.028335113806918,1,1,1
0.522448979591837,0.0310127763753682,1,1,1
0.522448979591837,0.0339434775191823,1,1,1
0.522448979591837,0.0371511293329525,1,1,1
0.522448979591837,0.0406619035994109,1,1,1
0.522448979591837,0.0445044453295059,1,1,1
0.522448979591837,0.0487101064819718,1,1,1
0.522448979591837,0.0533132017693517,1,1,1
0.522448979591837,0.0583512886376378,1,1,1
0.522448979591837,0.0638654737039313,1,1,1
0.522448979591837,0.0699007481524004,1,1,1
0.522448979591837,0.0765063548250882,1,1,1
0.522448979591837,0.0837361900027288,1,1,1
0.522448979591837,0.0916492431537699,1,1,1
0.522448979591837,0.100310078239589,1,1,1
0.522448979591837,0.109789360502958,1,1,1
0.522448979591837,0.120164433037909,1,1,1
0.522448979591837,0.131519947845338,1,1,1
0.522448979591837,0.143948556523239,1,1,1
0.522448979591837,0.157551666227023,1,1,1
0.522448979591837,0.172440267067936,1,1,1
0.522448979591837,0.188735837700465,1,1,1
0.522448979591837,0.206571336487565,1,1,1
0.522448979591837,0.22609228633081,1,1,1
0.522448979591837,0.247457962016768,1,1,1
0.522448979591837,0.270842689767376,1,1,1
0.522448979591837,0.296437269597558,1,1,1
0.522448979591837,0.324450532085361,1,1,1
0.522448979591837,0.355111042256547,1,1,1
0.522448979591837,0.388668964485944,1,1,1
0.522448979591837,0.425398103631601,1,1,1
0.522448979591837,0.465598139055701,1,1,1
0.522448979591837,0.509597069760018,1,1,1
0.522448979591837,0.557753890586167,1,1,1
0.522448979591837,0.610461521316255,1,1,1
0.522448979591837,0.668150012572944,1,1,1
0.522448979591837,0.731290054676438,1,1,0.888888888888889
0.522448979591837,0.800396818087739,0.382716049382716,0.777777777777778,0.333333333333333
0.522448979591837,0.876034156773032,0,0,0
0.540816326530612,0.0104942743159907,1,1,0.888888888888889
0.540816326530612,0.0114859811328561,1,1,0.888888888888889
0.540816326530612,0.012571404044899,1,1,0.888888888888889
0.540816326530612,0.0137593992043069,1,1,0.888888888888889
0.540816326530612,0.0150596596678714,1,1,1
0.540816326530612,0.0164827944843058,1,1,1
0.540816326530612,0.018040415255298,1,1,1
0.540816326530612,0.0197452308765649,1,1,1
0.540816326530612,0.0216111512319183,1,1,1
0.540816326530612,0.0236534006863989,1,1,1
0.540816326530612,0.0258886423044884,1,1,1
0.540816326530612,0.028335113806918,1,1,1
0.540816326530612,0.0310127763753682,1,1,1
0.540816326530612,0.0339434775191823,1,1,1
0.540816326530612,0.0371511293329525,1,1,1
0.540816326530612,0.0406619035994109,1,1,1
0.540816326530612,0.0445044453295059,1,1,1
0.540816326530612,0.0487101064819718,1,1,1
0.540816326530612,0.0533132017693517,1,1,1
0.540816326530612,0.0583512886376378,1,1,1
0.540816326530612,0.0638654737039313,1,1,1
0.540816326530612,0.0699007481524004,1,1,1
0.540816326530612,0.0765063548250882,1,1,1
0.540816326530612,0.0837361900027288,1,1,1
0.540816326530612,0.0916492431537699,1,1,1
0.540816326530612,0.100310078239589,1,1,1
0.540816326530612,0.109789360502958,1,1,1
0.540816326530612,0.120164433037909,1,1,1
0.540816326530612,0.131519947845338,1,1,1
0.540816326530612,0.143948556523239,1,1,1
0.540816326530612,0.157551666227023,1,1,1
0.540816326530612,0.172440267067936,1,1,1
0.540816326530612,0.188735837700465,1,1,1
0.540816326530612,0.206571336487565,1,1,1
0.540816326530612,0.22609228633081,1,1,1
0.540816326530612,0.247457962016768,1,1,1
0.540816326530612,0.270842689767376,1,1,1
0.540816326530612,0.296437269597558,1,1,1
0.540816326530612,0.324450532085361,1,1,1
0.540816326530612,0.355111042256547,1,1,1
0.540816326530612,0.388668964485944,1,1,1
0.540816326530612,0.425398103631601,1,1,1
0.540816326530612,0.465598139055701,1,1,1
0.540816326530612,0.509597069760018,1,1,1
0.540816326530612,0.557753890586167,1,1,1
0.540816326530612,0.610461521316255,1,1,1
0.540816326530612,0.668150012572944,1,1,1
0.540816326530612,0.731290054676438,0.987654320987654,1,0.777777777777778
0.540816326530612,0.800396818087739,0.0987654320987654,0,0.222222222222222
0.540816326530612,0.876034156773032,0,0,0
0.559183673469388,0.0104942743159907,1,1,1
0.559183673469388,0.0114859811328561,1,1,1
0.559183673469388,0.012571404044899,1,1,1
0.559183673469388,0.0137593992043069,1,1,1
0.559183673469388,0.0150596596678714,1,1,1
0.559183673469388,0.0164827944843058,1,1,1
0.559183673469388,0.018040415255298,1,1,1
0.559183673469388,0.0197452308765649,1,1,1
0.559183673469388,0.0216111512319183,1,1,1
0.559183673469388,0.0236534006863989,1,1,1
0.559183673469388,0.0258886423044884,1,1,1
0.559183673469388,0.028335113806918,1,1,1
0.559183673469388,0.0310127763753682,1,1,1
0.559183673469388,0.0339434775191823,1,1,1
0.559183673469388,0.0371511293329525,1,1,1
0.559183673469388,0.0406619035994109,1,1,1
0.559183673469388,0.0445044453295059,1,1,1
0.559183673469388,0.0487101064819718,1,1,1
0.559183673469388,0.0533132017693517,1,1,1
0.559183673469388,0.0583512886376378,1,1,1
0.559183673469388,0.0638654737039313,1,1,1
0.559183673469388,0.0699007481524004,1,1,1
0.559183673469388,0.0765063548250882,1,1,1
0.559183673469388,0.0837361900027288,1,1,1
0.559183673469388,0.0916492431537699,1,1,1
0.559183673469388,0.100310078239589,1,1,1
0.559183673469388,0.109789360502958,1,1,1
0.559183673469388,0.120164433037909,1,1,1
0.559183673469388,0.131519947845338,1,1,1
0.559183673469388,0.143948556523239,1,1,1
0.559183673469388,0.157551666227023,1,1,1
0.559183673469388,0.172440267067936,1,1,1
0.559183673469388,0.188735837700465,1,1,1
0.559183673469388,0.206571336487565,1,1,1
0.559183673469388,0.22609228633081,1,1,1
0.559183673469388,0.247457962016768,1,1,1
0.559183673469388,0.270842689767376,1,1,1
0.559183673469388,0.296437269597558,1,1,1
0.559183673469388,0.324450532085361,1,1,1
0.559183673469388,0.355111042256547,1,1,1
0.559183673469388,0.388668964485944,1,1,1
0.559183673469388,0.425398103631601,1,1,1
0.559183673469388,0.465598139055701,1,1,1
0.559183673469388,0.509597069760018,1,1,1
0.559183673469388,0.557753890586167,1,1,1
0.559183673469388,0.610461521316255,1,1,1
0.559183673469388,0.668150012572944,1,1,0.888888888888889
0.559183673469388,0.731290054676438,0.839506172839506,0.888888888888889,0.666666666666667
0.559183673469388,0.800396818087739,0,0,0.111111111111111
0.559183673469388,0.876034156773032,0,0,0
0.577551020408163,0.0104942743159907,1,1,1
0.577551020408163,0.0114859811328561,1,1,1
0.577551020408163,0.012571404044899,1,1,1
0.577551020408163,0.0137593992043069,1,1,1
0.577551020408163,0.0150596596678714,1,1,1
0.577551020408163,0.0164827944843058,1,1,1
0.577551020408163,0.018040415255298,1,1,1
0.577551020408163,0.0197452308765649,1,1,1
0.577551020408163,0.0216111512319183,1,1,1
0.577551020408163,0.0236534006863989,1,1,1
0.577551020408163,0.0258886423044884,1,1,1
0.577551020408163,0.028335113806918,1,1,1
0.577551020408163,0.0310127763753682,1,1,1
0.577551020408163,0.0339434775191823,1,1,1
0.577551020408163,0.0371511293329525,1,1,1
0.577551020408163,0.0406619035994109,1,1,1
0.577551020408163,0.0445044453295059,1,1,1
0.577551020408163,0.0487101064819718,1,1,1
0.577551020408163,0.0533132017693517,1,1,1
0.577551020408163,0.0583512886376378,1,1,1
0.577551020408163,0.0638654737039313,1,1,1
0.577551020408163,0.0699007481524004,1,1,1
0.577551020408163,0.0765063548250882,1,1,1
0.577551020408163,0.0837361900027288,1,1,1
0.577551020408163,0.0916492431537699,1,1,1
0.577551020408163,0.100310078239589,1,1,1
0.577551020408163,0.109789360502958,1,1,1
0.577551020408163,0.120164433037909,1,1,1
0.577551020408163,0.131519947845338,1,1,1
0.577551020408163,0.143948556523239,1,1,1
0.577551020408163,0.157551666227023,1,1,1
0.577551020408163,0.172440267067936,1,1,1
0.577551020408163,0.188735837700465,1,1,1
0.577551020408163,0.206571336487565,1,1,1
0.577551020408163,0.22609228633081,1,1,1
0.577551020408163,0.247457962016768,1,1,1
0.577551020408163,0.270842689767376,1,1,1
0.577551020408163,0.296437269597558,1,1,1
0.577551020408163,0.324450532085361,1,1,1
0.577551020408163,0.355111042256547,1,1,1
0.577551020408163,0.388668964485944,1,1,1
0.577551020408163,0.425398103631601,1,1,1
0.577551020408163,0.465598139055701,1,1,1
0.577551020408163,0.509597069760018,1,1,1
0.577551020408163,0.557753890586167,1,1,1
0.577551020408163,0.610461521316255,1,1,1
0.577551020408163,0.668150012572944,1,1,0.888888888888889
0.577551020408163,0.731290054676438,0.395061728395062,0.777777777777778,0.333333333333333
0.577551020408163,0.800396818087739,0,0,0
0.577551020408163,0.876034156773032,0,0,0
0.595918367346939,0.0104942743159907,1,1,1
0.595918367346939,0.0114859811328561,1,1,1
0.595918367346939,0.012571404044899,1,1,1
0.595918367346939,0.0137593992043069,1,1,1
0.595918367346939,0.0150596596678714,1,1,1
0.595918367346939,0.0164827944843058,1,1,1
0.595918367346939,0.018040415255298,1,1,1
0.595918367346939,0.0197452308765649,1,1,1
0.595918367346939,0.0216111512319183,1,1,1
0.595918367346939,0.0236534006863989,1,1,1
0.595918367346939,0.0258886423044884,1,1,1
0.595918367346939,0.028335113806918,1,1,1
0.595918367346939,0.0310127763753682,1,1,1
0.595918367346939,0.0339434775191823,1,1,1
0.595918367346939,0.0371511293329525,1,1,1
0.595918367346939,0.0406619035994109,1,1,1
0.595918367346939,0.0445044453295059,1,1,1
0.595918367346939,0.0487101064819718,1,1,1
0.595918367346939,0.0533132017693517,1,1,1
0.595918367346939,0.0583512886376378,1,1,1
0.595918367346939,0.0638654737039313,1,1,1
0.595918367346939,0.0699007481524004,1,1,1
0.595918367346939,0.0765063548250882,1,1,1
0.595918367346939,0.0837361900027288,1,1,1
0.595918367346939,0.0916492431537699,1,1,1
0.595918367346939,0.100310078239589,1,1,1
0.595918367346939,0.109789360502958,1,1,1
0.595918367346939,0.120164433037909,1,1,1
0.595918367346939,0.131519947845338,1,1,1
0.595918367346939,0.143948556523239,1,1,1
0.595918367346939,0.157551666227023,1,1,1
0.595918367346939,0.172440267067936,1,1,1
0.595918367346939,0.188735837700465,1,1,1
0.595918367346939,0.206571336487565,1,1,1
0.595918367346939,0.22609228633081,1,1,1
0.595918367346939,0.247457962016768,1,1,1
0.595918367346939,0.270842689767376,1,1,1
0.595918367346939,0.296437269597558,1,1,1
0.595918367346939,0.324450532085361,1,1,1
0.595918367346939,0.355111042256547,1,1,1
0.595918367346939,0.388668964485944,1,1,1
0.595918367346939,0.425398103631601,1,1,1
0.595918367346939,0.465598139055701,1,1,1
0.595918367346939,0.509597069760018,1,1,1
0.595918367346939,0.557753890586167,1,1,1
0.595918367346939,0.610461521316255,1,1,1
0.595918367346939,0.668150012572944,0.987654320987654,1,0.888888888888889
0.595918367346939,0.731290054676438,0.111111111111111,0,0.222222222222222
0.595918367346939,0.800396818087739,0,0,0
0.595918367346939,0.876034156773032,0,0,0
0.614285714285714,0.0104942743159907,1,1,1
0.614285714285714,0.0114859811328561,1,1,1
0.614285714285714,0.012571404044899,1,1,1
0.614285714285714,0.0137593992043069,1,1,1
0.614285714285714,0.0150596596678714,1,1,1
0.614285714285714,0.0164827944843058,1,1,1
0.614285714285714,0.018040415255298,1,1,1
0.614285714285714,0.0197452308765649,1,1,1
0.614285714285714,0.0216111512319183,1,1,1
0.614285714285714,0.0236534006863989,1,1,1
0.614285714285714,0.0258886423044884,1,1,1
0.614285714285714,0.028335113806918,1,1,1
0.614285714285714,0.0310127763753682,1,1,1
0.614285714285714,0.0339434775191823,1,1,1
0.614285714285714,0.0371511293329525,1,1,1
0.614285714285714,0.0406619035994109,1,1,1
0.614285714285714,0.0445044453295059,1,1,1
0.614285714285714,0.0487101064819718,1,1,1
0.614285714285714,0.0533132017693517,1,1,1
0.614285714285714,0.0583512886376378,1,1,1
0.614285714285714,0.0638654737039313,1,1,1
0.614285714285714,0.0699007481524004,1,1,1
0.614285714285714,0.0765063548250882,1,1,1
0.614285714285714,0.0837361900027288,1,1,1
0.614285714285714,0.0916492431537699,1,1,1
0.614285714285714,0.100310078239589,1,1,1
0.614285714285714,0.109789360502958,1,1,1
0.614285714285714,0.120164433037909,1,1,1
0.614285714285714,0.131519947845338,1,1,1
0.614285714285714,0.143948556523239,1,1,1
0.614285714285714,0.157551666227023,1,1,1
0.614285714285714,0.172440267067936,1,1,1
0.614285714285714,0.188735837700465,1,1,1
0.614285714285714,0.206571336487565,1,1,1
0.614285714285714,0.22609228633081,1,1,1
0.614285714285714,0.247457962016768,1,1,1
0.614285714285714,0.270842689767376,1,1,1
0.614285714285714,0.296437269597558,1,1,1
0.614285714285714,0.324450532085361,1,1,1
0.614285714285714,0.355111042256547,1,1,1
0.614285714285714,0.388668964485944,1,1,1
0.614285714285714,0.425398103631601,1,1,1
0.614285714285714,0.465598139055701,1,1,1
0.614285714285714,0.509597069760018,1,1,1
0.614285714285714,0.557753890586167,1,1,1
0.614285714285714,0.610461521316255,1,1,1
0.614285714285714,0.668150012572944,0.91358024691358,0.888888888888889,0.777777777777778
0.614285714285714,0.731290054676438,0,0,0.111111111111111
0.614285714285714,0.800396818087739,0,0,0
0.614285714285714,0.876034156773032,0,0,0
0.63265306122449,0.0104942743159907,1,1,1
0.63265306122449,0.0114859811328561,1,1,1
0.63265306122449,0.012571404044899,1,1,1
0.63265306122449,0.0137593992043069,1,1,1
0.63265306122449,0.0150596596678714,1,1,1
0.63265306122449,0.0164827944843058,1,1,1
0.63265306122449,0.018040415255298,1,1,1
0.63265306122449,0.0197452308765649,1,1,1
0.63265306122449,0.0216111512319183,1,1,1
0.63265306122449,0.0236534006863989,1,1,1
0.63265306122449,0.0258886423044884,1,1,1
0.63265306122449,0.028335113806918,1,1,1
0.63265306122449,0.0310127763753682,1,1,1
0.63265306122449,0.0339434775191823,1,1,1
0.63265306122449,0.0371511293329525,1,1,1
0.63265306122449,0.0406619035994109,1,1,1
0.63265306122449,0.0445044453295059,1,1,1
0.63265306122449,0.0487101064819718,1,1,1
0.63265306122449,0.0533132017693517,1,1,1
0.63265306122449,0.0583512886376378,1,1,1
0.63265306122449,0.0638654737039313,1,1,1
0.63265306122449,0.0699007481524004,1,1,1
0.63265306122449,0.0765063548250882,1,1,1
0.63265306122449,0.0837361900027288,1,1,1
0.63265306122449,0.0916492431537699,1,1,1
0.63265306122449,0.100310078239589,1,1,1
0.63265306122449,0.109789360502958,1,1,1
0.63265306122449,0.120164433037909,1,1,1
0.63265306122449,0.131519947845338,1,1,1
0.63265306122449,0.143948556523239,1,1,1
0.63265306122449,0.157551666227023,1,1,1
0.63265306122449,0.172440267067936,1,1,1
0.63265306122449,0.188735837700465,1,1,1
0.63265306122449,0.206571336487565,1,1,1
0.63265306122449,0.22609228633081,1,1,1
0.63265306122449,0.247457962016768,1,1,1
0.63265306122449,0.270842689767376,1,1,1
0.63265306122449,0.296437269597558,1,1,1
0.63265306122449,0.324450532085361,1,1,1
0.63265306122449,0.355111042256547,1,1,1
0.63265306122449,0.388668964485944,1,1,1
0.63265306122449,0.425398103631601,1,1,1
0.63265306122449,0.465598139055701,1,1,1
0.63265306122449,0.509597069760018,1,1,1
0.63265306122449,0.557753890586167,1,1,1
0.63265306122449,0.610461521316255,1,1,0.888888888888889
0.63265306122449,0.668150012572944,0.567901234567901,0.777777777777778,0.333333333333333
0.63265306122449,0.731290054676438,0,0,0
0.63265306122449,0.800396818087739,0,0,0
0.63265306122449,0.876034156773032,0,0,0
0.651020408163265,0.0104942743159907,1,1,1
0.651020408163265,0.0114859811328561,1,1,1
0.651020408163265,0.012571404044899,1,1,1
0.651020408163265,0.0137593992043069,1,1,1
0.651020408163265,0.0150596596678714,1,1,1
0.651020408163265,0.0164827944843058,1,1,1
0.651020408163265,0.018040415255298,1,1,1
0.651020408163265,0.0197452308765649,1,1,1
0.651020408163265,0.0216111512319183,1,1,1
0.651020408163265,0.0236534006863989,1,1,1
0.651020408163265,0.0258886423044884,1,1,1
0.651020408163265,0.028335113806918,1,1,1
0.651020408163265,0.0310127763753682,1,1,1
0.651020408163265,0.0339434775191823,1,1,1
0.651020408163265,0.0371511293329525,1,1,1
0.651020408163265,0.0406619035994109,1,1,1
0.651020408163265,0.0445044453295059,1,1,1
0.651020408163265,0.0487101064819718,1,1,1
0.651020408163265,0.0533132017693517,1,1,1
0.651020408163265,0.0583512886376378,1,1,1
0.651020408163265,0.0638654737039313,1,1,1
0.651020408163265,0.0699007481524004,1,1,1
0.651020408163265,0.0765063548250882,1,1,1
0.651020408163265,0.0837361900027288,1,1,1
0.651020408163265,0.0916492431537699,1,1,1
0.651020408163265,0.100310078239589,1,1,1
0.651020408163265,0.109789360502958,1,1,1
0.651020408163265,0.120164433037909,1,1,1
0.651020408163265,0.131519947845338,1,1,1
0.651020408163265,0.143948556523239,1,1,1
0.651020408163265,0.157551666227023,1,1,1
0.651020408163265,0.172440267067936,1,1,1
0.651020408163265,0.188735837700465,1,1,1
0.651020408163265,0.206571336487565,1,1,1
0.651020408163265,0.22609228633081,1,1,1
0.651020408163265,0.247457962016768,1,1,1
0.651020408163265,0.270842689767376,1,1,1
0.651020408163265,0.296437269597558,1,1,1
0.651020408163265,0.324450532085361,1,1,1
0.651020408163265,0.355111042256547,1,1,1
0.651020408163265,0.388668964485944,1,1,1
0.651020408163265,0.425398103631601,1,1,1
0.651020408163265,0.465598139055701,1,1,1
0.651020408163265,0.509597069760018,1,1,1
0.651020408163265,0.557753890586167,1,1,1
0.651020408163265,0.610461521316255,0.987654320987654,1,0.888888888888889
0.651020408163265,0.668150012572944,0.197530864197531,0,0.222222222222222
0.651020408163265,0.731290054676438,0,0,0
0.651020408163265,0.800396818087739,0,0,0
0.651020408163265,0.876034156773032,0,0,0
0.669387755102041,0.0104942743159907,1,1,1
0.669387755102041,0.0114859811328561,1,1,1
0.669387755102041,0.012571404044899,1,1,1
0.669387755102041,0.0137593992043069,1,1,1
0.669387755102041,0.0150596596678714,1,1,1
0.669387755102041,0.0164827944843058,1,1,1
0.669387755102041,0.018040415255298,1,1,1
0.669387755102041,0.0197452308765649,1,1,1
0.669387755102041,0.0216111512319183,1,1,1
0.669387755102041,0.0236534006863989,1,1,1
0.669387755102041,0.0258886423044884,1,1,1
0.669387755102041,0.028335113806918,1,1,1
0.669387755102041,0.0310127763753682,1,1,1
0.669387755102041,0.0339434775191823,1,1,1
0.669387755102041,0.0371511293329525,1,1,1
0.669387755102041,0.0406619035994109,1,1,1
0.669387755102041,0.0445044453295059,1,1,1
0.669387755102041,0.0487101064819718,1,1,1
0.669387755102041,0.0533132017693517,1,1,1
0.669387755102041,0.0583512886376378,1,1,1
0.669387755102041,0.0638654737039313,1,1,1
0.669387755102041,0.0699007481524004,1,1,1
0.669387755102041,0.0765063548250882,1,1,1
0.669387755102041,0.0837361900027288,1,1,1
0.669387755102041,0.0916492431537699,1,1,1
0.669387755102041,0.100310078239589,1,1,1
0.669387755102041,0.109789360502958,1,1,1
0.669387755102041,0.120164433037909,1,1,1
0.669387755102041,0.131519947845338,1,1,1
0.669387755102041,0.143948556523239,1,1,1
0.669387755102041,0.157551666227023,1,1,1
0.669387755102041,0.172440267067936,1,1,1
0.669387755102041,0.188735837700465,1,1,1
0.669387755102041,0.206571336487565,1,1,1
0.669387755102041,0.22609228633081,1,1,1
0.669387755102041,0.247457962016768,1,1,1
0.669387755102041,0.270842689767376,1,1,1
0.669387755102041,0.296437269597558,1,1,1
0.669387755102041,0.324450532085361,1,1,1
0.669387755102041,0.355111042256547,1,1,1
0.669387755102041,0.388668964485944,1,1,1
0.669387755102041,0.425398103631601,1,1,1
0.669387755102041,0.465598139055701,1,1,1
0.669387755102041,0.509597069760018,1,1,1
0.669387755102041,0.557753890586167,1,1,1
0.669387755102041,0.610461521316255,0.962962962962963,0.888888888888889,0.777777777777778
0.669387755102041,0.668150012572944,0.0123456790123457,0,0.111111111111111
0.669387755102041,0.731290054676438,0,0,0
0.669387755102041,0.800396818087739,0,0,0
0.669387755102041,0.876034156773032,0,0,0
0.687755102040816,0.0104942743159907,1,1,1
0.687755102040816,0.0114859811328561,1,1,1
0.687755102040816,0.012571404044899,1,1,1
0.687755102040816,0.0137593992043069,1,1,1
0.687755102040816,0.0150596596678714,1,1,1
0.687755102040816,0.0164827944843058,1,1,1
0.687755102040816,0.018040415255298,1,1,1
0.687755102040816,0.0197452308765649,1,1,1
0.687755102040816,0.0216111512319183,1,1,1
0.687755102040816,0.0236534006863989,1,1,1
0.687755102040816,0.0258886423044884,1,1,1
0.687755102040816,0.028335113806918,1,1,1
0.687755102040816,0.0310127763753682,1,1,1
0.687755102040816,0.0339434775191823,1,1,1
0.687755102040816,0.0371511293329525,1,1,1
0.687755102040816,0.0406619035994109,1,1,1
0.687755102040816,0.0445044453295059,1,1,1
0.687755102040816,0.0487101064819718,1,1,1
0.687755102040816,0.0533132017693517,1,1,1
0.687755102040816,0.0583512886376378,1,1,1
0.687755102040816,0.0638654737039313,1,1,1
0.687755102040816,0.0699007481524004,1,1,1
0.687755102040816,0.0765063548250882,1,1,1
0.687755102040816,0.0837361900027288,1,1,1
0.687755102040816,0.0916492431537699,1,1,1
0.687755102040816,0.100310078239589,1,1,1
0.687755102040816,0.109789360502958,1,1,1
0.687755102040816,0.120164433037909,1,1,1
0.687755102040816,0.131519947845338,1,1,1
0.687755102040816,0.143948556523239,1,1,1
0.687755102040816,0.157551666227023,1,1,1
0.687755102040816,0.172440267067936,1,1,1
0.687755102040816,0.188735837700465,1,1,1
0.687755102040816,0.206571336487565,1,1,1
0.687755102040816,0.22609228633081,1,1,1
0.687755102040816,0.247457962016768,1,1,1
0.687755102040816,0.270842689767376,1,1,1
0.687755102040816,0.296437269597558,1,1,1
0.687755102040816,0.324450532085361,1,1,1
0.687755102040816,0.355111042256547,1,1,1
0.687755102040816,0.388668964485944,1,1,1
0.687755102040816,0.425398103631601,1,1,1
0.687755102040816,0.465598139055701,1,1,1
0.687755102040816,0.509597069760018,1,1,1
0.687755102040816,0.557753890586167,1,1,0.888888888888889
0.687755102040816,0.610461521316255,0.814814814814815,0.888888888888889,0.666666666666667
0.687755102040816,0.668150012572944,0,0,0
0.687755102040816,0.731290054676438,0,0,0
0.687755102040816,0.800396818087739,0,0,0
0.687755102040816,0.876034156773032,0,0,0
0.706122448979592,0.0104942743159907,1,1,1
0.706122448979592,0.0114859811328561,1,1,1
0.706122448979592,0.012571404044899,1,1,1
0.706122448979592,0.0137593992043069,1,1,1
0.706122448979592,0.0150596596678714,1,1,1
0.706122448979592,0.0164827944843058,1,1,1
0.706122448979592,0.018040415255298,1,1,1
0.706122448979592,0.0197452308765649,1,1,1
0.706122448979592,0.0216111512319183,1,1,1
0.706122448979592,0.0236534006863989,1,1,1
0.706122448979592,0.0258886423044884,1,1,1
0.706122448979592,0.028335113806918,1,1,1
0.706122448979592,0.0310127763753682,1,1,1
0.706122448979592,0.0339434775191823,1,1,1
0.706122448979592,0.0371511293329525,1,1,1
0.706122448979592,0.0406619035994109,1,1,1
0.706122448979592,0.0445044453295059,1,1,1
0.706122448979592,0.0487101064819718,1,1,1
0.706122448979592,0.0533132017693517,1,1,1
0.706122448979592,0.0583512886376378,1,1,1
0.706122448979592,0.0638654737039313,1,1,1
0.706122448979592,0.0699007481524004,1,1,1
0.706122448979592,0.0765063548250882,1,1,1
0.706122448979592,0.0837361900027288,1,1,1
0.706122448979592,0.0916492431537699,1,1,1
0.706122448979592,0.100310078239589,1,1,1
0.706122448979592,0.109789360502958,1,1,1
0.706122448979592,0.120164433037909,1,1,1
0.706122448979592,0.131519947845338,1,1,1
0.706122448979592,0.143948556523239,1,1,1
0.706122448979592,0.157551666227023,1,1,1
0.706122448979592,0.172440267067936,1,1,1
0.706122448979592,0.188735837700465,1,1,1
0.706122448979592,0.206571336487565,1,1,1
0.706122448979592,0.22609228633081,1,1,1
0.706122448979592,0.247457962016768,1,1,1
0.706122448979592,0.270842689767376,1,1,1
0.706122448979592,0.296437269597558,1,1,1
0.706122448979592,0.324450532085361,1,1,1
0.706122448979592,0.355111042256547,1,1,1
0.706122448979592,0.388668964485944,1,1,1
0.706122448979592,0.425398103631601,1,1,1
0.706122448979592,0.465598139055701,1,1,1
0.706122448979592,0.509597069760018,1,1,1
0.706122448979592,0.557753890586167,1,1,0.888888888888889
0.706122448979592,0.610461521316255,0.271604938271605,0.777777777777778,0.222222222222222
0.706122448979592,0.668150012572944,0,0,0
0.706122448979592,0.731290054676438,0,0,0
0.706122448979592,0.800396818087739,0,0,0
0.706122448979592,0.876034156773032,0,0,0
0.724489795918367,0.0104942743159907,1,1,1
0.724489795918367,0.0114859811328561,1,1,1
0.724489795918367,0.012571404044899,1,1,1
0.724489795918367,0.0137593992043069,1,1,1
0.724489795918367,0.0150596596678714,1,1,1
0.724489795918367,0.0164827944843058,1,1,1
0.724489795918367,0.018040415255298,1,1,1
0.724489795918367,0.0197452308765649,1,1,1
0.724489795918367,0.0216111512319183,1,1,1
0.724489795918367,0.0236534006863989,1,1,1
0.724489795918367,0.0258886423044884,1,1,1
0.724489795918367,0.028335113806918,1,1,1
0.724489795918367,0.0310127763753682,1,1,1
0.724489795918367,0.0339434775191823,1,1,1
0.724489795918367,0.0371511293329525,1,1,1
0.724489795918367,0.0406619035994109,1,1,1
0.724489795918367,0.0445044453295059,1,1,1
0.724489795918367,0.0487101064819718,1,1,1
0.724489795918367,0.0533132017693517,1,1,1
0.724489795918367,0.0583512886376378,1,1,1
0.724489795918367,0.0638654737039313,1,1,1
0.724489795918367,0.0699007481524004,1,1,1
0.724489795918367,0.0765063548250882,1,1,1
0.724489795918367,0.0837361900027288,1,1,1
0.724489795918367,0.0916492431537699,1,1,1
0.724489795918367,0.100310078239589,1,1,1
0.724489795918367,0.109789360502958,1,1,1
0.724489795918367,0.120164433037909,1,1,1
0.724489795918367,0.131519947845338,1,1,1
0.724489795918367,0.143948556523239,1,1,1
0.724489795918367,0.157551666227023,1,1,1
0.724489795918367,0.172440267067936,1,1,1
0.724489795918367,0.188735837700465,1,1,1
0.724489795918367,0.206571336487565,1,1,1
0.724489795918367,0.22609228633081,1,1,1
0.724489795918367,0.247457962016768,1,1,1
0.724489795918367,0.270842689767376,1,1,1
0.724489795918367,0.296437269597558,1,1,1
0.724489795918367,0.324450532085361,1,1,1
0.724489795918367,0.355111042256547,1,1,1
0.724489795918367,0.388668964485944,1,1,1
0.724489795918367,0.425398103631601,1,1,1
0.724489795918367,0.465598139055701,1,1,1
0.724489795918367,0.509597069760018,1,1,1
0.724489795918367,0.557753890586167,0.987654320987654,0.888888888888889,0.888888888888889
0.724489795918367,0.610461521316255,0.197530864197531,0,0.222222222222222
0.724489795918367,0.668150012572944,0,0,0
0.724489795918367,0.731290054676438,0,0,0
0.724489795918367,0.800396818087739,0,0,0
0.724489795918367,0.876034156773032,0,0,0
0.742857142857143,0.0104942743159907,1,1,1
0.742857142857143,0.0114859811328561,1,1,1
0.742857142857143,0.012571404044899,1,1,1
0.742857142857143,0.0137593992043069,1,1,1
0.742857142857143,0.0150596596678714,1,1,1
0.742857142857143,0.0164827944843058,1,1,1
0.742857142857143,0.018040415255298,1,1,1
0.742857142857143,0.0197452308765649,1,1,1
0.742857142857143,0.0216111512319183,1,1,1
0.742857142857143,0.0236534006863989,1,1,1
0.742857142857143,0.0258886423044884,1,1,1
0.742857142857143,0.028335113806918,1,1,1
0.742857142857143,0.0310127763753682,1,1,1
0.742857142857143,0.0339434775191823,1,1,1
0.742857142857143,0.0371511293329525,1,1,1
0.742857142857143,0.0406619035994109,1,1,1
0.742857142857143,0.0445044453295059,1,1,1
