id,CA150,CUGBP,ESRP1,ESRP2,FBP11,MAGOH,NOVA1,nSR100,PRP8,PSF,PTB,RAVER1,RBM17,RBM22,RBM3,RBM45,SAM68TV1,SC35,sf3btv1,SF3BTV2,SKIP,SND1,SRM160,SRSF1,SRSF10,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,TIA1,TRA2A,TRA2B,U1,U11,U12,U2,U2AF1,U2AF2,U4,U4ATAC,U5,U6,U6ATAC
CP_1441,21769784.2225024,2983738.2949403,161972.725100274,7190.2317292561,12482865.8162825,2853034.08363313,716056.724735784,19023.0997718544,44106477.5609237,225400.936038579,18241488.7205467,4833696.52576487,13574530.0019526,25442733.2249388,35377997.84363,4064359.38211731,431800.854712689,1914538.26215062,7656195.96693178,34737652.6873774,151998.03961176,25780021.1894708,31645002.217149,96034.5357652703,29091810.2510341,75805009.2751025,9105622.42849875,208398440.854156,7526621.51086891,95270486.1405315,19537765.7349644,39540628.5424812,68158138.7092418,,310117540.0918,73848.5190844147,2701740506.16349,7253707.37204283,10024912.4392445,6954854703.05749,1278610.46101197,19857807.3379069,163685575.868201,4576980.29116459
CP_1454,26782708.8479064,4534607.19525722,77924.7434943753,2791.96512926808,60908700.8108746,5889393.09131247,305793.588535951,4561.3036565486,66437753.758647,607652.664485191,19760391.3981715,11140905.1181492,20085779.392246,24683229.0614494,52952849.2343986,10863193.0386782,1435984.58218273,6059176.35069413,10773465.9966518,46473157.9191917,957106.611423553,34706813.5062926,33441607.5643096,45819.7439477669,33242510.8279707,150257518.322589,16353798.2048673,153737232.268087,9161001.39002735,97101490.1389053,30157325.67113,50136738.2395463,67004114.5098823,,98686897.3784705,59244.2066183112,394202637.319244,14541351.6732138,15282953.0988796,3414395905.32682,766319.153641775,32338743.8222278,99851097.023817,4687471.43248482
CP_1459,33873823.6914722,5908400.17917001,252273.261406386,28115.5420578722,51872021.544469,4827062.54715577,731749.999665752,6283.64400102853,51547864.5578561,162106.590710883,1745667260.80036,8255007.80785002,25670648.1576107,23940292.6596694,38226596.9837095,8112018.64748494,1372220.07922384,2564845.72492584,6490481.42807708,40345441.3262067,2097.03179223066,32189256.5855126,25217623.4414214,116407.755693204,44941298.5650282,138822640.595687,17522976.573371,154004535.44444,6515007.30408482,99665110.2048941,25483104.1330633,55302324.0455752,57107700.9840151,146139255.702266,117154466.482064,44435.0387890982,780117511.464349,11942672.5283243,15093072.3685504,5312246593.16201,,20793353.4136345,83616845.1161311,99821.9521743878
CP_1465,35475126.2620925,6342373.33591279,240742.81248472,8838.36637040769,29713050.5707258,3075276.20700299,110135.439568594,11986.4395968092,30152427.3159447,183572.10093831,14464902.5296365,6455140.26196212,17853931.6350981,16090140.2307618,22846897.2664873,6558896.30531982,1271746.67575484,3203124.31313927,2595109.65785884,32849740.4317809,532969.510261476,30569816.433013,16976348.3127761,160402.689343066,30567584.9478215,109083890.213378,14269181.5802183,103835611.905365,8085283.42984541,72370364.9697666,24387965.6536719,26731446.0923242,46227268.3058108,105005418.150448,102665978.253934,43191.0888618198,1588776884.73731,6424057.20141751,10602296.0483543,6266426270.38206,633533.969351823,16853762.0415036,41353889.3800895,1012166.90506855
CP_1490,25834479.1778658,3870633.44687491,151981.127931869,11319.9139935748,46917484.1543733,4915792.99329484,736033.575243147,12963.6656801813,33390874.2468777,261306.374766857,19351910.0210567,5805892.84680192,19987412.8579185,,30841717.1526955,6468328.46563223,1227580.71034763,4420250.30840555,6330436.33549597,36962105.4948396,474798.820383857,26121708.7277532,23095757.9891218,74485.7794017811,27035417.1595697,150139982.649926,13258327.1278979,121815435.952292,8098897.57897425,58175503.8225189,25722812.8406132,42744390.4376881,60593052.6789953,88065989.2382672,254346011.240143,115155.040776808,763490380.616838,9768753.9882648,9948893.47502479,3596642317.12778,3322324.76982956,20691484.1305684,73401053.0677243,2340939.06034447
CP_1501,24423568.9442154,2789584.35954412,45700.8868346456,21974.1215464978,34776370.2175224,3136993.17781754,860345.638387077,,48797377.6544429,247059.366923963,17440946.2489542,7559618.94040408,19357068.812486,23801714.1249117,31596171.8858621,7684394.02024688,1199378.32891074,5549441.18823543,4843287.65123753,34008390.2108053,550800.096269678,36823936.1279915,25323781.4164783,28896.4066100717,34570723.3572631,128435154.977948,15278229.6530559,105821060.119762,8396043.45236585,70520653.6517699,12131166.5977317,35563338.7593586,26670386.0166912,86606481.5523766,69771806.4820475,20908.1448017111,524050154.836092,11342596.1749363,15411037.6574208,1793705168.02612,1417802.34195859,20137374.9396501,56092260.0334147,1997908.37953446
CP_1558,30245806.7599294,7841329.2003871,100979.570918661,12654.2690191612,15439321.7587012,1633111.99931544,385584.410226428,3241.30725680474,50370964.060225,5222.22202562397,29544629.07209,5129328.52224305,23136245.7757493,17719985.4750335,51287785.4555276,1986321.11016871,,1511031.34442041,613312.267566047,16136620.5617436,8904.30968404253,35196185.7719942,16248282.593269,15407.4296275679,37240609.8968414,94060559.3673696,10713670.383968,100206544.084068,4567525.48471862,93428234.0312691,21397620.7677894,56515682.0779838,24113945.1813673,,86269108.617617,7120.3977538377,23904911.7785234,17789478.0474247,15698263.3014896,3010826670.03736,596522.792674787,21991537.834056,30663188.9168237,495925.633201212
CP_1571,20588227.1565077,3601001.98635211,108421.951280446,15028.7317485393,28219612.2525862,1424556.11234689,995822.189839535,612.947155918521,41569778.0389044,33466.7068528796,18088201.7536105,3752187.50552127,13944384.7744507,18509814.6827924,35207458.8879083,2951686.67068675,458752.005331933,3352375.54845778,4328266.75616264,21471385.2783154,153526.330733635,21370433.8736071,17136848.8900225,19899.9926415717,29143098.4278379,44457323.7218015,7914167.7184364,70524066.1919638,2961426.66076914,66382081.3581647,8506176.97460086,29928630.0003207,14406371.9748009,,94087101.6490226,50743.6047140328,193629960.9523,10265721.6450494,11776859.183927,1863749608.82095,919234.993377764,13519655.5557778,40127466.794786,681509.135306931
CP_1585,29905227.5763342,5682702.89336362,200095.472300428,3210.21321670906,43056314.7813747,3733944.52328927,1308914.94594434,,55919999.5566862,126670.136265826,1532469934.38862,8655955.33007108,23342739.2251704,26906443.3618738,48451518.8510382,5790296.98279099,1341715.19091034,4620885.09514714,6213447.56825311,37560695.2375058,2809.4359242871,35843389.6309998,25171268.0688188,74154.2023072448,30521220.2636663,123177716.424007,15499017.8151081,111114451.023331,6971053.18673527,89804920.5498394,24610261.5201066,46079321.1224919,46424224.0154271,127973113.502872,111486267.833943,26416.4973411057,526676256.4666,10429399.3527429,11784539.0342308,4010254445.40727,,22348962.9137527,53198927.7837302,79540.8224733696
CP_1604,43427447.8889989,8437521.031302,129625.295502899,2204.53277788005,28149943.8249873,4445441.87715741,2475757.54260072,5468.01632215726,62067922.1508897,72488.8811983311,2541293258.94396,11453025.266028,26337331.7408169,24459265.4912193,50937642.5009876,5583166.94825825,1928646.7710872,5302385.19404508,4156819.82422954,37149783.845923,872.031538314429,47337832.5225804,32874576.7161969,32114.5688463056,43837618.8152776,148421710.127154,17929967.3757923,148655995.121632,10880328.0750217,106597376.407028,23038408.2314663,47344250.4506825,44223974.6139508,144525000.878553,196997182.797538,52505.2728150741,193096933.157158,18039306.8304247,18471854.0545961,2944870481.65728,,30971712.0481356,55353624.2810369,42501.7950789661
CP_1610,41003488.8123054,5622097.23173798,100951.932216781,9249.31843468706,51997768.6740745,5347369.70527054,75131.9207298879,875.47733427628,69023193.2614933,468126.161716178,25990067.9616473,9403848.38720546,22614919.6634442,,42626136.7775558,8010358.79522757,1533153.44422887,7149927.76133361,10176893.614393,50731979.6685713,755915.562320333,35356124.0907846,34280582.6928328,49319.2693015525,34152925.3441016,141516894.481601,18366450.9048434,176979402.560926,11544665.7315157,85855008.8751521,26671797.4129162,58459527.0698178,58426643.0829084,160833965.25116,127355966.012546,131736.90409175,744235183.332402,14182708.6882707,18350027.5774569,2163957622.44359,853805.082007329,35675123.7897388,56593704.5128779,2043449.46729472
CP_1619,28717055.7332161,4893543.32734715,117899.983249053,2892.29765963877,23659378.281413,1943924.76801871,412258.463599972,3066.90423698602,55921338.7199132,13864.7861201574,24530111.5842446,5423468.24835544,22405250.6460519,22391905.7355568,57112773.2382324,3731461.53144079,692330.112274979,2512328.30548297,2125999.54807496,19699422.8413416,53772.0974818537,29431658.5098644,21194459.8860049,23478.3887113111,37005116.9252793,66484235.8732296,10803421.1227416,97496120.0996889,3842446.19595927,90065504.8234469,15809284.6757716,42403810.1706167,21170159.1230089,,63058212.2833885,6645.83727268552,83956894.1227702,14145225.337947,17996949.4093379,2172260181.57937,238859.24339411,20501582.991159,47135944.0567271,620666.756145184
CP_1620,22135482.3774899,3576933.50959899,128609.177700562,1702.5037647407,18449628.5004214,1357342.2766794,582910.458532827,,33608527.8769402,21194.499840079,18047355.7981864,3444114.64650481,15399737.7605446,15671993.9745953,43365578.5681964,2932165.05483709,334813.383308446,1742622.66323055,2625821.47910018,14173586.2266511,67104.1013703197,24711922.966397,19560819.4988696,16398.3041132276,27676734.1629634,48001020.4318932,8366910.75655342,107178966.069749,3584168.35179507,71352546.0667649,6835376.49914559,30610995.5486489,19342044.5260401,,82574816.4042646,23627.9871915966,420498443.501689,8133696.27194728,9238156.43243603,2168088154.64795,246196.409708554,14828945.7867779,39731525.6055028,1381489.18318448
CP_1628,28627873.8529251,4868010.9589828,125394.28721314,7166.15449992345,75772687.6235702,5434128.5412187,402687.873812348,1492.93665982727,50797907.0226535,993103.647715771,21778266.6028836,13257802.8625099,17465352.7916987,20866307.8488972,31264015.5220795,9353985.4452409,929540.913087241,4142117.09727203,12791896.3351727,59878099.3304417,573224.361102495,44920850.3909186,29420170.7008042,14445.0787448069,30805545.0993673,145009822.639003,14781600.5696353,139949835.078003,7174333.58414304,117627175.746671,26746906.8102936,61587263.4088947,50946498.6087192,,108341909.55489,76410.0866287864,457173889.105214,21302386.4079985,20524754.321415,2332052055.40208,3776786.04728765,31740832.2753321,70175863.320552,2541641.83790928
CP_1656,31339257.1952832,4250302.33400862,149337.448197894,,52337175.6846927,4675346.31370756,1260282.87330473,1625.25102566681,47824203.2857221,503302.008236767,19608403.8787677,8462407.84752842,22189691.1492116,,34000539.2912359,9156107.79864994,1524499.81441133,4144613.83317909,9987903.99904549,42657389.8823243,1105177.33861691,38181963.4966021,24435799.1685168,84118.5470708262,34849831.9670829,134241902.893251,20031762.3275465,120231257.812808,9892779.63499292,69803062.9575705,26013186.5429462,42717382.3515321,56432994.0728577,116866821.107588,112217183.834163,60867.4542184856,982777053.095745,10997481.0970193,11710406.7013468,3487152954.60822,2084876.45361926,33920202.7997557,85242876.7395719,2766912.3978907
CP_1661,10778176.3166475,9664858.79274639,674414.170087998,,885277.918843523,693966.327350698,2665462.9679876,68815.2839745154,27252926.8825099,30563.1309718429,14666985.5406663,1509179.77636352,10838214.4034225,,34187324.962392,1096393.79520386,641094.841115779,226001.050905715,1403954.90086978,16389321.0702596,17411.2553596006,46354515.4545146,24395641.1254371,167890.375945177,20161454.6281302,62365099.2470705,4292726.86159887,258415310.564224,7930435.19728605,111847925.279865,16987317.9085005,15042471.4557235,37290662.1284459,105895452.24655,168954345.334784,9170.45402074858,6765965247.55129,2333155.37574329,6655242.25360348,14213652000.6245,144464.519645465,22090864.7433202,145302548.607046,2301281.1550273
CP_1665,362950685.566276,8080647.41229866,25531569.9433402,863413.916606848,33475110.9206285,3723924.92252873,25947297.5839092,390640.642022454,48960235.7004051,38953.3449858876,4050846917.09332,2494644.35535941,41222050.074981,9599597.43753628,68139969.9646942,8196352.53588024,1687414.07518197,2858617.7470697,8152015.26650262,86237449.4890894,1172.80962263932,73551710.9683454,47420604.199288,18274359.0503712,180508611.93919,265347838.042585,8105666.75241159,347028045.049057,18834827.1200338,365051102.249951,12805258.0491374,112425216.827434,23816926.4100545,88357333.9034977,606186991.588325,149154.767347672,12470035871.7117,26480589.0094973,11852872.6971968,98504560043.117,,81629316.9428804,247540475.706943,130708.355964394
CP_1675,28816783.2938298,6544674.71921847,179770.3661764,2598.44684181073,58761177.039637,6700372.38765778,864987.288606437,1859.95861406878,58762805.656785,93404.880909829,1734809938.18743,8560953.21160046,19842623.5174303,28266515.0481349,57623206.0893472,8217095.94479168,1493635.85274795,4913372.24390356,6637306.1569713,42360536.6165172,3563.40007538693,44785611.4162481,27197707.1054846,78983.4931745488,43150338.5251173,164060885.236771,15881379.6410962,111410298.111576,7166231.12714254,89393087.3611594,34414067.8273427,43391115.4193374,57712512.8625916,135340489.915182,223152747.63299,39931.0916143734,320060805.553354,14819846.9584225,13205900.6855287,3052584636.94904,,17611859.7858857,102536361.889754,137925.147848742
CP_1692,37896847.3761896,6258197.42058478,117249.557850127,5460.17790643153,67328792.8939289,6300253.02088166,461050.141476955,1472.91772942345,68912166.2344125,724295.813316527,28598829.9364155,17117682.1983082,21147128.2248718,23183974.5242938,44659944.5378656,9436400.71403215,1194849.123264,7872642.94413389,11056322.4529507,60567000.3667407,457282.298957473,63090429.6439403,43085389.5049312,38017.0451648037,46717114.650392,144216735.21692,18669380.1430531,131330604.718456,9574190.4303152,138942839.474029,26035323.4860753,53927491.2826931,65785780.7438232,,149777378.552851,196203.105009389,681009816.466912,22126944.2165586,26095156.1299463,2559916176.009,2381612.73574525,31241163.5660287,94230509.6515823,3910644.23094759
CP_1697,11547420.7916716,4260980.61196047,156042.904483545,,3093308.18654573,1446060.87643277,1483367.78764667,6312.00990628432,23998289.4810113,118352.04418007,15760790.9368474,5053845.06852785,8008066.15991829,8762449.70154002,22454604.5832746,1308555.91858966,178711.315249334,1077214.56019464,1995360.4171309,14162403.648308,14707.7292414075,37000174.4277317,15683352.6379985,57613.5178169564,21477517.6723942,32673286.9473505,4722193.77801906,101555066.283502,5382855.72855055,76780938.7996759,8012100.12251711,11004343.1093694,20803798.0097765,,186934683.051038,246785.649987481,1521809784.35649,4523632.9503002,12266671.9004606,4186041019.81781,982175.204979009,13436650.2502825,78889538.7753962,2415121.17814899
CP_1715,29687613.2482408,5829693.0244232,170336.231551395,4413.83093004243,52996700.4452082,5466361.94557867,666575.61792221,28973.2132820539,52380975.2186235,589982.126334427,19211305.4964214,8190607.09468443,21022287.8342139,,34997549.5612576,9172899.53696887,1584615.94844724,3522374.69468027,7239141.73907518,35876784.9221547,885551.917919733,30772556.6642949,27786633.3421889,55482.8481517604,46880802.5584847,160423694.445826,17492583.5997125,113430182.066925,7853258.43686858,91029666.8856589,43696121.0440664,47956723.9496235,69993640.1918738,150259836.105261,112111150.195158,26455.2253949864,582401103.120445,11860355.7072627,12369807.1824055,2731087023.18157,1717469.39692687,29624860.4713878,54424219.0173031,1884969.44366819
CP_1727,35189519.7824866,6819722.84826708,134679.208214695,2439.30378353108,57081241.7313312,4436223.81542804,1073138.4826606,4038.25834327552,63867205.6494553,94027.5018785127,2037481797.79556,10675790.1081366,24417716.1799335,36129723.335242,59333979.740636,10018027.0072267,1697308.51912417,4107140.20908977,4924183.59762515,49548868.0493673,1876.52531798517,49436260.4469235,33913961.5574321,68410.6412725566,54904932.536847,183860045.328003,22634478.0689275,135820690.120605,6355075.65617648,115640988.505606,29650742.1678295,51777003.1182987,62734336.1979653,161600192.237492,144535859.546221,24518.1813232712,376210034.613928,13799107.7279719,22584380.8074182,3455501898.17787,,21037135.7015535,83503924.0458015,143894.313495343
CP_1742,10440882.8942076,4862455.19152587,666402.972324599,,742998.196070986,281559.805108087,102721.580900111,36435.8860292775,25330180.2498057,35070.3648165187,13385576.1930371,1957109.16835577,7711867.53637041,14041310.7254101,20945711.0709811,148616.743597033,83591.762904692,297265.604915568,1358023.19301315,11446194.5830447,12894.6741497401,48235036.2174753,23244443.1203582,233153.022551523,11310815.0477014,31430967.7970221,3392224.64101118,162690092.415994,4055220.01345689,86966449.1026948,10216913.0465417,11345260.8634598,14340639.6116635,,36605735.9000907,7775.79531501871,4437166097.18002,2910818.57329193,9867070.04061656,12674012631.1165,176942.702165924,17594914.8549455,161271945.967354,3276642.62640492
CP_1744,29292763.494598,4991314.98270117,215202.813411531,9560.69064504183,34537424.5410156,2605115.8355109,1579603.59220671,3030.76505691106,58411293.1946679,24291.5792272561,1716056226.83869,8520003.05570603,21342515.8687508,27624291.0022046,63023939.4153898,6038181.09370317,1584153.35905279,2854789.07202582,3776075.99228677,37750383.9698029,1187.58338885927,40658169.3156681,27354116.4076662,59014.6868929967,34213751.8345451,128782884.829461,13120165.0239009,115589176.332691,5185041.74951431,82822680.8146,22931787.2466415,41316539.7615681,38103400.8984202,118202033.251306,124965512.944551,16854.8665024473,317824696.395143,13258284.1179985,12295577.060289,3992913971.36917,,21081875.1447573,48645934.7820255,81378.9363799311
CP_1750,8354582.1146106,2425135.69860032,2349917.82994035,,1372931.05691602,29654.7290186665,30872369.3313355,56203.758225107,16406768.9136479,7196.85333465765,6046004.99663482,607377.600421865,9892432.19926165,3598484.07383932,21797100.2279039,62172.003450724,4594.45601157657,47153.3479690133,446800.661333316,2314697.32748387,2917.95418952581,75583367.3998927,11848518.9866003,698369.705146986,2601673.53099373,27527949.6758914,736472.886652223,231926256.881553,7053277.48689411,150152104.559406,2304823.17840621,3605673.82067136,3222459.81315779,,27072344.7199076,2261.07217681466,2210127349.21706,5100505.21366738,3354211.59035187,19428458992.3186,251763.597110582,14341018.1011247,335080194.617886,11223161.0714552
CP_1751,40640502.3118625,5782973.59285934,119653.584790289,5562.23180753899,75614109.4220714,4241576.08945962,323764.672926497,3396.37114575287,74491992.0951044,804562.086315683,27126436.4915544,16155998.7586378,20874969.6883813,28653318.7776737,39153981.3698247,9751566.8257164,1098633.65132534,5876707.15763807,11075883.8770425,74025978.9810987,700748.074217917,45190944.8999432,40956271.6132631,30408.8463765887,37292602.9739983,166453134.897715,15746226.8516092,116848067.048722,6282982.69643674,110297436.523168,32241779.0495327,53686243.575146,46656415.909079,,82125783.1208738,27448.6383366059,508530387.561906,19061520.021634,23090927.3282185,3541173292.98185,2403827.96594182,30024711.9807621,75994539.8216748,3560938.94299966
CP_1760,26443986.0066094,5873469.91307856,856677.599071175,,9286001.66754492,2003769.48023241,827186.752200458,25793.8464500764,46084333.0647399,240518.974452659,17737293.0749674,6752388.19449367,14549336.8238717,16893301.9526923,26992880.1673448,2171678.56041683,204047.524799746,1083571.50773042,3669461.52161049,36951660.8100282,74769.826949307,41243390.6353983,27282785.5306918,369104.414356634,30431373.195705,48550732.818574,6296505.00710115,179424657.399403,5749926.80094095,93819473.5035399,10888125.2178222,21127876.0600076,25000962.5182874,,252711539.753074,115914.050988348,5878915170.04735,6389142.48587056,10711305.0907384,16081765930.7498,546145.011260806,22879224.7375859,128598417.31067,3435901.70796719
CP_1777,31449286.1019576,7389471.25952774,121250.683582591,21695.9100251902,30922153.3481314,5687246.44129095,366589.109613511,3763.82835324486,37964812.8848348,8659.76394935509,23647438.6637682,9851851.96841588,17005585.9505042,17500337.2328933,29297430.1990901,5623264.76536465,579500.598898568,1279712.73527433,1136665.51720539,19445942.8121376,15533.1024328303,51994650.9552016,22072506.894851,15956.6168046659,26248388.0173386,140296155.076654,14875329.1652018,130050160.222503,6787361.08457508,128759772.736254,27007210.2285278,46545720.4356297,44440405.0575904,,62368569.6775856,17937.9758085516,69063776.5360383,25104675.7190753,18330246.8988474,3187639651.03398,2591249.61342756,45068539.6573296,39401764.305108,1146742.08354511
CP_1786,37030282.5317008,5845751.66933445,245878.184843242,,62361089.1671158,5095627.46374997,912596.273355392,4459.67331649326,62445655.8913194,264376.638116249,21744188.8895431,8389065.97058232,21484240.7083982,,31352676.769083,10488417.3547473,1806312.32266381,3257953.41703018,7787076.62679605,45828707.343566,419642.267566277,33357792.9911738,29945285.2010252,60099.6068372981,36554656.4714051,197037685.139015,18289127.5310437,126370613.469571,5975275.87851411,85672377.6045951,42271229.5506179,53829177.043397,64163555.3244001,147245690.73524,162801913.626893,40177.3321092124,957971259.545468,11466791.0663381,11226927.0562976,5077407966.46469,2046879.46332798,31583379.7263881,61539815.5717666,2597734.62562736
CP_1795,42437460.829245,6090750.14581746,130054.65706336,11070.9112071592,68990629.6851129,5009947.37440222,440883.014731709,1560.36420886396,59543028.0360717,131613.465561503,22787403.5185422,9574802.78356728,23365740.7053193,30249385.6001742,37061114.6432483,11304623.1963715,1165153.33392456,3602190.33777834,8422480.962061,50633634.681417,300670.51728354,49723213.1540964,38786180.3669683,15309.9322281741,35824368.0662468,134222025.469719,18038852.4727222,154092455.547186,6897895.97272652,113610917.777562,32475080.5946494,58778826.4259536,58875785.1640911,,201002973.845233,122042.383850668,317091523.669175,19673246.7771977,20544094.4042571,2674666450.17279,4983107.55471439,41651730.1663038,77989774.2707736,2786193.34469061
CP_1797,11967658.3696453,4843371.51004571,798757.000992681,,806051.637809519,273916.693535771,6306477.03004623,3564.23188257345,21133984.7345199,9387.42253065204,15178084.0749215,1475747.78221136,8505575.72741141,11061836.2329851,18956565.7171555,453631.640705671,52414.8795987119,232529.221430912,939672.68065835,4610030.1156391,6309.23425466183,29802179.0249557,11836870.5705989,180045.860879036,12452340.1410117,31529929.372378,3312318.51550298,133571751.458434,2272860.30929821,80829059.9569683,5772578.03213489,12129961.5646917,16876687.0011917,,133801373.852695,27837.8466310871,4314705890.33104,5192170.07174698,8202365.65180628,15405323310.1789,188413.09085229,12216418.0813118,116682760.919625,2002810.56824135
CP_0009,14714600.0779824,2886071.24446146,406720.209483815,,8292139.18244799,4628064.34183554,257950.345622027,,26642905.1155223,44297.818017299,10539670.2436713,4798354.91785197,8518417.44973578,8690671.67471969,28299388.5208291,1941462.70261346,319894.383240126,1417638.79655627,3118051.91186942,12920649.3094999,118053.778949763,32366956.8132428,14836569.9638202,21198.0065768269,22740046.6090031,38771337.0735505,8152213.31323796,117454157.154314,5720820.88573359,64912652.9349826,5289530.7810203,24111396.3214524,14892191.7688387,,331857266.564223,154368.570714064,3448988765.47641,6401471.78515829,10677195.9744427,5796922520.98568,348508.309393882,110291651.427136,165664430.626068,3228318.57297613
CP_0162,37113686.1607985,4750259.02759837,80511.5982330031,6961.55565213621,44407527.0320921,4693212.37971209,111078.121389431,,54532889.6492291,70359.8850005002,27330090.5314272,9249539.89556341,13388258.2284855,31018406.0051353,41152999.7515151,6743085.32794798,5635445.46447435,4995005.23335284,6672790.50693124,47911642.5715375,215804.287030798,29533459.4553785,37505569.3155737,42154.4886275606,38057729.3755185,224101279.614692,17521824.2139543,152911528.763327,6893357.53017856,105480887.325495,29113937.3752101,52536387.2702448,81567291.9683248,,173218913.407596,80980.2959713112,193843845.340755,10859877.9533462,9013460.52542245,1735204521.23955,1097791.52102157,22022506.6879905,63537891.2953815,967102.423569376
CP_0168,79867902.1723076,8685498.21987224,242930.61030368,,131271256.00848,2058412.28738613,542607.343552769,,95385521.3019234,11598.2541535781,42865562.6852547,7022216.96082032,19581649.7785641,25412588.9273661,110649347.166224,5879035.03940905,3439063.82096318,15465521.0956426,674204.353599104,95953619.4520471,329100.201882783,103037571.013717,30951876.7804728,28501.147077371,49602380.7897495,452964791.071557,24249267.737635,322590803.806519,3632058.72670486,153210452.093044,61347366.7345814,56944523.6912121,160739236.176078,,346611058.542027,28742.6309814787,101038871.551963,11899539.140918,8235299.24831568,6680449560.01326,222825.752678016,2320769.37391228,17377025.8511926,840564.003885956
CP_0240,22180758.8151945,5761590.69593894,144765.852673528,48576.7653958361,40904794.8309387,3401871.56925471,152142.167149665,2340.49035305055,65736620.603716,173880.728614158,18444453.8646941,9545292.92450185,15562455.9528025,20981965.365271,50750447.8469281,6023467.12311902,1247481.41003247,3115959.07419548,5089674.20287846,29702742.0669378,252693.612891647,43212714.1450906,25696168.2199804,26488.493481374,29827811.6961319,109739683.058475,12769977.2714316,128710610.385906,6532562.3160864,96018638.3918002,22620148.0547606,41493619.3542975,68664068.7919687,,95703930.5667577,40746.0912633647,171769983.490607,17048558.0872203,14835388.3747362,2041024604.512,634974.518785576,24158217.5454137,56079448.5205781,1529127.58495614
CP_0242,17958349.9985522,4146346.76012109,94688.7643241666,10245.8651280719,35862307.4088157,4127785.89352025,54512.5051367236,393.263682631718,52741243.5156222,470329.328982086,17983088.5943853,10500327.2054565,16308528.0292343,15550756.6625507,37725300.2791486,4582079.66056617,1803251.45770825,4281643.81804809,9065792.2764321,30575794.2092369,513635.603868246,31233641.4813557,23962536.8097714,4247.52327196473,26298656.8628263,61701522.5636673,13558758.5374875,109710239.651953,7454654.65961569,62576848.3344351,11189388.9265289,30248323.9107279,22040870.1606012,,54150579.7047964,198183.572444541,252304875.412442,14006895.5181752,15703373.419928,990171242.174055,1038734.60903012,19481073.063133,60882446.8615001,4306621.44853217
CP_0272,15304902.6885195,3443434.95212054,96036.4058034162,15020.3983171083,24035654.2741556,3261793.94145019,50942.7460854985,,43851621.5382443,66908.9495090106,17397647.9276601,8054585.084523,13387522.412582,16641600.2500756,48367724.0981159,3189882.4125803,1170213.33765149,3455401.12031381,7056809.55733088,29131852.0264983,147203.587635639,25541794.0368359,21028604.3291759,16951.0880256214,18077235.4150458,46082482.3095339,10299299.1382229,105180069.221869,7403564.94047713,49455511.6647996,10700613.8976817,20935647.2503742,15692731.9586848,,52211838.0571182,43273.4681091181,263669047.509828,12406435.0034285,15593522.6014876,1189222211.91493,358092.189611621,13652185.4251113,49237604.83592,2598800.72547645
CP_0304,13487965.9725355,2736220.24163788,250853.766363919,,24967060.9118199,2285525.61864803,547420.121515032,4005.922337345,31841960.3538001,50053.6045246319,11396365.6836186,6679224.29603332,9820191.19810827,9356716.9747967,25412211.8322739,2236317.78116825,627683.46652457,2481852.49787264,5622143.98397883,19468965.7641792,109037.897417461,20859817.0968436,19471438.3411937,75623.3142469625,14780378.8320706,45540900.022316,10923973.1657423,67222757.5534848,5817122.38242648,47232032.091415,9061870.8994841,24184136.5448958,16398501.5679227,,120202126.363062,180654.560200168,403919678.169305,15911147.2954857,11188026.7283392,2663643362.92591,540595.831213777,11353671.7940838,115232894.018913,4686823.10194787
CP_0353,53162636.1064096,6336451.94959089,100381.614697617,14787.253515035,52410037.7689562,6734782.44165385,934928.287957053,44.9354865686689,70542225.3318782,184687.536289448,24556597.4023027,11185126.5947214,23778770.8707434,46868127.5877033,57812587.1580125,9756500.91756805,7171181.74689375,6099461.28173108,4437154.91246697,73337047.7497463,214380.253189599,30635093.0602713,50865032.7748748,27196.1043068352,66540901.6282585,260873105.600802,24613920.9545279,141920754.642358,9739445.25390175,113837606.81746,50034723.1004177,70699675.7486064,113817407.815834,,173671085.959375,98913.6481022906,572548691.024816,14613035.7801087,14699851.9310301,1812928546.00655,2989021.81590757,39881575.9348554,92017899.0929517,1297200.58786723
CP_0370,67117124.5915749,8822524.58510857,153339.90549892,2552.43688969991,84125385.9752443,5563583.88926224,696383.139256393,1681.34274232333,76518197.2940432,65770.2975966745,28952161.2509517,10069803.8788744,28549082.9332566,44588668.6848284,48622709.8155136,13738775.1843298,5588801.31940517,5353110.12770931,6345967.00503799,93912973.1009277,138894.708925585,37081424.2399097,54491286.8302308,50482.2636504807,67370209.8241301,349139622.047687,22979862.8576302,149937804.805798,5412205.48578561,130909146.14307,55871806.6300288,89258241.7970352,97892652.473832,,132608066.068957,19066.0798472567,782689735.323597,13638856.053246,15765998.2209815,3409842600.19923,506486.626621467,35309487.5973361,88418185.0184507,983873.996177212
