id,CA150,CUGBP,ESRP1,ESRP2,FBP11,MAGOH,NOVA1,nSR100,PRP8,PSF,PTB,RAVER1,RBM17,RBM22,RBM3,RBM45,SAM68TV1,SC35,sf3btv1,SF3BTV2,SKIP,SND1,SRM160,SRSF1,SRSF10,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,TIA1,TRA2A,TRA2B,U1,U11,U12,U2,U2AF1,U2AF2,U4,U4ATAC,U5,U6,U6ATAC
CP_0784,16114016.1211658,3682331.19261625,224216.714765998,3313.42273140902,23518217.246795,3522586.48155081,4394069.23686162,4424.35869352148,31257503.9937674,17522.1896372587,13717954.8908975,5371998.2370226,25421930.7358632,13390928.8815174,29007292.2851628,4715355.21675992,649804.149151251,774788.008309554,1565837.1394608,22055805.7077226,25069.3686639193,19103833.5586088,17391436.2491745,11341.3451393207,22138023.0442847,84994020.4292644,11053315.4290325,112076615.275246,4815488.02416574,56007795.7480061,13860377.5031807,19135807.0257175,26687241.237738,,60072943.8151083,13387.7295952839,75788328.5460241,11806459.9874863,10629992.8970829,2120885476.8505,1128993.47143322,17326901.4944574,45262178.1091669,2411167.48004723
CP_0819,6107353.79119601,4207055.98123371,132898.336525902,,15928743.1381826,1607353.92619408,8738720.17371346,,26332001.9165945,15104.2724364644,7617482.59044162,6262275.00099927,20063421.4078611,20909136.5510514,18713700.5690601,1278792.83853813,433314.086249199,290404.370598173,71073.2480294501,14573092.7313282,2893.58615348063,11519199.7066582,12783030.6379247,10906.6754577978,16629350.8174158,39675339.2687522,18529631.7843782,145063370.144239,3772974.33907721,60227137.9946119,4659058.4475612,31941832.7801622,10237992.6727323,,36860403.0055015,8141.74518661254,483614065.338029,22396556.7030925,18428560.3572487,402823788.017087,2944588.73350863,20860540.7608511,92379456.7125486,1896321.6994197
CP_0828,18736446.6066169,3679148.36140097,89824.1524156804,6181.33593081316,46267523.4543453,2966129.57718195,132964.056399399,134.765450140786,39994224.0175492,20752.4468702959,15022989.4238238,6886239.17947962,15806073.8566603,18254271.4654237,46398253.9665988,6815108.92478737,530537.787861497,2566196.0798244,4928034.66977678,23374138.9759485,167056.315435207,33867209.8070103,18328404.3037187,19929.759328158,29357158.3710313,111612985.227579,12671303.6356106,162828634.626566,6202856.18410749,106443173.477521,16716392.2608139,36814770.2591339,45478042.3987546,,225948829.062075,125832.937694984,427440214.369195,14622957.5356894,14953347.9410722,3415604725.98333,1364169.59665435,19410587.819537,101053480.376655,4290148.04336005
CP_0832,38554754.2029109,5629048.09714881,373168.013260083,23230.2287140722,50061956.747596,9261164.08949965,2614236.20429849,18035.0136298851,43483733.5910692,482498.660581401,21025867.1379633,7824717.97430789,25545141.9751774,22208348.5507876,51009983.6079649,4162638.41344285,1709929.62612895,4098931.27490152,9128906.35030105,68313890.1708889,371709.326672511,23254970.2902698,24930627.7723152,78911.1432965568,40923192.7056976,194762112.294942,13028421.461974,168482246.666182,2185878.97393211,81804574.5225129,28300659.2103811,39636832.5758357,52640332.9003775,99938001.3141639,87266750.463705,60073.8658673204,414250211.891839,12860121.6541648,14141690.1273361,4011080286.46832,2651109.29494071,20451062.451226,66244419.6480809,1429151.00368132
CP_0843,103960247.279897,15427496.0422444,389041.658834044,,102592241.608032,11841819.0754773,2067626.3231515,1222.63967704769,134484553.855598,285574.861157616,53838395.2163329,22138824.9962543,62604344.8088804,57490605.9790077,129774194.819771,7768135.90995695,3820289.47069882,14259452.6841159,18891706.1059799,150780993.679462,239883.644826468,72754684.4761891,71057671.8194517,252363.372785264,87343609.7098646,376166906.503003,37484616.6114024,383988501.36468,4890078.26029823,204212249.646087,39099936.2241801,84648339.3117842,102600110.129665,262776854.952354,338474609.424096,234118.403550568,2430467952.82355,34371799.4991563,42270251.9554285,9235371999.31444,6077122.00056377,43263423.2958557,215157649.53119,4512935.74071297
CP_0862,17531564.6124379,4124994.38360817,218120.088194016,14399.5905671923,33964317.6840791,3519308.33763145,3256367.35256634,7608.07921471553,43595057.9391343,268391.244519698,14666008.7771417,6649764.6041279,18088269.2680987,18431676.3686264,27575746.2982126,4158481.70669426,836227.294419328,1887686.79156906,5646186.37930876,36692973.0168829,327282.253206699,26427008.0122281,19346823.7621276,20000.0960849421,28540889.7876023,78655702.0442349,12032539.4654913,139370793.533174,7601969.91357332,65333402.8123548,14663719.0413226,25100331.8597968,30406106.7327044,,75187361.5817095,52139.617519452,150586310.591403,13302757.8846872,12928308.5436501,1656537251.41282,2199560.09672013,20061064.0130247,66476320.5375255,3171457.5670578
CP_0884,22615201.355891,3638422.44391775,456329.578894383,3874.47763933462,40274030.0499189,3553293.28184819,18013927.8932016,6104.43546627892,42828706.7327279,335491.785884807,14950513.5420256,6319576.68004031,29515114.8676109,15108973.4674253,32480573.8868809,6281373.51757934,664068.984250622,3746358.63579374,6605488.4859418,51272547.6592431,358322.260214106,19983962.5583906,21913704.3647539,45835.4656951412,26686708.8155645,113923123.866579,11004084.2185231,116750448.049774,5062757.42519758,68046518.9595698,13798214.5748086,28295935.457206,26018837.6305866,,145575631.675323,132685.886040324,554599922.608746,12443347.0606267,9730087.90575092,2258851950.1375,5742765.22282159,13495350.6462379,258103505.724019,9882716.56020734
CP_0913,25560579.0276467,3689485.8496683,160087.626374274,5152.04017337391,46039095.8765685,4687004.79877217,1840603.13115634,,42462735.150055,309488.662283442,18030948.5324094,8122405.00150211,18099868.2139881,21254130.3550597,44001936.53855,5568103.01642338,1064465.9322215,5341555.86963949,9259320.31722871,53257676.9781701,570884.429145031,26615592.3329946,22519808.4840278,28488.6456084702,34245979.6238132,97788898.5257902,15254324.0107147,116873218.043186,9121280.77311658,65975289.6743278,16239329.8521956,42310714.2352757,31065158.008517,,190040341.623881,271256.650123988,675943135.949463,11190296.7698118,14523239.8619691,1938514387.10574,8239256.77183737,16676537.1737652,116340124.116716,2960865.07829177
CP_0919,4654032.0797057,5805699.85122455,803555.864285836,,22448629.4049024,1032032.73610369,21566026.3584455,42999.9538048542,24267842.4103213,12214.0891171748,5185463.67926375,6617858.74449451,31830363.7409777,32743177.1870038,11935719.8461571,337529.235865126,83736.4398121628,354094.227426718,4110982.77510096,35421079.7423176,57304.3702017434,3513963.81762361,10726916.0456769,299644.965861392,14003692.4020928,55194692.8693755,13801120.7058559,93570034.4931179,846162.436517573,89082202.0552571,4530465.2051743,34905091.7026127,6636509.87169728,,74903378.1950906,11917.1334408947,2090661790.75608,27131714.0753077,11507065.1068343,11238698124.4,2189775.15418116,15326031.2698173,167398658.713817,5621661.36581234
CP_0956,27738914.9724643,5639182.58679482,128958.364720092,55.9230104198663,47505260.2817937,6277359.12754533,205195.421930954,1314.24956313866,47815068.1270252,143728.307689941,20298333.6644084,7957385.54983506,20283278.6525908,23530458.0570966,41732770.7838126,8315455.10961828,1310759.92219479,4744882.49630547,7154107.94677339,51922170.2824409,262193.038964148,25459790.6425515,26877542.3162224,27755.5951811958,38013844.2685421,138166885.310644,16211881.3765094,122366211.842873,8544710.16387092,83698800.790184,23784869.4303133,50681402.4159353,39008758.1923779,,85300898.2850965,68702.9387914069,527582362.569099,13162209.328988,14255835.3365239,1772576207.30489,4716967.01631298,20923021.3554981,114825254.371503,2389640.82487705
CP_0960,30309318.7074714,4686459.62381272,625777.855894715,,35369083.461836,4183623.77817479,3771298.77269589,37812.4074117501,47343751.3933876,23090.5922272313,17598432.2918094,5312045.37990367,29033759.3143251,18087210.9848126,34632988.6675064,2526907.45748783,1292133.25109884,1902920.33376021,2458592.17015294,44397346.9690775,23338.8249034819,28169895.6265454,20916979.4605603,215072.367800861,27998695.3467515,141471793.851523,8448042.9273409,123214404.468434,785754.45172085,68638934.5095331,18309099.4426269,28224216.392836,27282911.7273981,83893556.7749123,251332455.986294,142400.089011559,642746202.32288,13288879.8485695,8987296.73281749,12720244005.6361,3445897.75060547,13668029.7503274,192133051.675924,4555745.60154663
CP_0969,125541851.556056,20301631.8053577,812841.279888938,10401.595278283,67712432.8795227,5617558.28114867,3059984.01268487,,145561815.950981,8698.20478601881,52757786.5933413,24117305.508362,83577846.5915199,39718444.2313538,113403753.904563,6971873.67372385,3502724.29173184,10705622.8322005,10095683.96225,116517033.400936,,88233785.9414841,72393802.8619654,97808.8949858625,103531221.435889,307498422.732817,34448905.2779755,521611554.025585,4252761.83456142,158159754.290119,32761907.2572375,51423456.4444731,51684630.842425,165669745.678573,342520591.29185,417694.90730336,176462771.145027,26905571.9930593,55007406.1722569,13730381014.2939,4525691.42788553,9615438.31499195,229215311.082569,9429704.60731947
CP_1031,31156871.3466198,4920464.4830064,112270.847557611,8879.44448470346,49693852.1624369,6129486.21312914,491558.640524983,,62554642.7347999,509661.272554464,22989129.7144903,10021374.9872111,24490079.2186551,30820954.6718105,48166495.2794646,10399968.4505868,1838669.00852616,5937799.58667756,8514047.94327695,77630052.7319734,1065726.5900405,25338696.9468643,28567240.0457592,51527.6915308694,44378440.2489142,140374283.760477,22901526.3419459,145083518.251038,10476360.5103436,83474869.887321,23814347.928984,45975262.5770181,36375610.7580537,,74384284.6238854,59407.4003685031,474692450.114724,11674101.1854214,14612554.0459846,1516440534.22939,4255296.11046214,27314832.1254186,139809027.851514,4627083.6428301
CP_1037,38022258.9198219,6058456.80411598,113443.949323274,3995.35615579475,45021299.2456906,6385948.04492222,46015.2766938629,1485.57784995319,57487195.2693518,75071.4046339234,19387363.40698,6984763.82929121,19063081.4977963,25975229.7531081,37965030.9344664,4040937.11450801,1560888.65616982,4727620.12874041,6572713.1367994,67262355.6641753,123946.494457833,27919422.5405848,27516410.3804741,79991.6543981727,36103902.7260722,162555219.280459,14786915.1919568,113938389.233173,1893385.25086636,73307333.6801053,20206098.1489354,34579157.2216584,40358332.6499537,100218113.702866,107908906.065564,75708.9005459183,1022930508.13216,11121828.5190236,13295112.546301,3365181889.76946,1864564.90591341,19830773.0816983,72473079.1498534,1627262.48148247
CP_1060,38666123.2957378,6875409.69402708,121443.748510884,2233.89021284283,41231704.0133354,6078652.67046134,299029.097490458,3074.62300368775,49042878.0674887,349607.507885102,22192057.159156,8742416.82306524,15170815.1856194,24872491.6762418,40796550.6482874,4163816.62480107,1578746.34738539,4194975.52803908,10090850.9050825,49213975.6094944,259801.286056779,30480971.8853544,23555657.5855442,33939.8154771144,37297977.380481,126750922.80045,15172469.0375298,116894243.287693,2989951.51172039,70647623.971583,17578777.8992619,32957638.885855,36360444.4606845,101122264.818047,108639161.590093,1553935.06197951,692540879.900899,13342260.1825943,17935630.1824018,2550561451.13414,2560919.58156579,23035341.245151,71879828.6038043,2347326.43199119
CP_1066,29020945.1479199,3602083.03689193,217819.467987349,,46913822.4952949,4520402.40630419,2073071.74550603,,48648811.7122083,138126.454201618,17330755.6943978,7582239.36014273,20828536.3568093,22711503.0820311,48844859.9655103,7144760.55084521,986003.789917655,2257381.10619113,6701545.27581307,52277872.0377692,304641.109435251,22763242.2371383,25274300.2927589,43504.463860208,32737227.4713491,131740158.178687,14067214.0036817,137472207.941316,8936976.66094185,69859449.4855686,21176448.1210139,44994364.6670314,33858874.8138381,,188114382.890627,252926.524098668,468593756.490423,10868173.4129494,11907031.5136306,2180413999.57871,7836237.89230076,18441450.9207135,133775727.626037,2498861.58746861
CP_1069,158000286.684319,28817254.8887715,1054307.45833336,36392.3867780921,85052443.847082,6854011.22386913,1067584.71459534,894.445981957904,160712668.711704,177.691883058006,84863939.8985815,31184919.132618,97153452.517055,70496131.8127452,159757872.218131,8086010.10267353,6211050.69934415,6166706.26492988,4722876.92307559,145580089.324577,,197589733.39263,87404126.1211119,76478.6488290886,110652743.203412,625964523.312661,41917345.1271695,798607331.340677,7771714.02011013,291958964.952376,65259459.0188441,57209285.6034074,82929565.2423805,248431253.53447,549039212.786135,812506.875134981,74740390.4952204,39336629.8232836,73682491.4576719,14761983760.539,10033714.3589706,20860763.990692,317453924.316341,8955141.8322048
CP_1070,29049679.2657222,4367801.51571066,212352.646532806,3748.18298783927,46014337.9837184,7251603.09471421,475889.151786765,1447.00454496986,48843810.7049952,939560.752544212,17600629.6958559,8222669.94502456,18373551.9959028,22145367.245829,49087290.7097869,9772901.7834581,1785442.84406042,6373970.38373586,10810023.9048275,51958796.475379,965958.10552338,23668877.812026,25325458.0166268,35362.4941736737,35696562.7431131,125660168.89995,15509434.2422488,149840147.673422,8795134.4531151,86590124.9880045,25458617.2944807,45252318.4027057,44418437.5450786,,149029665.391817,393916.932098564,665515674.925256,11561521.3693862,13660838.2430158,1723316992.13995,9114184.42232191,22586619.5687554,111220610.335407,3075016.66379634
CP_1117,25055011.2896551,3449822.79256709,237692.750653592,,41952938.7947956,5478727.42735399,349258.050634989,13270.1530842202,50468948.0020962,510335.366822406,16381590.9496589,8062977.26486723,17308298.340894,,24502343.1859731,8069578.79256194,1271144.54987668,3501057.13488228,4659670.43771169,43892549.9680291,950086.778991128,35587259.9958826,22556964.3200285,95740.2924733742,36100631.6164589,138446471.432084,13198126.9032178,134330114.501394,9307435.26061752,69869662.0849578,21764423.4999163,37121851.1369356,37109305.2396212,87090367.182906,279990199.037968,284689.863195518,1239350510.6661,9011161.54767834,9648396.55375812,5458544284.05522,4143157.41563104,26620892.100315,161077206.519253,2795520.02779662
CP_1135,32998604.3762961,6512114.66806446,141297.572247512,18840.3884403769,59365317.6879602,6114994.03068715,652146.937549123,4004.58501083815,59197261.6984637,161841.544533892,1955302661.94913,10205154.9666626,28210418.2698624,25939218.1316386,47423543.5940299,10515685.8095262,1484930.31092337,6021633.60670522,7881076.1125774,52881858.3505155,4813.39600998083,44326702.5106604,25811964.2016114,47329.6056390319,36532279.9880845,163665460.272887,18558695.4956122,141748350.35391,8245047.69656326,106471911.748286,27006194.1109658,57121216.5396889,59167609.3697221,173531265.686333,170427058.42476,6022968.50202002,421830710.544058,14344545.1074529,12217986.0862737,2614999298.19525,,26699877.0729184,83029809.86003,252775.429848172
CP_1149,19900881.8412578,3966584.48327403,466264.431793205,,41427425.3405837,3385920.45011072,11146115.0987093,5155.8245268492,36269026.9731533,190971.10351959,14126496.8360805,4970348.76968973,26512628.0193755,13464077.1859231,29523893.2185249,5138236.91860242,432311.828573622,3170436.98326975,5534868.64380066,44470040.6693728,245502.246904969,19885643.2306405,19906109.2964605,97497.2865532058,31766302.1381517,95479982.3453243,8146550.87201639,91211878.7005416,5277492.79368542,62734226.0500821,17836059.4976427,34993162.5519829,34281275.2111159,,139899016.506605,66600.7758001688,152770017.723311,25510331.4892051,8989608.8376732,2331977887.30229,2591527.59687162,16857282.5853119,127719374.821847,5943384.06771711
CP_1176,26481720.2819472,4863339.01298458,192651.364582541,26678.8730938535,53672151.2503379,4677593.1934352,2226491.8361553,5581.37055554867,56640748.5709566,169459.990259678,18698699.2203799,8553486.53996959,20715986.5863115,24709154.3123708,38770746.9333139,6122109.95761601,1068154.58650887,5210386.27126024,7094521.00889613,57809909.7884924,407034.193462481,23683773.3404498,28009009.9823609,53024.0025314581,34908410.9820941,120907104.582098,12975832.0968765,111748872.258469,6895736.59571608,70916788.5183323,23199092.3016306,39174091.9450207,43813425.2738347,,123502786.071815,55101.8071571655,199484085.980731,24012706.7157093,13019054.34359,1722314740.46718,3106969.78631443,23555154.9588187,93248911.972641,2499573.10801079
CP_1184,51724786.1382884,7532616.81202927,55099.8240798357,26541.1751470691,53695964.374411,6233415.66305191,1558202.41293508,6763.92531729957,91441869.4898081,272013.910792271,2730695185.85953,16002277.6423583,36199829.105961,43157019.3765577,69843436.8883222,12454601.5768642,2299916.79455757,9663785.07897725,6299424.31696828,45485132.959098,6827.73703052513,50734397.7106986,43059634.6342414,22931.125485774,66403625.7892236,218563345.281957,31350814.9215458,161295311.852493,17151326.8822998,137299220.654221,42147834.1123889,65183329.3882916,85666296.0786595,189160643.703476,115235369.155497,66157.1163445296,168304107.86363,20310718.5565996,28476397.210019,1052680803.32307,,34567514.959418,114999641.411592,121936.771862728
CP_1188,20644079.8697796,3798166.83856145,179108.781798953,,42472982.7578394,3057274.16093515,4882619.32836364,2404.9889912771,38708459.1014098,80285.0683675988,13365990.7509264,5279177.89541847,20028110.549866,15849128.8790308,25006013.1253783,3568928.89458094,582349.90591453,3386814.12755026,4953956.41942638,33889462.8264973,153884.773012463,20468674.560767,18480131.3809166,26753.6880327145,23142017.3982754,81380292.9136481,9680601.50992677,83611151.0453439,4701989.971695,50358999.4721678,13979084.2904353,34685165.3797707,30786732.5767198,,117160504.741004,120790.957324707,211976095.11777,20638596.8787476,13179303.7025753,2002361385.47976,3755839.21760162,17768265.0674743,84784683.0369707,3507137.61551542
CP_1208,30499265.2133364,4940272.5173124,86347.9616562297,7575.32381861382,57543773.6574463,4788085.8818837,856838.421559743,,44426798.4061443,152708.180075499,16486570.8771806,7359959.61565719,21742755.1246145,25209108.4574002,33591276.2162587,6243761.84284047,1157789.57280277,5950400.06413057,7631209.59527966,44298203.7948413,402279.089991966,29974928.3929857,26489952.4055759,41347.3001356224,37985981.9390947,114857467.631562,21040708.8466675,125850853.357537,9370498.43556853,81342696.6077381,22862321.7423197,34360491.1774328,41701848.3339703,,176153989.332146,300851.295131321,233663283.587748,25597469.9216688,14866127.4528093,1698349212.70854,4782537.42469877,25199424.0972173,67333088.4188174,1689324.4648448
CP_1258,14754959.4755009,2701479.50519238,278346.69976442,2246.41316296326,35884207.2948669,3317452.65944342,7693673.7449662,8523.16115945251,30834598.3429042,65751.1078289269,13095302.5769493,5186862.10417398,18578947.358204,15033381.1602415,27676101.3217446,3039593.43634662,680250.59787995,2921712.47834411,5110261.60766355,27242373.1426711,158789.22830998,21526547.1821362,16292270.7228565,40470.2970801062,25959942.538007,81105281.667295,9454186.05606034,80719964.0627031,4945276.92663367,64245911.5068469,9668496.59866131,26716365.6797198,31691069.6586925,,78228134.2857079,40141.4533132737,175197267.803161,23441314.6367977,9782779.55384239,2318799554.47005,1710869.31024614,14974462.0995486,104409666.122008,4199601.01822741
CP_1328,22118398.8591988,3663717.91227156,98613.9654338098,3773.69036149216,61248317.5928148,5486512.55932301,470047.786047743,,49973179.7070404,837320.326115319,18790137.0115495,7838218.92207214,15662872.8948383,18500147.7351172,38069152.8437249,8928150.53772667,1618982.6284804,4572500.16671064,14948622.267438,49210764.7431194,1193894.17971421,32662974.1059834,31224005.2382296,42063.9885801403,36391404.2887456,165431075.820699,12095381.6086188,106650129.672001,8031574.27445105,102154990.337401,25926669.634789,38903498.7989054,58983010.1732542,,61047500.1387445,139352.669409375,244932073.192616,18231619.1604121,11687944.7610384,1847991072.14588,4905229.59875882,24941307.8472451,73490177.346342,1889511.8943326
CP_1349,24383273.0103797,3893701.40745647,202473.309312302,14190.9976027302,27313169.9988731,1338279.38301155,8113957.6418531,1975.61961508987,50068577.5125334,79893.4720805381,18004316.1965596,9491191.19377201,44875154.8841251,18859889.5449382,34617068.3875034,7783697.08289724,1161793.92814499,2751769.84106047,98407.4374853727,12395168.7749566,6134.19125438777,45227191.6958232,18034609.7784284,15116.596852173,42960826.9863209,195410197.260531,19680696.9151587,183714489.591531,11206070.7150231,100583487.459479,26467567.5625107,33876306.7190163,34292769.8807615,107229214.771624,59376776.1742329,125808.404017641,276316267.143332,17272386.6257152,21650821.1470386,2125503899.18506,2820704.27144758,17549616.2066439,99782457.2438706,1666924.09002896
CP_1352,17699954.2609417,2804337.83880036,154618.591910305,18814.8807416414,42295262.8835927,4056533.8191642,3203040.70685931,10961.4431066676,41688876.5200781,466374.97245307,15214606.6438095,5515141.86885741,15352567.2567599,17655842.8213951,32185804.7172716,8479148.67550576,709102.38623122,3410350.10583389,7852163.39622842,41752547.7946591,781562.900452697,27196820.8402425,27984777.2221821,28332.4879916964,25102417.5267627,106133945.71547,9921914.74362398,102606779.685034,5127354.48536655,84039214.7097696,19241510.4266584,41829796.2476152,37118447.5099962,,72080077.6175857,35266.4294725676,289598999.189187,13918832.0466343,11104568.4494078,2250979740.15678,1322248.7341476,18707269.9825017,101339053.347981,3021666.42954788
CP_1360,35214308.1253511,5190112.26594922,2588573.89481627,,5808801.27719552,1326196.43836258,49116526.0642792,,14507144.738332,18765.2477155905,461551089.134181,2938231.6406667,17692317.1030014,13583364.8242845,24739118.9538117,609266.780066845,631479.303832627,567875.954554254,4776066.00628721,47714947.6175759,938.534020675071,5036591.85621344,19178986.4318249,1022658.13578579,40097304.587895,46004024.51974,10483989.4174135,108035925.684113,2719366.96869486,132706517.772145,2842114.2628567,65407752.5549087,4117807.64030667,35728203.9712501,170157868.955909,73463.1571840028,12886911012.6039,13915606.5513863,4989132.37064636,39228084110.0461,,25068549.3094647,172877712.133688,112485.394491975
CP_1372,33368538.7265688,3839650.26920769,167825.14908134,22968.1077949637,38847731.6392719,5453251.08259147,4536971.80282644,1869.17954921135,49381192.54409,536613.645780471,18023607.0383626,5916108.45312003,24588931.0238381,18928643.7921001,43880787.1601794,9728288.95180334,1111329.55418987,4487314.35976637,6959127.08072767,43187841.8048768,279435.036174681,29979661.5487204,31261714.8318626,47800.0753430813,30484707.6961589,122188243.424647,13613860.6024956,158235355.502504,8668307.10012102,88344574.9598104,28998901.6027802,60475341.6352742,47547822.4597989,,131699208.165579,80395.507707154,610321022.008855,21019205.8506861,18044336.8116199,2577621286.99562,3323771.74947107,36225131.6567266,138477133.39863,5031727.67770698
CP_1382,30951996.3386117,4601511.38556526,61683.9397128685,,53540645.6695138,6931353.31635707,113168.962293675,914.545346448091,53794460.8518531,435217.008431378,19812825.7912764,8835235.90403228,19219231.3450464,,35450221.0766744,7486129.74135873,1644069.35133121,6884730.24013827,11013286.5722364,41633294.5327562,1408199.42776854,34626523.3849611,26685788.0484286,55125.5490660264,38366775.6407337,200642386.713676,14696603.4468502,138197135.944699,11128430.4990913,98967951.6130643,30073097.9886171,62506234.7665028,90528801.5105543,89742964.8857904,291214595.266535,2920281.57172301,593454172.109923,15897125.6722751,17680989.5614126,1570475468.26965,3097399.81651868,24613676.7401317,48500745.0557716,1506572.07534583
CP_1413,23280803.0510109,3670517.3805681,115994.734406356,1226.61555387975,51057255.0730297,4370513.60187978,2046913.77977536,1442.00605614061,54079220.1726874,397084.4869585,18428401.7688097,8288565.61372941,18018766.110294,27162673.1440631,42356450.9556399,7882368.03200141,918272.835660067,6455694.75126008,11140471.2122277,49596245.4977468,829279.199960954,28009751.6752496,40542518.339707,26658.254646279,29644408.9005316,123977365.470117,12755655.4659509,125043624.940531,8035247.5273173,101160940.623008,24439678.5792999,45896500.9889248,44356685.4008868,,69107877.6770977,47684.9592401301,285681790.382112,13594064.5824382,16815252.6317687,3360136497.09454,2284822.20058759,25551301.6602837,90070479.2746194,2204442.41535739
CP_1419,18995901.3790561,2868547.73887688,192039.0831549,409.575254231111,32233167.6208862,3783777.29568744,7029866.0733458,7965.04365036796,47077994.1228374,124114.214780783,13314867.0799122,5719780.16801125,20690652.8158803,22802240.5310326,42376845.0729792,3976324.10938028,497004.610704107,3046038.49255424,6087090.62259374,39067633.6735915,281158.995507187,22119338.931106,23579757.8958066,29191.7484837111,22385754.4419841,95616588.8912531,9013163.06721691,127449362.515921,5680256.79263177,69334898.7499228,14514122.990462,42947689.7073415,39165492.8350896,,60477555.3861984,28066.6274260758,457270033.181677,11495312.6614704,11570337.3531748,4078042760.75296,1933658.28268415,19185126.6752476,104543948.964051,3246595.3590312
CP_1441,29467086.7525183,4928463.11042419,90801.6042594862,3491.40286560726,57380027.8084294,4446411.32965175,95013.6663585564,738.945317639855,63505481.1588794,201260.401350043,20844897.2849007,10234587.9807568,22378505.7353081,25947470.0545991,40474451.8394012,9511366.66665025,1079141.56488705,5454518.76193461,8524797.94000226,48163845.9059755,444656.858347315,37088400.5148131,37213552.779345,19840.5259987528,26282804.9809293,136455104.169219,16511960.3148492,160790219.41803,7888483.42537396,97299220.1048436,28579339.3778879,39103360.3094525,47051088.9646746,,83399745.6010553,49088.1708836307,382146882.050375,14265805.8524875,15584146.847076,2443351219.62514,1971655.44804952,30795122.5643277,93821508.7530938,2484671.24617348
CP_1454,26154921.5897553,4497050.61841565,129440.105583209,21390.6293275234,47695575.5084483,8241660.13909884,103843.012295988,,65564537.3320473,1027624.95992048,18554863.1343255,11871682.5841423,18895573.7307485,29432028.9980974,53873699.2270802,8759602.70147711,1694955.23658465,6422848.29154659,12055950.1021013,37533993.7930394,1375442.39945092,37136401.5197514,36756430.1690533,46979.3258904452,31650116.9431759,161852669.089318,18167257.8856943,183154806.037981,11445042.1583786,106178337.033694,24038213.8256808,45246503.0927819,80146019.8585058,,177743515.829689,457377.938392298,360895270.314852,17368659.6119254,15192572.4802308,1881358187.17027,4599693.31197067,33426713.467512,85260633.3498134,3258002.14269747
CP_1459,22809035.1494883,4655161.85057933,83883.7475513294,7283.59066203228,42067094.832655,4860589.33450285,440119.541614979,2224.89226846984,57690166.6261539,98391.4437055853,1658787400.42879,9434792.44312009,27780655.6018907,32126046.9748265,68488759.1913423,10571774.1247438,1509533.4339523,4257358.07324403,6433537.71504961,35886243.3586381,4600.42460187948,34937322.9189436,24475055.3578932,28778.4601300821,51037488.1789804,169968130.040466,18673791.9387093,150988689.766983,11452479.6020957,89519743.2278638,23518837.8172042,53192540.2890008,53425969.0766799,97767825.0961825,198257182.270599,189523.829343929,307084905.329514,13801266.080822,17462172.7643081,2050716214.54358,,22919235.8590886,177113944.540579,151021.810674961
CP_1465,25148804.632214,1228571.22002042,1024872.26386754,,41221115.8658171,5550461.85316167,14636366.30799,5508.86285255474,13107236.9621493,1985252.53456696,9431912.95319871,4336630.11851099,71564612.2026556,14321347.0166312,26839511.6222757,11159665.4813984,919351.890464147,3331359.03143052,17869510.7410342,53314585.6132369,3314264.71024716,15576734.5002678,13754091.803765,973941.462239228,36859198.4764195,226367583.331139,9304199.84244406,129114351.999397,3579055.61590839,57670599.2025623,22843188.0336678,40763838.5376189,39609664.7967951,42995116.4158039,330718244.838756,50452.574513521,1867817089.37538,20656440.681117,8551606.46338097,12035022433.9983,3967873.87848536,13851378.7439167,287964189.25172,5819736.2272235
CP_1490,21329849.128749,2873935.61172816,66120.1710602756,4953.67619305987,29525063.4589888,2811020.44592633,29040.0614509633,,40566280.1580024,196151.986954938,15827078.2506693,5904218.57568547,14346088.1974352,,33150588.035254,6129894.7404139,792879.769819742,3995434.81671703,5596003.91861438,28290283.1424727,576397.197410629,30791096.6868403,18811634.4880049,41772.4000042764,25990093.9168277,88205292.5242665,11006192.5205725,108623613.952253,9358603.38320387,54953473.2694443,12405507.7165351,31807523.880602,28974575.0678079,57702210.7123007,158289032.84446,236796.674017565,478478794.016433,7982883.65297085,12721740.0016931,1464650438.8876,1065465.10039647,25929955.3107133,44294832.3070588,1961039.90565208
CP_1501,634046636.214753,31175116.8271166,2980276.44768011,98421.8721626803,295924143.24379,56960.0072209134,41027547.2220955,,227429875.405159,17560.0602191449,86477716.6075834,270152381.029319,1141301621.56238,112836175.654272,524872508.741644,62480854.2205337,17671388.4198133,23583131.9748095,7428254.10983324,110364425.087992,,769629838.544097,254882667.363281,,445337260.021911,1654680451.14972,344415540.439362,7028406059.39784,62064314.4249002,1019323985.67401,213732487.636313,601338740.098813,274387112.486155,1054994740.38599,7231450696.74728,110233.620838023,393785017.611028,235627161.005037,410921284.999273,6810764315.80023,31074393.1089733,22207173.7985457,1471586152.99326,70833665.5033377
