MAGOH,RBM22,SRRM4,PSF,NOVA1,SRSF6,RBM3,RBM45,SRSF1,SNRNP200,SRRM1,SF3B1,U2AF1,U2AF2,TCERG1,PRPF8,CELF1,ESRP1,ESRP2,RBM17,SNW1,SND1,TIA1,SRSF2,SRSF4,SRSF5,SRSF9,TRA2A,TRA2B,KHRSB1,RAVER1,PTBP1,SRSF3,Cancer
3290530,10617978,28090,37583186,1091493,44353933,36243981,1480738,35810594,58214286,21257485,61187625,10234531,33298403,7240519,81751497,16636727,16741517,15683633,10633733,12504990,71212575,13777445,28370459,15918164,73418164,27634731,12185629,24416168,27624750,11796407,41971058,46836327,1
4414032,8407405,0.0000,54047742,80674,45981416,25216452,1725852,35825110,68463589,22983425,51657459,17123125,41819258,7067877,58535912,17071823,25891871,12947908,10584057,14104183,76471981,9139700,26752368,23559590,41385162,22509866,14226519,21503552,33752960,19857932,66925809,48322810,1
2293214,7023279,14859,33432541,500248,34626053,30747895,1332343,37627538,63650322,23461237,46407876,15697505,32195995,5799306,80460902,12694932,13460119,12104262,10717082,13827050,60476563,5633740,31524242,22311220,40322184,22342544,7942723,23286721,34840586,21863743,60060409,53616736,1
3511421,8246225,23229,33144019,429733,48308169,26624081,1804104,35234224,58776616,23370038,59612112,16023027,37459761,9587009,85476590,20096370,40315417,13062868,10936460,12070090,67429387,14500919,35103833,24512755,41789817,29560701,14198769,23224643,32191449,21327687,66036771,60432233,1
2183265,7211880,0.3230,41791989,639477,42441252,15179506,1666516,36285478,60843981,25293937,80821791,10000000,29559865,9196676,107731610,21529701,24035088,20036934,12302247,13856571,107762388,18624192,19786273,17867036,41486611,23835026,11948292,21086488,28131733,10390890,42305325,36488150,1
2677676,8260100,0.0000,60036744,168092,65084046,21651430,1949277,45744618,78000590,21793813,65739782,10205815,26484858,7497295,57428069,18294144,25256251,22226617,11629882,12635106,77109051,11024886,29551768,14343056,43164128,26764087,11108655,29854219,31143326,10075508,44471850,45574804,1
2441909,9522810,165338,47960879,321137,50997113,23433426,2111234,48955829,74888397,25479863,54957155,17180805,27630677,9468723,71748072,16503856,16889460,15351328,11139674,12720651,81670951,17309340,33843359,20368466,54768638,25762639,15089974,30664096,32189374,18054841,49477292,60544130,1
3354701,10580484,0.7123,45761325,231481,48433048,48055556,2054843,44604701,85227920,21574944,66921700,15346756,36281879,9176734,59539150,14541387,16035794,8706935,14259508,14997763,61051454,13852349,32781521,22268456,43378076,24751678,13217002,26689038,34984340,17172260,54519016,54272931,1
3385976,10464308,15793,69281207,268478,52577385,45628553,2049905,48856601,90047378,20066978,63017521,13265835,32794489,8026791,68597823,17476295,23051791,16716874,11737380,11674896,57379541,16990842,33963228,17058133,56836411,29136771,13443674,26820057,31381389,15476807,52010723,56908508,1
3580739,8950036,21723,41916365,362056,37889211,49945692,1806662,38779870,68251267,21921654,66343188,15230240,39475706,8287898,96545467,21354339,21568900,20452452,12542765,13899231,86370153,14917489,28106084,18695956,38355621,28067572,11422680,23849072,33726181,17503139,57280686,36610035,1
3442068,8727393,69370,39111999,2213230,33119168,23146420,1605417,39550747,70417045,23444804,70355987,15854009,39866954,7324703,83092413,23858324,24573894,29147789,11204603,8047465,55764114,23858324,34121611,18867314,42711255,30316433,9816613,23984178,26454513,16224380,55674218,45724560,1
2428836,8164272,24676,40246409,803737,47071473,34708734,2090420,36062395,66258923,26887822,58357049,16834570,37042340,8932344,81725011,19869053,15958097,18112615,12343955,12158883,80045395,18639895,32315321,20839808,64953296,28029681,13531209,23392405,31301615,16687909,50105631,45688346,1
2803787,8979484,26302,45754813,376118,48248290,37064703,1578117,42993161,72485534,32466519,51945587,14915111,35537277,8073394,77123273,19584520,20761362,25759781,10549404,11954023,106552779,19365180,36096256,19829168,81024992,26801645,13358642,22136455,24688390,16298640,52637351,43960772,1
2940046,8620292,11530,51380284,764796,53547271,19727133,1441199,37674865,52325135,23351648,48251748,18616384,37482517,6543457,70069930,17742258,21468531,28261738,11448551,11908092,121033966,15399600,32377373,19125874,75899101,35009990,15694306,24610390,29330669,16508492,45719281,54260739,1
2318412,9396115,0.8446,30420101,523649,31148649,14974662,1173986,29016047,63154561,16441783,53163798,11754299,36671175,5856813,60916957,16823086,14336990,7615891,10925600,15384303,62187967,9832532,23097298,16685817,48140767,24754187,12954132,22268092,35542518,16868842,47957741,46808749,1
3504690,8697936,30019,47698236,829268,36983114,29298311,2086304,38904315,69039400,24064294,50874856,20638347,36845006,7347876,73882893,15729047,16078071,16624569,14557979,10691160,62208955,16491389,30063881,22539610,72698048,34039036,12987371,22884041,34135476,18498278,51260620,51595867,1
3491749,9367842,0.0000,43212373,263324,30289476,49357020,1872126,38264947,68785283,29327354,52841928,13637892,36754484,9815022,61984305,18727578,32141256,11440583,13542601,12926009,77315022,13733184,29445067,17186099,65487668,34108744,13122197,23693946,36468610,13155830,48806054,43643498,1
3264463,10119835,123967,38591033,475207,38946281,42247934,1830579,32157025,54983471,16990804,41351247,15782667,39011853,6639264,72131292,18396637,24272578,15639887,14063817,13860630,96870650,10291134,26753982,16996296,39604939,33915710,14162665,20582267,34981068,14503140,50011395,48083867,1
2719037,8815711,18515,39945143,838458,53436487,25912848,1811810,44128810,76294386,32687151,45480447,18759777,36100559,5871508,62413408,14078212,22379888,36027933,12117318,9703911,146748603,10888268,27734190,16776536,66072626,56586592,13195531,25536313,24173184,15636872,59754190,54765363,1
3241141,9495823,0.5762,38503342,363008,39017574,20031691,2356670,38308845,51633535,32726003,50564282,18215241,36570099,5677720,73456661,14515416,18927283,8833042,10964514,12691099,104702734,8614311,27805701,16781850,56470041,39604421,13175102,20058173,32167539,17121582,50373473,44551483,1
2839793,8157736,17786,34575046,1037503,29684436,26062069,1476218,32293014,54975789,25000000,60736170,15170213,36314894,8604255,84582979,19272340,19800000,16889362,11995745,12063830,57578723,17791489,36483702,22676596,62276596,23434043,16787234,29953191,31472340,18710638,55246809,63812766,1
3003300,8953795,13201,45422640,653465,56019802,43402640,1867987,37702970,70693069,24785510,57475146,18548277,33190794,9293204,82140814,17344410,19855645,22759090,9870625,13035544,72400926,14108675,35754596,16636252,70842980,25934904,15089201,28353534,31093558,21086749,67160561,64061010,1
2863583,8219277,90163,39895014,281309,49932378,33829231,1788838,34557750,70183031,21440114,55879278,18227186,32775665,8811787,80779468,20223384,11782319,16630228,11535171,10418251,67271863,12656844,35980181,22233840,67500000,24543726,13431559,30057034,26026616,14201521,47766160,62371673,1
3853517,8370949,63230,47338860,565557,43537367,34966190,1570212,41766927,68439448,15391962,60045099,14023080,39209444,6579122,98437459,18267675,32725826,10744131,6218331,12701950,56362913,16925322,32594243,19281072,54187558,23467303,14431622,23923597,32550736,21355617,61589070,54665075,1
4304111,10089153,79247,43044230,227836,61218425,36032689,2273403,45894007,42169391,23270387,56706648,16948612,35839852,8811797,58361175,17989894,21566471,19813166,12548887,12120850,95419286,12754674,34878581,18269764,65765388,29192935,14182836,28571458,31254920,15401094,52101136,62316399,1
4335196,10443203,24829,46189547,392303,54157666,41216636,2274364,46718808,56963377,22714017,67257761,22492944,40714958,10912512,66382879,18071496,15978363,26288805,15625588,13979304,87262465,20446849,38550659,24628410,76970837,30696143,19167451,27789276,29788335,21335842,58179680,64694262,1
3014160,7775027,31686,36564056,293098,48682048,20691158,1920982,38380038,53324091,21979218,67570510,20950025,41810985,8876794,44443345,20039584,22493815,24730332,15042058,11489362,104012865,22325581,35502326,20672934,65269668,30989609,17427016,24923305,28713508,17491341,61291440,44878773,1
2509567,9135952,173212,39111259,1244713,50207452,42360524,2074522,41595166,77168177,21697039,66324981,27695520,54472285,9214123,82604404,24085042,21981777,19696279,12209567,15539104,128185270,18439636,47091078,20091116,46909643,33052392,25956720,37995444,46412301,25212604,99293850,72190585,1
3766428,8396057,38829,39727539,259857,46161888,20764636,2022103,31935484,53046595,21310164,47104448,13189584,29816429,7361924,66541284,15342640,13994861,15181585,12083389,12286827,73301370,14028767,23956515,19496172,40997060,25120394,11091627,21632275,27201399,15821568,39526370,47808005,1
4247481,9678841,28338,46040334,488035,64033375,27106423,1876574,46709698,62688917,11616322,46921039,15400106,31033386,8855326,48277689,8934817,37615262,14870164,11473238,14727080,74016958,5733969,30914891,14064653,59279279,38198198,10837308,18887122,22549020,16581876,43598304,41966084,1
2994113,7885618,0.3364,42068124,316232,45920942,22072330,2247267,35761144,56629100,18698711,47884384,19598856,39716813,7322649,67753835,16186037,29583283,30632531,10647110,12132625,88462685,17113794,34195668,20946312,54422858,35216090,18593786,16511857,26965684,24883754,64390718,43698435,1
4275064,9872110,424218,41051863,384756,55312754,49242163,2200014,41149137,63478126,29611819,43174971,14020857,28174971,9171495,54391657,17039397,41089224,20480881,11946698,12358053,124594438,11326767,32280243,14577057,49548088,30202781,13516802,26593279,33418308,14733488,57190035,55811124,1
3135895,7402654,20813,34129286,940075,38862198,27178909,1696297,30498656,42889602,24895774,72201186,15915089,34679671,10200803,50212278,19904379,24620386,11658061,13811436,13528399,64582138,21709696,38362096,17946070,74274240,29183400,16664754,27397208,30147256,13761714,46987952,63710078,1
5027322,8946846,49677,45458420,640835,51549925,15638351,1569796,37352211,50774963,18645280,39163325,12016907,30493118,6732416,67285141,14115097,36414869,28659369,12016907,11964886,58324482,7738160,26150905,9975073,45418879,32287851,12818901,21536794,20431343,17890972,39644522,44690582,1
3705882,10976471,19608,44068549,933333,34784314,23278431,1301961,36466667,53874510,18447298,58826796,14208030,37982182,9024644,37371283,22084924,29119519,24533148,6905010,6872614,85396274,8811755,32978040,16795094,24306375,27319218,12227236,21057503,17965984,19035057,46002545,35321069,1
2580913,5448133,0.0000,44790871,958506,45626556,47087137,1879668,49535270,71663900,18868453,74122351,13162735,36033587,7872851,90931627,19056377,23670532,24378249,12227109,13166733,73306677,14442223,33108077,15985606,50331867,27357057,12323071,22383047,29196321,18332667,53062775,57221112,1
2300762,8780319,0.0000,39470409,145530,38274428,53007623,1725572,52862093,53167013,23245381,44378372,15581719,28660370,6437113,60786877,10016820,24222078,16817354,11711275,11747617,74701398,12215523,25962870,14495996,63094607,29836948,12024726,23904084,27243024,13096821,38527278,54953953,1
4554125,9995231,0.0000,47803004,76299,37815928,35550787,2069623,36938484,52417740,14799640,50634849,20738406,25997299,6195407,55673120,11999100,22638451,14970734,10342188,13417380,54196308,10954525,27816884,12971634,60778928,35592076,18036920,21508330,28113462,13696533,41755966,57131923,1
3375330,12757603,15602,51737723,265242,41798962,35422761,2376773,55747552,68312725,21181576,69304665,19694250,55484762,7491863,40441858,17390275,40635171,13847519,11606667,13981655,113656179,8225663,41284111,14999507,73537824,41136207,9697209,19197159,36508531,16415820,69079791,48848999,1
4206009,12293753,38150,47617740,767763,43323796,29289461,1688126,38392942,66714354,23242321,57709518,20640880,47629882,8050815,94034888,12544558,30375427,13223360,12942738,14865377,103029958,17652636,33090975,19503223,83826318,40079636,16518771,28437619,25729996,25559348,64019719,58555176,1
4318182,9730861,0.8971,48661244,944976,66324761,32434211,2281699,51375598,73394139,26123093,60720673,15828511,35796949,8516570,64702788,14892162,20457654,15039453,12425039,12898474,86044187,19216202,32235297,19615992,65323514,29289847,14481852,24350342,28642820,16422935,52388217,50063125,1
4002788,9156627,0.0000,55401414,67709,54374191,26868466,1899831,47137310,60356467,17472527,59127747,20521978,39866071,8152473,75487637,18485577,19938187,25168269,11445742,14114011,94107143,16057692,35984066,18310440,57918956,26960852,16747940,24594780,29072802,17929258,55491071,48228022,1
4681473,10923437,17534,45533665,1087084,44926943,42238457,2039743,42028054,63588545,34100499,55673188,20655926,48013042,8507863,56156502,16582278,22032988,22742616,14085155,13026467,90970464,15220560,38315535,14756425,77088608,37080936,13479095,26329114,30552359,20870733,58254699,48684311,1
4481038,8637725,14970,40130589,738523,53562874,33737525,1706587,39091816,58103792,24417698,38850653,17708086,44458383,9601627,51866418,23559925,38681132,13605696,13934565,12524157,93937956,10652653,36003119,19243940,54809290,33880319,13551449,22868283,26285811,13286998,49964401,44949992,1
4944751,6985004,169692,52720442,1598264,36819258,46124704,1341752,42059984,59041042,16889415,53904987,18931599,33577765,8042578,75860438,18407254,26986004,12469939,13885275,11054603,70522373,14752612,38134831,18064262,46950522,31630199,18651685,24825547,32745910,14346541,59495368,58162823,1
3978074,8895850,53697,47745206,559347,25797069,29251594,1297684,35731066,52023716,22562415,55404874,13259378,38022742,9410401,69292328,17339186,23083127,28939800,13146646,11010115,88370801,12507834,34132752,16797001,46300459,33191390,14316907,23346168,27372295,13313060,49011385,49907869,1
3909773,9232608,63610,61210894,488438,50336340,53282869,1912858,54075728,54539176,24633205,55992278,19513514,42586873,8830116,65938224,19945946,22374517,17606178,11308880,12911197,91729730,15181467,33261853,18123552,66150579,34718147,14741313,22722008,27386100,16490347,53575290,45463320,1
3025546,9002770,0.6156,42717513,726377,44579871,22591567,1520468,43865805,72151431,19661202,61103825,21907104,49754098,10775956,86573770,21732240,29704918,11295082,10382514,17262295,108595628,16355191,34440874,21475410,53967213,37153005,15196721,28136612,39928962,16136612,63262295,57415301,1
2922595,7706717,18615,45322288,1023839,45854033,23967144,1740527,42605671,42587055,26039312,51375921,21891892,35405405,10810811,59636364,15710074,19125307,18358722,15066339,12496314,83130221,13641278,40170123,23793612,53759214,28850123,15056511,24914005,31562654,16260442,54648649,52481572,1
3127678,9258783,21422,69197215,497001,65732648,33423308,1405313,40698372,49622965,20648370,64744425,21735849,41571184,11375643,71509434,22243568,53444254,20641509,17941681,13478559,89032590,25132075,32259245,17626072,47012007,36298456,17351630,24692967,26713551,18960549,55773585,51416810,1
4760626,10595078,17897,56333557,693512,37686801,48062640,1597315,46872483,54366890,21646438,47340369,20944591,35667546,10253298,62844327,9736148,24094987,20089710,14501319,14105541,53424802,11087071,36356570,18992084,64965699,31941953,12448549,23108179,31810026,14728232,57250660,57229551,1
4013396,9218794,24032,54322247,379710,45055773,31155485,1658229,43488866,51582948,18749061,66724267,15773854,29808415,7558227,53009016,17847483,13223140,16773103,13215627,10217881,58324568,12640872,24284260,14830954,33933133,27930128,10165289,24962434,28151766,16048084,48816679,37396694,1
3451169,9233424,83643,41215837,1174634,38297435,37319180,1898325,52538510,70085288,34356317,110486250,12530889,51622160,16265444,68019131,18130729,21944998,22235951,10585891,11602232,135731367,12774014,35569589,15145476,90593862,27528896,15257075,25552013,34579514,21371064,74017537,48760462,1
4408486,8381877,28767,58373679,309241,62153901,27040633,1722402,45915138,60711974,26299417,52067401,16668827,29060272,9170447,42274789,14886585,47984446,16182761,12261828,15158782,239390797,11691510,23573040,18496436,62605314,24802333,13298769,18412184,32709008,13532080,62086844,36610499,1
4179834,8600611,83806,49877573,998691,57840244,37077259,1875164,42936709,59645570,21522167,51152709,14724138,35103448,6778325,62655172,10743842,22536946,22162562,13009852,12472906,113699507,11748768,26421576,18472906,40926108,31798030,12241379,21758621,32645320,13669951,43325123,46965517,1
3429295,9790151,0.4218,39839798,417589,82665823,33681324,1383528,36089845,53135084,19912927,59705291,15485599,36222371,9711989,34641661,18452780,25405224,24172806,12906899,13228399,38338915,23636973,30194575,19249833,59866042,33168118,16430007,18600134,24909578,17595445,51225720,41547220,1
5699301,8681319,0.9990,48647353,384615,77947053,33156843,1893107,37247752,44410589,22396142,73872276,14994917,36005298,9080936,86970519,23106520,22441634,20009553,6872816,7611189,80479137,20341996,32243201,18060389,61071480,30724708,16650132,25461614,24611261,15271370,54275651,41142413,1
4112988,9369884,1637061,44947990,2460675,37006721,57073424,1820086,44109124,60149267,24053046,54206382,15387484,35267302,5627849,87285537,18429341,25586407,19867385,9697472,12540406,100219644,8508081,31922669,13858268,61313717,33597182,12768338,27724824,25437215,17633651,55615416,52494820,1
4771527,9230769,220436,49093639,872560,37878301,48169920,1873708,45607348,50034443,14534819,45593315,22813370,35036212,6506964,25013928,6768802,58674095,14094708,16289694,13587744,192139276,23075209,36652201,14685237,56506964,32573816,14239554,28891365,36986072,13181058,70579387,47910864,1
3850897,9977578,0.0000,46287220,459641,51597534,25056054,1821749,40885650,51362108,26330193,65854643,24719605,36563481,9982055,78488111,18797667,16370570,16567968,14791386,15693136,70026918,19475101,49063840,22431584,72929565,33894123,19623149,38932257,37133244,17949753,65540601,85486765,1
4349294,8742521,0.0000,49399693,840205,38643921,72004986,1499189,39555515,41812536,23800801,51482541,19461935,35260446,7693188,80509445,13457355,15815684,12839153,12730395,12827705,67286777,13640527,30921981,20595306,73188323,29862622,15987407,26966228,32409845,16737264,46204923,65386377,1
4519553,7173184,16760,64482793,173184,66843575,22273743,1670391,35994413,43932961,27505792,59181467,13718147,32687259,8401544,88000000,17494208,19223938,13316602,12281853,11617761,71791506,11328185,26720425,17888031,53173745,28436293,9853282,22563707,27613900,13498069,40965251,41957529,1
5175102,6836533,0.9308,55230762,428156,47678883,26159395,1438045,34406050,45002909,20496834,54047735,14193863,33960058,7798344,73813931,17092060,20535801,28446176,9610326,10409157,96853385,11816853,27195324,15143692,45698977,28943010,11256698,21880175,27272284,17111544,49810034,38563078,1
3634043,9880851,29787,54660298,702128,55587234,27268085,1404255,43348936,61374468,21100364,55976824,7148373,43646585,11549266,76331393,22208502,64595679,33405978,10180802,12604636,75174004,12414669,34099849,12580010,44642150,37279186,11116564,26975257,28765868,16460254,54689273,50024537,1
3143130,8062100,32684,82882146,343184,70565164,34716056,1536157,45648917,58025330,22319854,45719882,15872394,32394011,7734714,59034560,13963901,17411501,24032461,10432349,10572268,85703092,20556877,33782398,19650203,87717924,25912970,14322093,21547502,25968938,20763957,48887645,49710368,1
3331749,8018061,23764,66797006,1497148,54895437,34748099,1264259,38783270,47742395,24836283,62495575,15243363,34663717,7646018,78827434,21247788,18995575,21991150,12292035,10964602,54783186,19849558,28091770,20274336,65849558,27199115,16154867,26243363,28159292,15668142,46995575,51455752,1
2721846,8977318,15917,59556599,732193,55147898,33335986,2276164,51258788,71272052,36253322,57311780,15124004,29512843,6860053,66310895,16558902,11000886,6408326,12431355,11696191,64650133,14729849,27440213,21541187,54388840,20181577,14441984,25261293,32347210,13073516,41762622,53277236,1
4696058,8667746,20579,62539431,423921,63481154,23698423,1992018,47207523,44005478,16653722,44647249,14867314,27644013,6556634,53818770,13786408,34666667,22498382,12278317,12595469,74116505,10576052,29406796,16977346,69974110,29786408,11352751,21242718,24110032,13443366,39786408,49870550,1
5333960,7968015,18815,56324224,451552,64289746,38979304,1801505,41255880,50719661,30654206,60500668,14586115,37276368,9405874,64839786,13911883,30974633,12489987,12216288,13170895,117983979,22676903,30118024,19045394,71962617,29112150,15660881,21762350,28484646,13077437,49192256,44305741,1
7436912,6026719,14844,59400544,732311,61692232,39099456,1801089,48881742,58377041,23398217,53266357,18425217,33605425,6911968,71324878,15481602,20278789,15898531,11995479,13612960,71108879,11523295,33602311,18741680,50357905,30259952,13828959,24839884,32073339,15993972,49242748,59937210,1
5296128,9730448,0.0000,139275854,193622,73895216,30235383,2171602,60053151,54578588,21068461,45269872,17188616,40202013,6802261,64423475,15293808,21770242,24963344,10546762,12020502,106109252,13198491,32000251,16251238,47786258,30472324,14812587,21509581,27900798,20416808,54082234,47751169,1
4077243,9214061,80528,44490477,559455,39742523,27773569,1542741,32516225,50609520,19406739,57147603,14665401,33032748,7826293,58633128,15742762,19050783,18618889,11822496,12937826,78343617,18006645,28788040,21789274,62752729,29458946,14176554,22534409,27793071,14333175,46345515,42966303,1
5569687,5813461,0.0000,43328829,116587,25087440,39872814,1695813,44965554,34907260,34254808,59987981,16502404,40084135,7403846,73822115,12271635,19651442,25174279,12331731,13497596,88659856,16917067,34157031,18335337,90342548,31844952,15450721,26610577,29122596,18966346,55138221,62313702,1
4975646,7781005,480445,43350361,242984,49253929,19863929,2092974,36320562,47547520,32363045,65156391,14304827,30909420,7893690,87181342,19880673,18311336,19566082,11061291,11437353,76116435,19985536,25908733,17772555,67933466,27716507,13719038,23854637,28613271,13588863,45525221,45409510,1
2746234,9994206,0.0000,49849826,1494786,38592121,50028969,1013905,37473928,43192352,23021725,71645820,19061883,45125082,11718236,85944700,22419355,16254115,31415405,15302831,15576037,91708361,16909151,42419947,21543779,53357472,17692561,13686636,23587887,37340355,20697828,62709019,50599078,1
4073437,10675081,0.7650,59391126,550775,83763626,39326831,2080704,45381526,57640084,16124408,55902637,20511156,52424611,10098715,74623394,20662610,29533469,13430696,18217715,10304260,81406356,23004733,33138012,19818796,36246112,31545639,18260987,19602434,24957404,20013523,67342799,45836376,1
2497020,5366858,0.0000,36415173,78032,44603880,28412268,1443589,39111304,36094072,21853169,46672244,16138883,33252458,7655302,39477097,15854424,35448651,16314579,11859444,10914035,73319389,14519975,30501611,17389667,38305794,21727672,12169002,18075716,27584187,13800460,47676218,41083455,1
3234988,7224343,0.9256,51567234,97188,27624667,28138378,2235335,48543330,46090478,34443542,54841592,13789602,33489033,6133225,89285134,19585703,20844842,15694557,10637693,11173842,99963444,14735987,28819781,17347685,83740861,25751422,12420796,24496344,25511779,15353371,48107230,47091795,1
4026389,10047981,0.0000,54601799,483806,56309476,40323870,2455018,44854058,68396641,21959770,53724138,16959770,33614943,7603448,64637931,14919540,8591954,12465517,13270115,13229885,47419540,15563218,28886379,25143678,46189655,21132184,13672414,21385057,30385057,15770115,44316092,48287356,1
3516108,10080418,0.4543,39249443,336165,54676844,35479075,1857995,32317304,45209700,21494721,57535278,11397512,46192119,10996133,88324449,19951918,23213128,18538727,14880318,10448416,114627365,11769625,23271872,20114979,30989861,35083098,14650361,25182398,31583569,14717257,60344936,40944915,1
4561009,9257091,0.0000,46891896,841963,56510581,45222873,2260243,42134174,43372355,20360428,54407057,21706364,37303088,6921235,74263390,17159420,17799622,15309389,14064272,14286074,40685570,8761185,29631708,21313170,52829238,35669817,19306868,24831758,32559546,15828607,53056081,47798362,1
5235230,8462373,0.7890,43239373,1724036,54679949,26882336,1361081,52024855,52155045,24592769,55527156,19024855,41153742,8556810,67791302,15612263,31629801,14318149,11458204,13811557,102944224,13631947,36166844,20300548,64503056,33877230,14428679,21143333,29981072,17569553,59460156,44363697,1
5274934,9814183,0.3792,63482632,1406902,77838453,26499810,2085703,51126280,64626469,35889183,48336590,18705598,36008737,8860789,74210829,14590183,21110472,31792160,11969192,11964594,100085067,16268537,32006254,18963099,65198299,35429360,15629383,26117945,32288769,16383492,48966548,63644097,1
4650184,9573908,15781,50638401,415571,56286165,26843766,1683325,42261967,46322988,37722863,51081125,21167290,41640926,7256273,66807565,13423292,20484474,15964884,12388230,10561968,89237522,9564840,37290468,19536119,59610903,29783775,13764700,25480952,31696743,19509023,51975289,59610903,1
5161401,8942308,24038,47732521,844780,56912775,34951923,1696429,52850275,60892857,25180995,67031674,21782805,41601810,11199095,102248869,24484163,15434389,11153846,12733032,14126697,67705882,18190045,37124842,18325792,70352941,29963801,19357466,29696833,29475113,20361991,62384615,54226244,1
4545455,9416954,42194,51150556,705792,71066360,31699271,1553510,42493287,37027234,23245895,36962913,21962064,34777548,6578919,64191536,14287609,23051894,41362173,12022361,13306192,123727046,7822809,25271266,17146273,47267794,37698976,16512916,15577146,30811937,16433033,44078188,39895753,1
5258518,9910154,0.0000,48445838,152568,51239193,33314121,1990168,47146974,91313782,17970496,51044554,29110416,34528386,6896141,48982268,16122783,23352705,17428103,14477723,12850544,78170168,13363135,24807331,21510952,64830875,18691700,16963195,21779169,24771271,18870511,43528535,44088809,1
7447270,9312044,0.7885,73788527,1044747,53719692,40583481,1770156,47261975,51235955,23937956,61660584,16029197,51908759,13510949,76489051,23448905,35770073,29072993,10127737,13405109,119375912,19872263,39526277,15667883,74251825,24178832,12211679,21653285,29846715,15127737,64587591,56087591,1
3398051,7617432,0.5368,53959548,853539,59431001,46853381,1776864,47760601,49596515,21419002,68428746,18240269,36413968,8609762,44524452,22384272,22683838,26433966,13802247,16326372,103483570,22900192,29364891,16548273,81287914,33845463,23316256,19028018,31016224,15971330,54693069,63535827,1
5096525,9308880,27027,49059575,277992,61301158,45162162,1918919,44965251,58525097,27076596,51344681,16663830,33476596,9876596,58910638,17280851,19008511,24114894,12000000,12323404,99331915,13412766,28228340,21536170,61297872,29817021,15187234,23323404,26434043,14731915,44629787,48625532,1
7016393,11688525,0.5464,65802295,803279,52803279,45038251,2229508,56311475,71650273,23981683,53151689,15477962,36240412,7629078,79386377,19768746,15656554,16796795,12135089,12419004,74674299,15967945,26669033,20762450,68432742,27768746,11819118,21843160,25309674,16416714,46443045,38974242,1
5808354,8348894,14742,68620639,452088,48422604,28653563,1434889,46879607,38663391,24217002,44435123,13629754,30279642,7656600,61314318,16862416,23875839,44423937,12220358,9949664,152063758,16991051,20518233,18350112,57030201,32511186,13014541,15296421,22824385,16291946,51040268,34748322,1
5289880,10078902,10292,51661750,651801,63742710,49993139,1509434,48586621,57186964,23518329,64067172,15875486,29641614,7270121,73291010,18029900,17493344,15084989,12131886,10362482,71181651,12705304,33678681,18828589,75773090,27524063,11152980,22867090,31935286,15568298,51521606,52910096,1
6712401,10591029,0.5277,63196939,437995,53556728,41303430,1593668,40912929,43287599,23230922,65649158,18186323,50317146,7884044,90436075,25148662,24786918,23255699,11268583,14018831,66674926,15996036,29075025,16962339,86303271,35341923,14722498,22452924,29628345,15084242,60460852,43349851,1
5266717,8722765,48835,43249249,969196,28940646,41604057,1975958,40101427,53948159,21675525,47319666,15677044,27466464,6570488,55914958,18370033,13905340,16902050,10716274,11232599,68828145,8878765,32862769,17833460,66894457,23857251,9627942,24454568,22657555,11921033,41138952,48286510,1
4204862,9338382,0.7971,47265325,111598,69541650,40318852,2427262,42650458,46524512,23910566,46964039,15881693,36827182,7213476,64476525,17401295,49845723,23790110,10206351,11151469,103773060,9840349,23333349,16141138,71930914,42854628,9048118,21130806,24647202,17688537,58328623,41404520,1
6040181,5288399,0.6481,53272067,64809,52138691,32028516,1348023,39151005,36733636,19468563,51384731,16470808,36598054,6916168,82679641,20800898,24251497,26388473,5247006,10898204,107533683,10542665,25507710,16261228,53645210,32728293,16598054,24258982,24726796,17986527,53888473,47877994,1
3802956,8093596,14778,46198522,389163,37413793,34000000,1133005,32719212,40871921,24711852,65657847,15139543,53816600,9025009,51670895,26556723,21591156,17448351,11554911,14363900,117571584,18553824,33552845,20369699,71341066,32740123,17296122,22602392,27756433,20634288,65810076,51261327,1
5298058,8231748,13396,46137508,301407,55398526,29135968,1922304,43034159,51995981,51116390,82248614,19008709,36737926,16937451,83661124,21960412,30600158,40848773,13612035,13301663,78942201,32152019,33587648,20478226,115192399,31676960,17342835,23366587,27673793,16278702,58901029,45288994,1
3716360,8251579,104982,59803089,69988,61137969,41646326,2250112,52256499,59080323,33023887,57969598,16525516,33175896,7877307,63360478,15325733,23284473,27095548,12399566,12214984,88800217,16579805,30425190,18648208,63268187,32149837,14647123,22866450,28175896,14701412,47459283,46655809,1
4330709,7965189,24865,60081600,389557,59821799,23522586,1686697,42536262,49929548,22967205,39389207,17706056,39083811,6184279,64563595,10994274,26146104,19038695,11667534,11084505,137574180,10751345,23156967,17595003,36307479,27076176,12451848,21745619,27374631,18143328,47475273,38493840,1
6974930,6077994,0.0000,50935599,50139,49637883,21192201,1660167,41777159,36551532,27257862,47584906,17811321,29968553,7987421,69069182,18937107,27584906,14220126,11547170,10547170,83446541,10937107,34206792,16987421,70018868,29591195,12911950,28213836,29528302,15062893,47182390,60157233,1
5042620,10686406,0.0000,101394930,367878,100843428,41633019,1552266,52857784,55630328,22689487,78215159,18132029,34855746,10288509,57985330,19716381,22440098,11437653,14176039,13427873,47589242,22352078,33222396,24586797,63002445,24210269,18679707,23667482,32865526,14782396,45168704,48210269,1
