NumVars,lambda,ROC,Sens,Spec,ROCSD,SensSD,SpecSD
19,0.00133352143216332,0.957024658348188,0.581666666666667,0.971093285799168,0.0533594327914198,0.209467030297394,0.0317842265077994
19,0.00316227766016838,0.957024658348188,0.581666666666667,0.971093285799168,0.0533594327914198,0.209467030297394,0.0317842265077994
19,0.00749894209332456,0.957024658348188,0.581666666666667,0.971093285799168,0.0533594327914198,0.209467030297394,0.0317842265077994
19,0.0177827941003892,0.957024658348188,0.581666666666667,0.971093285799168,0.0533594327914198,0.209467030297394,0.0317842265077994
19,0.0421696503428582,0.957024658348188,0.581666666666667,0.971093285799168,0.0533594327914198,0.209467030297394,0.0317842265077994
19,0.1,0.957024658348188,0.581666666666667,0.971093285799168,0.0533594327914198,0.209467030297394,0.0317842265077994
22,0,0.955848187759953,0.646666666666667,0.971093285799168,0.0517287605845856,0.190250893030363,0.0297250503923985
22,1e-04,0.955848187759953,0.646666666666667,0.971093285799168,0.0517287605845856,0.190250893030363,0.0297250503923985
22,0.000237137370566166,0.955848187759953,0.646666666666667,0.971093285799168,0.0517287605845856,0.190250893030363,0.0297250503923985
22,0.000562341325190349,0.955848187759953,0.646666666666667,0.971093285799168,0.0517287605845856,0.190250893030363,0.0297250503923985
22,0.00133352143216332,0.955848187759953,0.646666666666667,0.971093285799168,0.0517287605845856,0.190250893030363,0.0297250503923985
22,0.00316227766016838,0.955848187759953,0.646666666666667,0.971093285799168,0.0517287605845856,0.190250893030363,0.0297250503923985
22,0.00749894209332456,0.955848187759953,0.646666666666667,0.971093285799168,0.0517287605845856,0.190250893030363,0.0297250503923985
22,0.0177827941003892,0.955848187759953,0.646666666666667,0.971093285799168,0.0517287605845856,0.190250893030363,0.0297250503923985
22,0.0421696503428582,0.955848187759953,0.646666666666667,0.971093285799168,0.0517287605845856,0.190250893030363,0.0297250503923985
22,0.1,0.955848187759953,0.646666666666667,0.971093285799168,0.0517287605845856,0.190250893030363,0.0297250503923985
26,0,0.955518419489008,0.661666666666667,0.969073083778966,0.0480562215934041,0.178925592960012,0.0286681648881393
26,1e-04,0.955518419489008,0.661666666666667,0.969073083778966,0.0480562215934041,0.178925592960012,0.0286681648881393
26,0.000237137370566166,0.955518419489008,0.661666666666667,0.969073083778966,0.0480562215934041,0.178925592960012,0.0286681648881393
26,0.000562341325190349,0.955518419489008,0.661666666666667,0.969073083778966,0.0480562215934041,0.178925592960012,0.0286681648881393
26,0.00133352143216332,0.955518419489008,0.661666666666667,0.969073083778966,0.0480562215934041,0.178925592960012,0.0286681648881393
26,0.00316227766016838,0.955518419489008,0.661666666666667,0.969073083778966,0.0480562215934041,0.178925592960012,0.0286681648881393
26,0.00749894209332456,0.955518419489008,0.661666666666667,0.969073083778966,0.0480562215934041,0.178925592960012,0.0286681648881393
26,0.0177827941003892,0.955518419489008,0.661666666666667,0.969073083778966,0.0480562215934041,0.178925592960012,0.0286681648881393
26,0.0421696503428582,0.955518419489008,0.661666666666667,0.969073083778966,0.0480562215934041,0.178925592960012,0.0286681648881393
26,0.1,0.955518419489008,0.661666666666667,0.969073083778966,0.0480562215934041,0.178925592960012,0.0286681648881393
29,0,0.953420974450386,0.655,0.966072489601901,0.0466558623971499,0.177312309703567,0.0337984127916683
29,1e-04,0.953420974450386,0.655,0.966072489601901,0.0466558623971499,0.177312309703567,0.0337984127916683
29,0.000237137370566166,0.953420974450386,0.655,0.966072489601901,0.0466558623971499,0.177312309703567,0.0337984127916683
29,0.000562341325190349,0.953420974450386,0.655,0.966072489601901,0.0466558623971499,0.177312309703567,0.0337984127916683
29,0.00133352143216332,0.953420974450386,0.655,0.966072489601901,0.0466558623971499,0.177312309703567,0.0337984127916683
29,0.00316227766016838,0.953420974450386,0.655,0.966072489601901,0.0466558623971499,0.177312309703567,0.0337984127916683
29,0.00749894209332456,0.953420974450386,0.655,0.966072489601901,0.0466558623971499,0.177312309703567,0.0337984127916683
29,0.0177827941003892,0.953420974450386,0.655,0.966072489601901,0.0466558623971499,0.177312309703567,0.0337984127916683
29,0.0421696503428582,0.953420974450386,0.655,0.966072489601901,0.0466558623971499,0.177312309703567,0.0337984127916683
29,0.1,0.953420974450386,0.655,0.966072489601901,0.0466558623971499,0.177312309703567,0.0337984127916683
33,0,0.951295306001188,0.64,0.968062982768865,0.0462842058968524,0.180707422132554,0.0292376371779227
33,1e-04,0.951295306001188,0.64,0.968062982768865,0.0462842058968524,0.180707422132554,0.0292376371779227
33,0.000237137370566166,0.951295306001188,0.64,0.968062982768865,0.0462842058968524,0.180707422132554,0.0292376371779227
33,0.000562341325190349,0.951295306001188,0.64,0.968062982768865,0.0462842058968524,0.180707422132554,0.0292376371779227
33,0.00133352143216332,0.951295306001188,0.64,0.968062982768865,0.0462842058968524,0.180707422132554,0.0292376371779227
33,0.00316227766016838,0.951295306001188,0.64,0.968062982768865,0.0462842058968524,0.180707422132554,0.0292376371779227
33,0.00749894209332456,0.951295306001188,0.64,0.968062982768865,0.0462842058968524,0.180707422132554,0.0292376371779227
33,0.0177827941003892,0.951295306001188,0.64,0.968062982768865,0.0462842058968524,0.180707422132554,0.0292376371779227
33,0.0421696503428582,0.951295306001188,0.64,0.968062982768865,0.0462842058968524,0.180707422132554,0.0292376371779227
33,0.1,0.951295306001188,0.64,0.968062982768865,0.0462842058968524,0.180707422132554,0.0292376371779227
