NOVA1,SRSF1,RNU4,RNU4ATAC,Clase
1.09286317462646,0.845419646480519,0.357288583374566,0.870265841245311,N
-0.087478718940859,0.00946390376088361,0.964165972046281,0.971505169348184,N
-0.159498735957743,0.403236777814557,0.185142588446884,-0.0515284401355837,N
-1.30882101579792,0.371058677900819,0.207204093502652,1.1425313629303,N
-0.250847642834779,-1.75538384333345,-1.3335351970315,1.47982054252152,N
1.96772911225432,1.12877230721398,2.60284680020372,2.31120255237242,N
0.7686591818946,0.838779356025376,1.21787619665631,0.045402820148787,N
0.677828894032382,0.778104463890724,0.937668635833824,0.732003741554493,N
1.41106587568755,1.00307192206027,0.687653693985098,0.128558604139154,N
1.79161472994425,1.25098410889143,-0.355863560765508,0.603594223574726,N
-1.59048572368963,-0.251111905666356,-0.539802454545512,0.245859218815348,N
0.0769713471678888,-0.0297053096178073,-0.00990173652732471,-0.0679492802966161,N
-0.874448038149215,-0.471122626896306,-0.503854029695995,-0.637239123594018,N
0.387584127676703,2.21847338035899,0.798287233020848,0.500785946827235,N
0.945974983166637,0.186271362269832,0.410816700890677,0.111296729403205,N
0.305603670453604,0.2927246782207,0.117134328275085,-0.247661308274682,N
0.708148452132867,-0.613079262173921,0.465354299268967,-0.834074285227402,N
1.20795410953149,0.514292389580823,0.0957622692914694,1.95670035546496,N
-0.704419164086814,0.464294375378813,0.61829532891839,-0.846938547819316,N
1.15266702259353,-0.256298784771367,0.785664916356631,-1.23032446618214,N
1.91948896718014,1.52898744359339,2.04539376368062,1.21961594926107,N
0.504424004960766,-0.631963571511759,-0.454832092605474,1.38750289528379,N
-0.35372370961047,0.836320078136988,0.223941431865567,0.830751954549631,N
-0.380071691443876,1.42865260928847,-0.107355864245077,-0.386853265357511,N
-0.213039308112289,-0.813825903083189,-1.10756242674907,-0.578738802461774,N
0.445905881479931,-0.68535935994232,1.56301768418082,0.0108350151509061,N
0.153968118532846,-0.0853173566548134,0.198990188472129,-0.723542559017204,N
-1.50686289256962,-0.901469119739785,0.219574635531006,-0.757324837837042,N
1.81395400143571,1.75154260457649,1.21200673232415,0.0880057368174747,N
-0.336845113433611,0.0372261242319365,-0.105992474334208,-0.200224037197489,N
-0.220273913845196,-1.66801638307308,-1.81478218797607,0.41322789417024,N
1.9659287523825,0.303328235918439,1.00483066297393,-0.201787144280255,N
1.5198868519877,-0.252199729395258,-0.261268133986356,1.34766231287934,N
1.3987112760581,0.920409080825679,0.43601254021999,1.33667963440096,N
0.541870818263608,0.916309490533687,0.877084441953048,0.497144322572204,N
1.82482313724996,-1.28420537396738,-0.495170532859682,-0.657405785492259,N
1.57824688790357,-1.1890717387767,-0.913499990796359,0.982117791085386,N
1.9213979442002,2.0800169959458,2.17945223857272,0.181763221059025,N
-0.413162239142321,0.283952422664,0.0375907834773226,0.148299802773271,N
0.408425069504615,-0.402590321130666,-0.90090250325961,-0.219836435390644,N
0.89090374201116,0.494778793840136,1.16459800031252,0.889644227930837,N
0.252677734686919,-0.158679602382117,0.739521689496976,0.0664757672445426,N
-1.4095099287167,-1.38018590554112,-1.07485401277912,0.00424475365636795,N
-0.982137649041963,-0.00489575509110368,-0.580661255055262,1.38151959454212,N
-0.584740429220573,-1.27345961118319,-0.979023719441185,0.172430755276149,N
1.09399519617389,1.64768710603476,1.02181170570055,1.41418678176,N
-1.65097778524781,-0.622957797845567,-0.922786922021274,-1.64077242783838,N
1.88764625040023,1.16967979242881,1.7571077025326,2.0917381167581,N
-0.860133699866167,-0.232682996537951,-1.77785960243163,-0.939597808280396,N
-0.941031179717761,0.517877921246246,0.128827599455106,-0.642132727170977,N
-0.3310907059999,-0.766175836237018,-0.39393088138058,-0.0225480406910386,N
-0.962238012743588,0.501522212584559,-0.0327019197402157,-0.438638028934686,N
0.683292202600598,-1.0355001020227,0.226749888289685,0.483448748999258,N
1.76845460146683,-0.0618003138354205,0.767773270941677,1.29580376093748,N
0.0170549525881528,-1.58839594257048,0.229536252992726,0.664352445897253,N
-0.594648811076164,0.24677389686995,-0.200965996356894,-0.40251984296475,N
0.398118621881188,-0.0813756870445984,0.331983168345499,0.176439910003004,N
0.00625099463789344,0.222291338947621,-0.938584769186242,2.12269260356006,N
1.1065156326313,-0.345363309008021,-1.03852512006943,0.387804692221785,N
-0.312778771064645,-0.487202803599909,0.179348660041589,-0.27193084477142,N
-1.27303495980871,-0.329726350095442,0.385685260458705,-2.06139562205757,N
-0.896588046461843,-1.36427926569648,-1.56124480594975,1.68191025877289,N
0.080793942871662,-1.0060272226005,-0.289375918813292,-0.0110204275671801,N
0.0162731081353893,0.376648478861956,0.962416507082831,-0.109166131622733,N
1.5515432734537,-1.80380042766202,-1.70579632228314,1.91779916852041,N
0.825847913251298,1.90279204485124,2.08441184725552,-0.751687245585052,N
-0.199718652485405,-0.482516302639362,0.0282469191411149,1.65396359822841,N
0.978081853715571,-0.495600599020825,-0.468913240168965,-0.290751310160433,N
-0.55974778119699,-1.71503855557539,-1.77657895269411,1.87771121419277,N
1.5475607184153,1.62132648306084,0.105410863657301,-0.232796841952896,N
-0.695203747302413,0.533642597318948,-0.424068071549862,0.498515017290675,N
1.52061725418843,1.51858050238526,1.26617022704944,-0.645376870455632,N
-1.54197317205326,-1.60251125753267,-1.87518155163416,2.22103228602687,N
-1.23150681647649,-0.116210342619835,-0.536902325631876,-0.855114809800949,S
0.337541016051322,0.530055213110787,-1.54805975242613,-2.11657917429264,S
0.770380307241606,-0.10814183533412,-0.15502014643611,-0.741154836023835,S
-1.36299761542947,0.892882689078586,0.711011140960245,0.119228072114233,S
0.30178122750539,1.71242715149531,0.826618975636134,0.237084620749837,S
0.538247873147159,-0.27322357972353,-0.285762037004729,1.28427367957247,S
-1.11308359971336,-1.50532925634627,-1.31641285052324,-0.821516562887426,S
1.76492343922881,1.34716450050112,1.3655102086107,-0.973580934177923,S
-0.241289447064746,-0.560830941957098,-0.414581482206228,0.0381964082167467,S
1.12753823151727,-0.302977797378969,-0.027463359331475,-2.41018405125518,S
-1.53066464716182,-1.53413189383109,-2.40375795879722,-1.95412559615744,S
-0.770485274329542,-1.05662435833145,-0.638721840980973,-0.314394893699297,S
-0.264543035786015,-1.60509111621444,-0.817852547486802,1.08162142003904,S
-0.551756668978664,1.5538202821569,-0.298930513883985,-0.886292947409311,S
0.201133252975603,0.743716814804923,0.240360050263995,-0.44426391439607,S
-0.532502366676054,0.780886946850575,0.626544820670884,-0.22356177402531,S
0.252009299690516,0.562379977421086,-0.53575235191376,-0.984872471840147,S
-0.142285855446648,-1.21364542282569,-2.37627063602131,0.401434205388394,S
-0.0233648881272255,-0.385123269949948,-0.220434122697003,-0.203434169069727,S
-0.89732751311539,-1.19739453805292,-1.40727841222457,0.167538934880883,S
-0.489555636316049,0.0787707915598197,1.66376265253974,-1.29455153930718,S
1.11011645736988,-0.60522397297278,0.00690386258336169,0.929869854621115,S
1.00324646631994,1.7873336667442,2.20060515100153,-0.781043200915217,S
-0.655365241013967,-1.07112355713703,-0.778583073916144,0.0698975792311789,S
-0.154598193270425,-1.02050319073971,-0.124248862828518,0.0885374076205019,S
-0.464031495430392,0.250308907381449,-0.703093376568799,0.453576202057928,S
-1.15691532537022,2.03413618563652,0.767521784719541,0.520870619820136,S
-0.626043404972386,-0.497762485438609,0.0118205710382916,0.0308658140343962,S
0.630423921315637,0.728265492252696,0.745185278601549,-0.103765158201667,S
-0.987563919475457,-0.977934951196491,-1.69804295670354,0.410927390571128,S
-0.423002251544449,-0.316890380900113,0.0282570840926869,-0.134223553569224,S
-0.873435848739037,-1.46705870519961,-1.54620882611081,0.167538934880883,S
-1.58775879430418,-1.97048792106561,-2.21147160238259,0.658297578116817,S
-0.641680814874335,-0.939906471713003,-0.901652083939569,-0.591184448534853,S
0.21914627875172,-0.889045604541929,-0.228774857868947,-1.21982349915751,S
-0.0949687540503588,0.168861752454794,-0.741908707381393,0.0278858385242887,S
0.254119823115545,-1.60858878424994,-1.12141240282837,0.327336919197259,S
-0.223451760074035,-0.669803579109885,0.18092383757725,0.508063292420312,S
0.047202265146878,0.805617572938374,0.495159685035446,-1.11903972159038,S
-0.218848163480303,-0.304125355261025,0.283836921008113,0.421988496242015,S
0.496504521072053,0.196333690054873,0.126748429343215,-0.866315013102582,S
-0.635595228530297,-0.39283583837243,-0.0438091658036926,0.665346762295033,S
1.53687982817894,0.554586000778722,0.237551173027123,-0.741405128911493,S
0.622618968825187,0.22942240584984,-0.148617934040538,-0.571712513073299,S
0.371615004266607,-1.77294133326752,-1.6533520502224,0.635850071778824,S
1.72474489917902,0.204933475167322,0.0471543494185235,-0.567948887434178,S
-0.858303704655287,1.56366115107452,0.29014794359595,-0.808321277499294,S
-0.480375811385588,0.388466320239199,0.63306272783993,-0.698765382423665,S
-1.13211377266475,0.124638938724581,0.370096835665353,-1.30559137440042,S
-0.934149914556033,0.394254290523011,0.856342413821599,-1.35517059834495,S
-0.717413243950526,-1.98327336553048,1.37068244887368,-1.5051074498736,S
-1.03286018464875,-1.83240240453149,-1.18027800057774,0.410639283317811,S
1.62361298612242,0.95515630459191,0.568682618479493,0.643373602680714,S
0.874551987341603,-0.69404868202119,0.157472514372286,-1.13821993000201,S
1.51260142395871,1.82949254306021,1.04191831387799,-0.136760375155322,S
-1.18339580096079,-0.511532688664716,-0.803793605976672,0.176095506165136,S
1.72397857888527,0.727854541449348,-2.03662657184015,0.413823348755526,S
-0.526535313318314,-0.403437110723427,-0.824521618438094,-0.0203392006506369,S
0.0207468111640931,0.436138188932727,-0.539493838417562,0.0690829649989141,S
-1.37646235941056,-0.0894523129628787,0.263702128422534,-0.731579338978543,S
0.685602960177021,0.0261177753257623,-0.273136831582315,-0.591030368634269,S
-1.29050945440096,-1.71961539816208,-2.01660607468885,-0.559854672667492,S
-1.54418236476188,-1.05374479398084,-0.45869132791933,1.50939950794293,S
-0.35668211522782,-1.31544506597165,-1.84035389676129,1.21998910105439,S
0.268067482762304,-0.578249829978873,0.450725364895761,-0.596460392840435,S
-1.16763986148862,-0.504050763717093,-0.191981946590961,-1.9354704325465,S
-1.1581120151388,-0.854623565191964,-0.188917125839443,-0.718458378322805,S
-0.822615235047348,-1.28142978163777,-1.43890761498646,0.167538934880883,S
-0.802795485689779,0.300512043354049,-0.665699715084801,-0.60979279323581,S
-0.282970198830816,-0.565718090692177,0.44600674600506,0.576515064152487,S
-0.968616695879367,-0.0926838242967199,0.226846883686745,-0.711018766123174,S
1.22371383235898,1.4026406049317,1.00794071741675,0.113936751022116,S
-0.0128859086684065,-0.148563337416955,0.506278903255694,0.172353739004501,S
0.73097918687581,-0.84992272043862,-0.290036171164779,0.227443640561251,S
-0.400131807533072,0.625907309527518,1.4328234091804,-1.08686585439938,S
1.5771030880264,0.947704506200541,0.739976388159218,1.41485911368848,S
1.67611058912439,1.10837930050943,0.217019508414619,1.16958077338361,S
-1.14372801027525,-0.642978122734475,0.0613897149013314,1.22243755698559,S
0.400473849021673,0.0472322492385528,0.0838424075992798,1.53755580940209,S
-1.0186775007141,0.141372281065463,-0.141311091366801,-0.128992307939145,S
-0.180910279714557,-0.565323479163179,0.0901089714347512,-0.969044798187585,S
-1.36192034589589,-0.40392901548962,-0.292146373314822,-1.72426036756168,S
-0.744266865394183,-0.841326739726664,-0.0868649163063284,-0.406792823494069,S
-0.695859509610395,-0.247699952022462,-0.603548612723397,-0.528828093746551,S
-1.51356079192759,-1.30036015333788,-1.08792926700313,1.80511888973734,S
-0.305108333713136,-1.13733610667501,-1.72115344472299,-0.316865703826389,S
0.571525239334493,0.657111466499161,0.847383767937813,0.478012200110815,S
1.38412940163442,1.56335843608768,0.133822991779793,0.582921305957484,S
-0.831314344657259,-0.667931705801994,1.5728489426294,-0.923010976120209,S
-0.0945917059116994,-0.495435135621849,-0.0350590763764722,0.515617526864452,S
-0.513615886808207,0.195766654138125,0.31193183928834,0.191972895037693,S
0.848261581004717,1.63334018806737,1.22619173305438,0.868477719325114,S
