Index	Var	Importance
229	P30049_ATPD	0.509426129426129
584	P00403_COX2	0.508471035137702
235	P38646_GRP75	0.507586487586488
522	P49327_FAS	0.507326007326007
105	P14780_MMP9	0.505193325193325
223	Q9NY65_TBA8	0.504227377560711
173	P07384_CAN1	0.504129697463031
384	P45974_UBP5	0.504029304029304
61	P11021_GRP78	0.503861077194411
480	P04080_CYTB	0.501009361009361
116	Q04917_1433F	0.500599647266314
390	P07339_CATD	0.500312033645367
68	P14770_GPIX	0.497145570478904
143	P12429_ANXA3	0.496876950210284
293	P13489_RINI	0.495723782390449
438	P16615_AT2A2	0.495151268484602
377	P02787_TRFE	0.492139465472799
237	P04899_GNAI2	0.490896757563424
323	Q16851_UGPA	0.490397503730837
568	P02774_VTDB	0.489754443087776
318	P14543_NID1	0.48962148962149
77	P04083_ANXA1	0.489317595984263
320	P18669_PGAM1	0.488416768416768
225	P61204_ARF3	0.487206620539954
46	P07737_PROF1	0.485622032288699
482	P45880_VDAC2	0.484262650929318
14	P18206_VINC	0.476445529778863
276	Q9NZN3_EHD3	0.475843169176502
404	Q9NTK5_OLA1	0.474858228191562
216	P00450_CERU	0.473512413512414
122	O00194_RB27B	0.473493420160087
244	Q9NRW1_RAB6B	0.472768959435626
198	Q9NR31_SAR1A	0.472627865961199
430	Q9UFN0_NPS3A	0.472285985619319
260	P00568_KAD1	0.472277845611179
493	Q9UIB8_SLAF5	0.472106905440239
166	P51148_RAB5C	0.471632071632072
494	P08246_ELNE	0.471083977750644
577	Q9C0C9_UBE2O	0.470937457604124
443	P31939_PUR9	0.47043549043549
503	Q86VP6_CAND1	0.470237416904084
205	P06744_G6PI	0.470153303486637
479	P19256_LFA3	0.47006105006105
27	P27105_STOM	0.469903676570343
433	Q969X1_LFG3	0.468517161850495
495	Q13976_KGP1	0.468313661646995
417	P08238_HS90B	0.468286528286528
86	P08697_A2AP	0.467931081264415
91	P07237_PDIA1	0.466986840320174
85	P16284_PECA1	0.466984126984127
231	Q9NR12_PDLI7	0.466791480124813
294	P30040_ERP29	0.466284086284086
469	Q9BS40_LXN	0.466010039343373
351	P22314_UBA1	0.465426672093339
415	P10644_KAP0	0.465337132003799
92	O00299_CLIC1	0.465168905168905
383	P13804_ETFA	0.464810744810745
2	P02675_FIBB	0.464221950888618
201	P55084_ECHB	0.464221950888618
335	P20645_MPRD	0.463475783475783
146	P24844_MYL9	0.463028083028083
51	Q13201_MMRN1	0.462593949260616
472	Q9H3N1_TMX1	0.461611721611722
354	O43488_ARK72	0.461592728259395
232	P61586_RHOA	0.461484194817528
106	P62987_RL40	0.460466693800027
312	P29144_TPP2	0.460466693800027
52	P37802_TAGL2	0.460149233482567
386	Q13561_DCTN2	0.45976393976394
550	Q15019_SEPT2	0.45957671957672
110	P23284_PPIB	0.459574006240673
458	Q99439_CNN2	0.459340659340659
567	P63010_AP2B1	0.459318952652286
144	P00734_THRB	0.459215845882513
471	Q71UI9_H2AV	0.458765432098765
102	P62258_1433E	0.458589065255732
197	Q13576_IQGA2	0.457970424637091
210	O75368_SH3L1	0.457935151268485
466	Q9UNZ2_NSF1C	0.457362637362637
227	P26447_S10A4	0.457275810609144
187	Q99497_PARK7	0.457080450413784
7	P02679_FIBG	0.457077737077737
477	P21281_VATB2	0.45700176366843
107	Q15084_PDIA6	0.45636684303351
513	P24534_EF1B	0.456361416361416
254	P18054_LOX12	0.454955908289242
125	P02775_CXCL7	0.454923348256682
327	P54920_SNAA	0.454212454212454
437	P14314_GLU2B	0.454160900827567
304	P09382_LEG1	0.454074074074074
80	P08670_VIME	0.4537674671008
580	P61225_RAP2B	0.453699633699634
34	Q15404_RSU1	0.4535639668973
171	Q9Y624_JAM1	0.45355582688916
519	P49720_PSB3	0.453045719712386
416	P25325_THTM	0.452288698955366
447	Q7Z4W1_DCXR	0.452256138922806
273	P00738_HPT	0.452196445529779
29	P59666_DEF3	0.452172025505359
41	P62937_PPIA	0.451846425179759
239	Q13404_UB2V1	0.451846425179759
473	Q9BVC6_TM109	0.451846425179759
367	Q9H2L5_RASF4	0.451827431827432
423	P51452_DUS3	0.451615791615792
215	O14618_CCS	0.451168091168091
74	P16671_CD36	0.450894044227378
120	O43707_ACTN4	0.450652557319224
523	O14745_NHRF1	0.450525030525031
563	P30042_ES1	0.450348663681997
209	P13716_HEM2	0.450324243657577
432	P18085_ARF4	0.45008547008547
54	P24158_PRTN3	0.449350156016823
346	P22392_NDKB	0.449260615927283
573	Q99714_HCD2	0.449051689051689
149	Q9Y6C2_EMIL1	0.448842762176096
76	P01009_A1AT	0.448761362094695
529	Q96QK1_VPS35	0.448669108669109
132	P11215_ITAM	0.448622981956315
525	Q9Y4L1_HYOU1	0.448598561931895
269	O00161_SNP23	0.448492741826075
185	P04792_HSPB1	0.448381495048162
184	P07355_ANXA2	0.448009768009768
249	Q99798_ACON	0.447722154388821
242	P30048_PRDX3	0.447608194274861
150	Q93084_AT2A3	0.44702211368878
117	Q9H299_SH3L3	0.446218966218966
87	P27797_CALR	0.446121286121286
497	P30685_1B35	0.446042599375933
518	P40121_CAPG	0.445144485144485
23	P02768_ALBU	0.445065798399132
127	P06703_S10A6	0.445025098358432
243	Q8TDY3_ACTT2	0.445025098358432
60	P67936_TPM4	0.445011531678198
339	P54725_RD23A	0.445006105006105
396	P53634_CATC	0.444645231311898
130	P50990_TCPQ	0.444300637633971
530	P02792_FRIL	0.443964183964184
126	P27824_CALX	0.443934337267671
35	Q86UX7_URP2	0.443785103785104
265	Q06323_PSME1	0.44366571699905
308	P41218_MNDA	0.44307149640483
263	P48059_LIMS1	0.442743182743183
300	P31949_S10AB	0.442382309048976
330	P53004_BIEA	0.442167955501289
89	P49913_CAMP	0.441975308641975
435	P00390_GSHR	0.441923755257089
487	P02763_A1AG1	0.441812508479175
181	Q12913_PTPRJ	0.441687695021028
240	P17987_TCPA	0.441676841676842
69	P06753_TPM3	0.441638854972188
337	Q5TDH0_DDI2	0.441554741554742
315	Q9NZD4_AHSP	0.441362094695428
322	P10153_RNAS2	0.441307827974495
537	P35813_PPM1A	0.441288834622168
162	O75955_FLOT1	0.440976800976801
114	P61626_LYSC	0.440672907339574
402	P02649_APOE	0.43960927960928
24	P06702_S10A9	0.439207705874373
450	P09104_ENOG	0.439196852530186
313	Q31610_1B81	0.438846832180166
306	P17213_BPI	0.438743725410392
199	P13798_ACPH	0.438605345272012
12	P21333_FLNA	0.438561931895265
562	Q14624_ITIH4	0.438344865011532
134	P26038_MOES	0.438157644824311
195	P50991_TCPD	0.437932437932438
460	Q9H4G4_GAPR1	0.437544430877764
161	Q14254_FLOT2	0.437517297517298
439	P29350_PTN6	0.437449464116131
569	P53396_ACLY	0.437406050739384
196	P04843_RPN1	0.437262243928911
485	Q99536_VAT1	0.43703432370099
371	P02743_SAMP	0.43678198344865
250	P31948_STIP1	0.436738570071903
451	P22894_MMP8	0.436621896621897
409	O95197_RTN3	0.43631800298467
376	P60900_PSA6	0.436288156288156
317	P28066_PSA5	0.43623660290327
284	P09211_GSTP1	0.436119929453263
287	P15814_IGLL1	0.435902862569529
387	Q16181_SEPT7	0.435848595848596
521	P50148_GNAQ	0.435636955636956
348	P37235_HPCL1	0.435571835571836
492	O14744_ANM5	0.435463302129969
203	P61604_CH10	0.435319495319495
262	O75131_CPNE3	0.435178401845069
378	P09622_DLDH	0.435153981820648
421	Q13642_FHL1	0.434966761633428
470	O95831_AIFM1	0.434961334961335
241	P01871_IGHM	0.434540767874101
115	P62826_RAN	0.434508207841541
516	P01861_IGHG4	0.434391534391534
155	P01008_ANT3	0.434315560982228
178	P07359_GP1BA	0.434236874236874
255	P24557_THAS	0.434065934065934
213	P05141_ADT2	0.433927553927554
202	P01876_IGHA1	0.433585673585674
247	Q14697_GANAB	0.433550400217067
344	Q9UNF0_PACN2	0.43323022656356
163	P50552_VASP	0.433113553113553
571	O95782_AP2A1	0.4330348663682
137	Q13228_SBP1	0.432796092796093
95	P00558_PGK1	0.432673992673993
267	P80511_S10AC	0.432397232397232
219	Q15833_STXB2	0.432391805725139
338	P35612_ADDB	0.432337539004206
326	P48426_PI42A	0.432332112332112
174	P02749_APOH	0.432329398996066
13	P61224_RAP1B	0.431903405236739
581	Q04760_LGUL	0.431843711843712
553	O76003_GLRX3	0.431651064984398
109	P29401_TKT	0.431534391534392
148	P40926_MDHM	0.431336318002985
426	Q92530_PSMF1	0.431273911273911
15	P60660_MYL6	0.431089404422738
288	P00387_NB5R3	0.430831637498304
552	Q99623_PHB2	0.430769230769231
4	P68871_HBB	0.430731244064577
575	O00160_MYO1F	0.43014245014245
261	P28676_GRAN	0.43011803011803
156	P62158_CALM	0.430006783340117
206	P21980_TGM2	0.429846696513363
192	Q15907_RB11B	0.429811423144756
124	Q00610_CLH1	0.429616062949396
444	P00352_AL1A1	0.429599782933116
582	Q15435_PP1R7	0.429377289377289
488	P12318_FCG2A	0.428823768823769
551	P68032_ACTC	0.428490028490028
314	P04839_CY24B	0.428419481752815
26	P07996_TSP1	0.428080314746981
399	P14406_CX7A2	0.428074888074888
20	P02751_FINC	0.427817121150455
391	Q16836_HCDH	0.427562067562068
368	P02008_HBAZ	0.427369420702754
366	Q05682_CALD1	0.427217473884141
118	P30740_ILEU	0.426848460181794
422	P01623_KV305	0.42666395333062
36	P04406_G3P	0.426246099579433
483	P63208_SKP1	0.425852665852666
108	P00491_PNPH	0.425725139058472
121	P11171_41	0.425684439017772
359	P61088_UBE2N	0.425586758920092
453	P63218_GBG5	0.425489078822412
302	P10412_H14	0.425440238773572
353	P21291_CSRP1	0.425054945054945
419	Q15149_PLEC	0.425011531678198
583	Q9UJZ1_STML2	0.424742911409578
301	P00505_AATM	0.424702211368878
341	P09960_LKHA4	0.424580111246778
393	Q9Y2Y8_PRG3	0.424300637633971
164	P05556_ITB1	0.424213810880478
428	P04844_RPN2	0.424116130782797
230	P30086_PEBP1	0.424061864061864
264	Q8IZP2_ST134	0.424059150725817
5	P08514_ITA2B	0.42340523673857
531	P61006_RAB8A	0.42340523673857
325	P02654_APOC1	0.423367250033917
382	P69892_HBG2	0.42331569664903
103	P61158_ARP3	0.42326685660019
88	P55072_TERA	0.423142043142043
268	P61026_RAB10	0.422938542938543
104	O15144_ARPC2	0.422797449464116
528	Q9BUL8_PDC10	0.422751322751323
511	P48506_GSH1	0.422694342694343
37	P30043_BLVRB	0.422539682539683
545	Q96C24_SYTL4	0.422515262515263
389	P54819_KAD2	0.421999728666395
25	P00918_CAH2	0.421978021978022
218	P80188_NGAL	0.421826075159409
561	O75558_STX11	0.421826075159409
454	Q14141_SEPT6	0.421698548365215
296	Q16775_GLO2	0.421516754850088
50	P68366_TBA4A	0.421261701261701
559	P30613_KPYR	0.421120607787274
461	P11234_RALB	0.421066341066341
363	Q96G03_PGM2	0.420876407543074
324	P08575_PTPRC	0.420808574141907
576	P63098_CANB1	0.420800434133767
6	P00915_CAH1	0.420740740740741
431	Q9H9B4_SFXN1	0.420645773979107
362	P49748_ACADV	0.420558947225614
93	Q06830_PRDX1	0.420477547144214
1	P69905_HBA	0.42030118030118
8	P35579_MYH9	0.420255053588387
176	P04196_HRG	0.420225206891874
557	P49755_TMEDA	0.42021978021978
334	Q00013_EM55	0.42005698005698
331	P28072_PSB6	0.419744946411613
43	P30041_PRDX6	0.419592999593
58	P01857_IGHG1	0.419541446208113
159	P31946_1433B	0.41950345950346
73	P00747_PLMN	0.418914665581332
42	Q9ULG1_INO80	0.418876678876679
496	P68036_UB2L3	0.418811558811559
298	P31930_QCR1	0.418431691765025
407	Q16698_DECR	0.418396418396418
476	P23526_SAHH	0.418135938135938
142	Q6UX06_OLFM4	0.417940577940578
394	Q9NYL9_TMOD3	0.417889024555691
578	Q13464_ROCK1	0.417579704246371
411	Q92619_HMHA1	0.417574277574278
388	Q13423_NNTM	0.417471170804504
277	Q9Y277_VDAC3	0.41701804368471
412	Q70J99_UN13D	0.416931216931217
236	P17301_ITA2	0.416844390177724
585	Q15365_PCBP1	0.416630036630037
65	P16452_EPB42	0.416442816442816
147	P05164_PERM	0.416299009632343
475	Q8IWA5_CTL2	0.416258309591643
138	P08567_PLEK	0.416027676027676
358	P01859_IGHG2	0.416022249355583
398	P09105_HBAT	0.416022249355583
361	P28289_TMOD1	0.415992402659069
66	P10809_CH60	0.415929995929996
408	P37840_SYUA	0.415696649029982
329	P25786_PSA1	0.415487722154389
405	P54578_UBP14	0.415303215303215
280	Q9HDC9_APMAP	0.414782254782255
401	Q99829_CPNE1	0.414698141364808
212	P51659_DHB4	0.414402387735721
309	P01892_1A02	0.414274860941528
72	P23229_ITA6	0.414084927418261
289	P00492_HPRT	0.413922127255461
534	P06727_APOA4	0.413835300501967
18	P05109_S10A8	0.413829873829874
17	P05106_ITB3	0.413656220322887
520	P05771_KPCB	0.413642653642654
369	Q9BVK6_TMED9	0.413192239858907
96	P60174_TPIS	0.41301044634378
133	P20160_CAP7	0.412858499525166
98	P08758_ANXA5	0.412722832722833
94	P01834_IGKC	0.412654999321666
16	P02730_B3AT	0.412546465879799
190	P50995_ANX11	0.412519332519333
328	P62942_FKB1A	0.412519332519333
33	P02549_SPTA1	0.412120472120472
467	Q8NBM8_PCYXL	0.412087912087912
564	O75340_PDCD6	0.411914258580925
566	Q9GZP4_PITH1	0.411911545244879
536	P49721_PSB2	0.411659204992538
30	P11277_SPTB1	0.411572378239045
540	P25787_PSA2	0.411558811558812
99	P02776_PLF4	0.411528964862298
248	Q15942_ZYX	0.411501831501832
101	O75083_WDR1	0.411469271469271
292	Q6XQN6_PNCB	0.411292904626238
446	Q13630_FCL	0.410913037579704
303	P35611_ADDA	0.410896757563424
28	P00488_F13A	0.410823497490164
502	P07225_PROS	0.410809930809931
464	O43396_TXNL1	0.410470763804097
506	P54577_SYYC	0.41012617012617
193	Q562R1_ACTBL	0.410006783340117
514	P07951_TPM2	0.40975986975987
486	Q9Y230_RUVB2	0.40965404965405
31	P63104_1433Z	0.408723375390042
286	Q05315_LEG10	0.408701668701669
129	P61160_ARP2	0.408631121964455
311	P13645_K1C10	0.407985347985348
221	O15145_ARPC3	0.407955501288835
507	Q9Y613_FHOD1	0.407868674535341
170	O75390_CISY	0.407738434405101
345	Q9UM07_PADI4	0.407562067562068
112	Q14764_MVP	0.407559354226021
272	P11279_LAMP1	0.407515940849274
233	P07203_GPX1	0.406218966218966
179	P02724_GLPA	0.405980192646859
456	Q9H479_FN3K	0.405811965811966
180	P12931_SRC	0.405698005698006
457	P0C0L4_CO4A	0.405559625559626
459	P22695_QCR2	0.405033238366572
379	Q13586_STIM1	0.404943698277032
3	P02042_HBD	0.404482431149098
463	Q08209_PP2BA	0.404137837471171
22	P04040_CATA	0.404080857414191
424	P38606_VATA	0.403909917243251
305	P69891_HBG1	0.403882783882784
217	P20073_ANXA7	0.40373897707231
499	Q08830_FGL1	0.40369827703161
251	P40939_ECHA	0.403416090082757
375	Q16891_MIC60	0.402911409578076
158	P61981_1433G	0.402404015737349
157	P12259_FA5	0.402298195631529
299	Q08495_DEMA	0.402216795550129
319	O14818_PSA7	0.401845068511735
517	P61978_HNRPK	0.401769095102428
445	Q13162_PRDX4	0.401438068104735
539	P28065_PSB9	0.401058201058201
189	P01024_CO3	0.400854700854701
9	P32119_PRDX2	0.40043956043956
548	P41226_UBA7	0.400377153710487
278	P30046_DOPD	0.399758513091846
420	O00264_PGRC1	0.399611992945326
355	P21796_VDAC1	0.399533306199973
167	P07738_PMGE	0.399215845882513
579	Q9H7M9_GI24	0.399112739112739
175	P59998_ARPC4	0.398778998778999
484	P25788_PSA3	0.396784696784697
151	P13796_PLSL	0.39675756342423
374	Q9H4M9_EHD1	0.396071089404423
59	P16157_ANK1	0.395894722561389
63	P78417_GSTO1	0.395775335775336
336	Q9BSJ8_ESYT1	0.395205535205535
478	P41250_SYG	0.394459367792701
32	P12814_ACTN1	0.392931759598426
554	P19086_GNAZ	0.391439424772758
462	P26641_EF1G	0.390942884276218
