"Ca150","Celf4","CUGBP","ESRP1","ESRP2","FBP11","Magoh","Nova1","nSR100","PRP8","PSF","PTB","Raver1","RBM17","RBM22","RBM3","RBM45","Sam68tv1","Sc35","Sf3btv1","SF3btv2","SKIP","SND1","SRM160","SRSF1","SRSF3","SRSF4","SRSF5","SRSF6","SRSF9","SRSF10","Tia1","Tra2A","Tra2B","U1","U2","U4","U5","U6","U11","U12","U2af2","U6atac"
0.0792443977688602,0.0759381449292213,0.0352606472197435,0.143471083857841,0.0478534232564418,0.0574975909865836,0.132389470592067,0.172605368580133,0.33181362699506,0.0451229006784562,0.0328282828282828,0.0278169014851851,0.08302507732254,0.0307774809383592,0.119733910415653,0.0879590667452984,0.0527675726176583,0.0447463128184861,0.0795807326492807,0.0594161280630891,0.134945849688399,0.0278884462151394,0.0195909829123289,0.0910843609534771,0.180399242870095,0.0386579084742823,0.0116950586591123,0.0526878497529387,0.0480327365431475,0.0394560823684699,0.0142322629759316,0.0509003103682867,0.0841879531303725,0.00796422620791265,0.0373764492321186,0.616085648124812,0.565951747377505,0.0250232746461177,0.961758067494281,0.367315645341586,0.112619727806819,0.0763881164292887,0.616900183655325
0.42700917240499,0,0.695256468585064,0.464918285630902,0.20480455222757,0.0360437822746028,0.18711859657058,0.144287187852328,0.61961683462626,0.106923796224208,0.00547138047138047,0.0637332276248654,0.0311282885944481,0.0434234901815487,0.222840423079878,0.061910918122997,0.102622884602636,0.0228463876369082,0.0129310516691826,0.0309765613729582,0.0734302384484098,0.0126636311895276,0.0458106064118826,0.136597513983266,0.426346848208179,0.0438329051159928,0.0420356191635845,0.0590774216572764,0.0206384134696629,0.0233133712840715,0.0640053825852519,0.356019052392602,0.137147964632122,0.0215078481208617,0.0184833475353686,0.130105274130079,0.340867214605475,0.302679242387709,0.295623501192608,0.0389095172220675,0.133637593661729,0.0298608946048288,0.21491025982145
0.17747562491457,0,0.188948487588088,0.145340131393836,0.761907283667949,0.499676327428162,0.784513899216698,0.146628445318684,1,0.665476999633378,0.456649831649832,0.501949671814869,0.726612318148841,0.513911585187496,0.6441403949087,0.738999607541088,0.510134327828971,0.403233630140874,0.532915150514714,0.547636937724656,0.567132618256539,0.236198064883324,0.534325012633948,0.564592405837616,0.206004231020057,0.522403957170331,0.507465527423575,0.647794009750296,0.366683444387307,0.738719454396366,0.564300256020267,0.396209706352945,0.768702467592869,0.601350625467508,0.8270034237545,0.719403690406086,0.589139869731555,0.264064493132349,0.581435748907749,0.453018667715211,0.165891745281126,0.431019923452082,0.643164625691412
0.644173645725036,0,0.106459505319949,0.59307430695838,0.311781900118894,0.127152669681022,0.256990168472002,0.0257778204236333,0.347465976530538,0.087994578941081,0.0526094276094276,0.164145521159382,0.196080654091412,0.100226204637195,0.235331779650165,0.271575795988524,0.238005232510634,0.0797990529456693,0.0887701485729232,0.113297716559967,0.213233899731651,0.0344336937962436,0.20264206514715,0.25607979448225,0.536630771922569,0.154258906268864,0.0715811951883753,0.300650982098662,0.0428322488384306,0.133798984507722,0.158573362204712,0.493870654858762,0.290679859034286,0.092980030547717,0.184709091893182,0.212256884550278,0.329554357375478,0.0355483209121792,0.269551676640336,0.235475073651021,0.32795630353134,0.118152635231782,0.141629838257849
0,1,0.403952910301897,0.0538386857919072,0.369687813134381,0.589465816717318,0.713306301445292,0.876297166982513,0.117756418887427,1,0.566919191919192,0.978085614706146,1,0.734309003334568,0.903929879376136,1,0.748175019309722,0.75265879813258,1,0.817921950262027,0.603173293985925,0.587507114399545,0.563538045350737,0.81131114837204,0,0.908647723079696,0.852499481786929,0.731042985177515,0.564352855452971,1,1,0.392613666252724,0.853291206445137,1,1,0.595484462508633,0.557974241704642,0.984535215991995,0.468583534870517,0.425942910319677,0.0316512202670558,0.746447164546689,0.874980260838152
0.114655627196469,0,0.21020289809794,0.0817125747957632,0.427205374619047,0.307109678056976,0.986015361224768,0.381397078225826,0.278660371202784,0.752662127147724,0.537457912457912,0.647933269423005,0.61593250028638,0.381420019110392,0.746408174763746,0.543944379967386,0.643823895337454,0.391130855832891,0.680614068454709,0.765804165710958,0.59435974302956,0.457029026750142,0.593047190802838,0.702802955353731,0.203296378183206,0.624099425775,0.531322101689701,0.601561511721458,0.38680217250283,0.968065955502503,0.876864201859582,0.133915699930432,0.580162340952376,0.545720150082842,0.746442320769852,1,0.740258380612998,0.39217208323504,0.655187176951882,0.418597262801906,0.0410911987185033,0.621960447631417,0.964566852485187
0.00198555324562452,0.350507223207278,0.943863753077838,0,0.320044234693083,0.367872408766338,0.674834410225084,0.38343128553266,0.468236993920312,0.594966571509781,0.436868686868687,0.612731085633666,0.382314616823857,0.548969403872779,0.682331549158706,0.617384565661314,0.593247070395306,0.365954631680019,0.621586016553469,0.697888982921795,0.554794556133701,0.641007398975526,0.353474966588271,0.57006960250893,0.103027565254736,0.424683343053952,0.485864320736736,0.537694962009922,0.593593333490814,0.649885559083389,0.658616163865606,0.334752677672693,0.748600389569784,0.590181157703757,0.824683680889982,0.763901472463116,0.490287136262781,0.380745076169196,0.383585471371701,0.389372794160679,0.124361726702634,0.434822252476527,0.628818311019968
0.196772355736735,0.304915269017237,0.567546458021319,0.251589277278451,0.119033897689101,0.202602969881155,0.723870369846867,1,0.169564530662551,0.526741556371186,0.511363636363636,0.477355672746284,0.65927249990454,0.265002632553967,0.547551668502061,0.66136042629013,0.665136278072327,0.461343142680426,0.771339963333246,1,0.782371988871195,1,0.109404411346077,0.652332359643731,0.318638438658162,0.3550050416853,0.585020708967628,1,0.17630234785121,0.439533796149074,0.54667102580261,0.253434974859046,0.890839263922703,0.613996099127275,0.671458870535727,0.869551662240127,0.41654859093035,0.633868955480845,0.67871717222792,1,0.305620194275898,0.443525152241996,0.438372714313218
0.609477486582548,0.346670348516118,0.825797797039418,0.523850036729107,0.57202519093085,1,1,0.794686592942644,0.562950539093329,0.624879552804096,0.467592592592593,0.528257220258107,0.556555233113139,0.430024765507693,1,0.812494359714827,0.699788942043084,1,0.576345477700505,0.744107341365702,0.671079395345333,0.74601593625498,1,0.563520530967662,0.611841129968665,0.472453353783474,0.49985490034013,0.86803273394325,0.207805092553054,0.932287736289881,0.765874599030566,0.598919178348576,0.743752636178371,0.667757545346144,0.899193884150251,0.991670451209451,1,0.360758412420218,1,0.647238645915034,1,0.536690830073336,0.691412068274406
0.656439040352331,0,0.386256197169073,0.662251251656968,0.225851336126557,0.0413559657055321,0.140033210137081,0.0328351764339002,0.0205636140485339,0.0649670246378065,0.00126262626262626,0.0272361296317645,0,0.0124178545660186,0.127769098778395,0.0269663345806671,0.019206428248774,0.00194807692980278,0.00979707287975968,0,0.154190706772621,0,0.0315452506628054,0.074483230098945,0.567223910035152,0.0327928896083469,0.055930247868808,0.141462925332761,0.0227553136010379,0,0.0772903231920247,0.480077559563108,0.125260153454812,0.0191433694171845,0.0562345084476667,0.0827075541543748,0.109815578959672,0.00673486233096289,0.0673968165358211,0.0911148741710884,0.181175519916803,0.0182142057017702,0
0.876019088121587,0.71104264163009,1,1,0.464511004158684,0.0519123860351345,0.255282956021765,0.317854487010339,0.786455474308914,0.204379688330306,0.087962962962963,0.0392396922802672,0.142131476955974,0.0909264639925118,0.0644543754961969,0.288792569724418,0.267772267076963,0.0418902453296329,0.144846439026569,0.0690355476690206,0.277836948982587,0.094336937962436,0.122280179581075,0.311987684827345,0.982299702556109,0.0741993242611338,0.0808644445864008,0.455272847846514,0.0862459638073675,0.14623636814208,0.285562573343252,0.732117768540087,0.418786219033836,0.0741339308532609,0.18652783136309,0.294698333042963,0.38752925505004,0.0516819619067472,0.23788764068985,0.282193798482039,0.220768309357298,0.0620467402901176,0.356745601682101
