Ca150,CUGBP,ESRP1,ESRP2,FBP11,Magoh,Nova1,nSR100,PRP8,PSF,PTB,Raver1,RBM17,RBM22,RBM3,RBM45,Sam68.tv1,Sc35,Sf3b.tv1,SF3b.tv2,SKIP,SND1,SRM160,SRSF1,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,SRSF10,Tia1,Tra2A,Tra2B,U1,U2,U4,U5,U6,U11,U12,U2af2,U6atac,Class
-0.79115413304287,-1.33789111465908,-0.641683817602437,-1.1207063711376,-0.723126223791771,-1.19399584235673,-0.790270693979147,0.796105955559259,-1.09656784940038,-0.662765422854209,-1.15671467521762,-0.869433065708762,-0.599690430636257,-0.835899707625358,-1.04430097429931,-1.20605981942185,-0.938873665811727,-0.886504295910003,-0.951681844499082,-0.977977006419719,-0.751195650308173,-1.14364644073119,-1.20533953577084,-0.689335998944721,-1.15872516898671,-1.46280979478842,-1.51422190796393,-0.802395740451078,-1.12982619198098,-1.55162925188985,-1.32323478803122,-1.36312299495534,-1.2108042834057,-1.19482532132676,0.184117872618846,0.223501433249617,-0.967293948916678,0.939157702152104,0.147994123543386,-0.501768104015125,-0.802719926552371,0.0754728911368292,N
0.129231455195936,0.556620211663686,0.235788458889182,-0.321458860938096,-0.796904417571748,-1.00693320393124,-0.866575527275829,1.41381029211875,-0.778224890991187,-0.731783548385055,-0.857320823907779,-1.14309698204671,-0.57529611104972,-0.564400854619818,-1.16967763711962,-0.957509409082817,-1.16488720400465,-1.33902591056532,-1.20305003338152,-1.30067620215142,-0.779830272570306,-0.878223364789423,-0.966280382292889,0.0843533442396545,-1.11139218220701,-1.13575475721623,-1.4822251455572,-0.877123826632978,-1.26660214403218,-1.20850521752124,0.0773250438643767,-1.16402581464302,-1.07131351157734,-1.33479101922436,-1.2527633043327,-0.498048546487052,0.456946836603713,-0.681025084539088,-1.54261286287982,-0.368846801726647,-0.941563902159035,-1.08338027460837,N
-0.522390139515297,-0.707416802407235,-0.636499320053804,2.5154837522988,0.797525050230219,0.873790703728847,-0.860159429329009,1.75333894172891,0.693207498064098,0.408841713164359,0.725728065242489,0.907382049459387,0.332262677573554,0.545015025286075,1.06767719358713,0.523348085620076,0.829074116220438,0.767636038544846,0.498767319988234,0.751391800723043,-0.356591115803682,1.15275100251269,0.560962940162087,-0.609817665271049,0.99399731870994,0.943333511529458,0.346468743289625,0.0668473261164639,0.69164177387814,0.649684871926367,0.230179386158623,0.717573177289203,1.10590319542758,0.789378822848292,0.391964422177805,0.289562587534223,0.370213386259435,0.11100744865827,0.420165841789669,-0.177839730465359,0.255549541503123,0.129977399532343,N
0.665704156804236,-1.02524221460904,0.578888026367028,0.223302675194496,-0.483583679309056,-0.772235443408383,-1.21896740886626,0.845989683812846,-0.869464421269197,-0.611774213983099,-0.257161565387025,-0.374777667945202,-0.465725869142148,-0.531491775789307,-0.282839962289366,-0.369968555346742,-0.629023395084423,-0.831421385663722,-0.620521203640038,-0.602074590849457,-0.738770964798046,0.170801100933035,-0.43415219750275,0.438015963442186,-0.311308464521577,-0.865364717159362,-0.531681326293212,-0.816579974309695,-0.576076302434107,-0.680778544734276,0.578528209060888,-0.637473017081042,-0.481683469436086,-0.446647271868171,-0.911535270648778,-0.539103900924557,-0.794043856390989,-0.765823626731244,-0.36343895419333,0.59052565418813,-0.678086308544539,-1.3901970948024,N
-1.01379069607487,-0.0531582162124297,-0.891660405754563,0.518177234539089,1.10630866180192,0.662984453030965,0.465797012162105,-0.278804715579632,1.09965212747464,0.688460418662326,1.30664669881541,1.23980045405255,0.757405363368201,1.22912276120386,1.61563097862186,1.09124977625957,1.44402379362468,1.53785724332154,0.845608019377261,0.865712211903542,0.309010624972702,1.20505305618005,1.14104100505931,-1.24218483445151,1.59848865258205,1.46842260913796,0.510350618932144,0.606061736477861,0.946899152381061,1.38764431333449,0.216741749742301,0.928876848460951,1.49958572046613,0.956490907849932,0.140360765062045,0.200475092140814,1.23464641047829,-0.177242942185895,0.338195499732478,-1.0862251257177,1.1968224699518,0.539183594094736,N
-0.693385528804328,-0.632334123929159,-0.813630877429184,0.811075236928782,0.135289758696554,1.45402140626702,-0.304962185441538,0.60482889656072,0.816985933695798,0.613583238513377,0.955576900958032,0.728673563336678,0.0766904895467801,0.814322939520654,0.57726621784323,0.861520197033058,0.79766662679214,1.06482945808485,0.787077216737597,0.838074711817996,0.0618321002623139,1.25461521174487,0.902395312947894,-0.618239465356545,1.1947287441305,0.991874132641889,0.249295384779028,0.121725295887158,0.919370984407602,1.21705113885853,-0.89225937572535,0.220587505517215,1.02218625856412,0.698835874949122,0.881919222754492,0.692013722897219,0.623525748104159,0.286737050880955,0.315353857205109,-1.01151953694421,0.825336752285466,0.669112827349207,N
-1.00814422526428,0.917034137026721,-1.0431775548013,0.265376980278355,0.344248985381601,0.547756150783328,-0.300820152174709,1.15560370791522,0.580826379637625,0.359103510375741,0.905872362187313,0.222158250753708,0.399888710048629,0.645577603880456,0.771749764166373,0.739873694424552,0.728968702690114,0.953819797385529,0.705587005823485,0.711443958112214,0.410301689677574,0.732597393241415,0.575429973170316,-0.928071392428678,0.757101524101361,0.897136643008428,0.106821159877929,0.6858282542125,0.585013647325437,0.846415960741741,-0.00601130452634812,0.666376504546833,1.08991230645415,0.786899206193485,0.476221192576314,-0.00152542659934606,0.604382387633352,-0.413606278088857,0.221743762474487,-0.426651561472288,0.266893899055519,0.100444322598854,N
-0.470468315258147,0.319859542890508,-0.343502010429478,-0.758231065859424,-0.224111649647149,0.694461839521484,0.60280856783721,0.0705564274400653,0.459554263061283,0.547346451605494,0.679862626731724,0.802428940687058,-0.147873271854329,0.290673630968235,0.88227619157249,0.910675685532599,0.967004975557882,1.21876962089976,1.02814242826697,1.38752928987921,1.09030155575867,-0.36425458950517,0.78309521542471,-0.257126535683606,0.552611572473822,1.09261347463176,0.96267743798038,-0.452492114816496,0.266959560748943,0.6097881975856,-0.341778388189842,1.02066105185853,1.12354735856879,0.605288225543679,0.665598157816339,-0.236775109528438,0.938713110511228,0.340998172239505,1.6086948906279,0.500543411276463,0.292862890650922,-0.352871973105093,N
0.581683031832619,0.760137796259359,0.393977572465501,1.54854314307638,2.51813270661306,1.4934515127641,0.365487996039409,1.32980202052838,2.26447409958472,0.436515347559485,0.772202809945555,0.618704749321734,0.170447073387269,1.48209322259344,1.23284847205546,0.988088773684108,1.69275608076628,0.861999460522767,0.76172334900786,1.07210696203468,0.609355787334397,1.71888333559761,0.558121930020338,0.68141750961659,0.879215755176772,0.927309778669037,0.753663872786911,-0.366555717717859,0.887473606077909,1.04124010963453,0.921276666764099,0.653971068271207,1.19352961174132,0.863163793887078,0.868613832810558,1.29543811425228,0.569557789812501,1.01357150051795,0.92580479721109,2.0755500677342,0.570882223810869,1.58870948797767,N
0.695261547693448,-0.0991627778324209,0.762750261617605,-0.214281787797965,-0.778639295928775,-1.16769550316628,-1.1963605839825,-1.20196095270142,-0.987672705769627,-0.741937153448497,-1.16208720785807,-1.32443273376468,-0.635104709281126,-0.814742296519242,-1.34638792909459,-1.38475319198372,-1.40977244416225,-1.36295832673514,-1.62629356664856,-0.882192951931553,-0.803869147457337,-1.01792578931958,-1.29899636724116,0.536812398919468,-1.21374749604116,-1.00340880068282,-1.10775187944959,-0.871349782227217,-1.50498681737431,-1.12556237822567,0.53117688069863,-1.2077923941535,-1.09489431597923,-1.06897784443923,-1.49585740107865,-1.48492881545928,-1.48092122106457,-1.56318020330931,-1.14908918454074,-0.092423060173528,-0.976316834959152,-2.11949549772482,N
1.21240938803199,0.983956735724675,1.64879172052725,1.00104855561832,-0.742333943296498,-0.777914270517699,-0.439565446679079,1.60011076114378,-0.377425440314103,-0.522698935970499,-1.05476998826122,-0.595357948439718,-0.483664144204294,-0.981470385180082,-0.220422693620261,-0.255549201138349,-0.966779097535486,-0.525865724091608,-0.881940069499061,-0.31692493318687,-0.625362451132489,-0.277505409293547,-0.220813999159199,1.90440127697514,-0.854479765374745,-0.788453732451099,-0.0932871966421944,-0.698153052734973,-0.522114017221764,-0.144015990634122,1.31582455288948,-0.240413252206714,-0.617100027810833,-0.439854265341893,-0.6302114894701,-0.334358185439601,-0.596736935221831,-0.872888141631195,-0.166261722808534,0.114938415270773,-0.845513317220422,-0.589709521421131,N
2.29510897374722,1.13816846713117,2.62109038410082,0.0776059768437337,-0.567071325911237,-0.0516184063847024,0.978834495454201,-1.08021844262956,0.0568564898637105,-0.347098429351971,0.332781572765349,-0.00619814857494126,-0.291124566655668,-0.827630293744343,-0.0376106084993283,-0.364853937695001,-0.0914578029720614,0.024331396176816,0.317225091525555,0.79133429695994,-0.264840374143255,-0.375636048529581,0.951631877766696,1.58337804441345,-0.00764788216577188,-0.0545853882367241,1.1691466327978,1.59785808812366,-0.00433791579329034,0.293804233890847,1.71415510941815,0.690829585848035,-0.714422990040161,0.160959767643452,0.911620826380038,2.39190631614033,0.266089855397854,1.28673594356197,0.929185955923392,0.703524683693064,-0.0233490433259768,0.558124305366854,T
-1.86899101452643,0.0984847945709677,-2.00711825674179,-0.603833313053862,2.40325683101527,0.122633128178649,1.63253327719582,-1.06152471448483,1.27958893078952,4.62540873720458,1.53288923771592,1.60585386193567,0.975257269137233,1.20820792582044,0.848059536363364,1.48852575951726,1.39064595321235,1.49978813584913,1.587295677904,1.1444724754471,2.12173506018267,1.03404844791777,1.61983298423257,-2.02994318212232,1.42682416994969,1.72720060606856,0.679515187151725,1.15631981114991,1.4455628033316,1.08911985587063,-1.22199758217111,1.03387120720791,1.29142608853842,1.6508395425791,0.346853979368475,-0.686258930207731,1.52191626983801,0.0654847302602288,0.0889271386579414,-1.20447934375777,2.24705506672859,1.46847118456382,T
1.04177445606998,0.825187944596745,0.362919319584057,2.16994459578917,1.54729356008982,2.0754152530373,1.724711076061,1.19707749398431,1.47471791892567,-0.248842710709754,1.00158358654067,1.59615948544716,0.428479154652044,2.73493677723365,1.46858255017123,1.98765150375898,1.18550020932766,1.00551133640636,1.38558233181421,1.96579099666548,0.775833588009437,1.51606326704073,1.53189372788662,0.378624015096569,0.888609847884758,0.86173456540365,2.41290390703252,2.33894836095256,1.27497394600103,1.34293357189451,1.44765970797731,2.18288768643761,1.38414900994664,1.71304723924715,2.22301085933764,2.26604096778915,0.924852304108482,1.84744360390025,2.32595191269282,1.52278203291097,1.99371311576309,1.03271709517418,T
0.302851399883628,1.72293580295043,0.466995011917482,-0.43901327244721,-0.849459728012996,-0.358206089203042,1.61151737324707,-0.248099867891774,-1.05874059178367,-0.342947912411173,-0.932024675281553,-0.265602432558513,5.36455882391255,-0.708890836605911,0.000262493906155904,-0.843757398678513,-0.55935855906757,-0.51607425289865,-0.948820305682423,-0.971538691689908,-0.65477759323672,-0.861544131949679,-0.817709281069077,0.394340992632298,1.56468891084075,-0.973233882829508,-0.680650651166984,-0.670235660356986,0.084650077235093,-0.478985396916259,-0.469663146901663,-0.382754862250702,-0.831657436151452,-1.01018457449493,-0.413914422146473,-0.523586159653,-0.692093287533826,0.643953220712115,-0.581927032878197,0.333717527950289,-0.881907832844612,2.55660345969804,T
1.62269584397159,-0.74654043612428,1.34763624667409,-0.0209979275959902,-0.54560114012626,0.627720788661418,0.767123416321571,-0.679338645840075,0.0730688378004539,-0.69827946865388,-1.05656414691692,-0.0561801361570134,-0.534909966016272,-0.0950944431588039,0.186890854161413,-0.584962911489495,-0.322155314707618,-0.489808556271145,-0.752431265811009,-0.203826550447967,-0.577106778339152,-0.0689192145726164,-0.0793232499028984,1.56736820953411,-0.595927455972753,-0.120115488524255,0.322992597075747,-0.400542913578856,0.029028931355386,-0.551750645600455,1.53476933721348,-0.119477952182135,-0.765478089613123,-0.473606513092956,1.00258074741734,1.28073624422142,-0.222540245829163,1.24159076407252,0.748165235465379,1.3875018875906,-0.344780690672949,-0.146464301912551,T
-0.498764737737923,1.59619217614969,-0.326299445879305,-0.848638261724376,-0.691137719589957,-0.488043357282295,0.168399894016363,-0.760668875228874,-0.304651100886049,-0.569748098081366,-0.755909274795204,-0.840742067458619,-0.404872076581421,-0.596513968274985,-0.419866112823765,-0.0425548239668607,-0.295076272449733,-0.581060065777845,-0.60616514140032,-0.602952825666874,-0.527610497201119,-0.423049815790148,-0.451026973166742,-0.495858340971339,-0.557214653696757,-0.239956372814926,0.223458780652654,-0.615488006903853,-0.283379801365358,-0.727614542919062,-1.03702178684829,0.0149286577671925,-0.31638249670207,-0.0794704048223217,0.436084105915129,0.0176731651584959,-0.283929810628781,0.207089378787006,0.269976461941356,0.728986916331607,-0.52050911166618,-0.590305438600575,T
-0.478178257577671,-0.595507526377233,-0.61430977588165,-0.506204073235234,-0.293979023027478,1.00907885457518,1.3662477642171,-0.0415978992444012,1.04478451779249,-0.120126556766328,0.778200526065361,1.31053232156568,-0.115405698452473,1.64946167095325,1.01261565688946,0.399456101881742,0.690300372051951,0.526918413537706,0.311649706550365,0.452443997598935,0.324168783523332,1.08494808339986,0.872766350194886,-0.479457865906838,0.286928587329357,0.563602188737576,1.61320707990779,0.50345832465871,0.885245088727499,0.634573896073313,-0.443406723657357,1.1268612284082,0.309788944512329,0.930981983940372,1.34444886579555,0.786992290695448,0.692117497003003,1.25683226134827,-1.01635100046679,-0.149324541034163,1.2710084546434,0.846151532516446,T
-0.374881647270888,-1.62776186096438,-0.429306560220632,-0.902887924635355,-0.890367934218625,-1.66299377651703,-1.23578168780301,-1.31993040973726,-1.52084741207231,-0.729209891477804,-1.12856013224894,-1.26672079101744,-0.476441721686765,-0.999749295633952,-1.47315162153608,-1.28608016349475,-1.2937905630261,-1.37904247285778,-1.58925330088274,-1.55639553506409,-0.793513626550003,-1.42946907425788,-1.46797610864686,-0.216112161367578,-1.23974799649539,-1.15194793393872,-1.55201207300001,-0.947419565065224,-1.51988592013963,-1.535861247237,-0.878153282294771,-1.49810705999687,-1.32377182473195,-1.21395753313548,-2.03606742155013,-2.2866095919812,-1.51774107308208,-2.04852771869514,-1.57283224858748,-1.52024164400741,-1.03899908560667,-1.60582189033778,T
0.97471320910322,0.418957351746605,0.650024785885402,-0.668768505872319,-0.800915006429732,-0.118928182298061,-0.38108494457105,-0.916657965879477,-1.49501606150494,-0.741901313697091,-1.27859437740686,-1.27314294295212,-0.551462764737181,-1.07445894756403,-1.12704031146315,-0.820919576951293,-1.04006424882309,-0.54616210002346,-0.730239066630315,-0.899708009411996,-0.736969707421736,-1.33792587526637,-0.710192976332649,0.77121241103845,-1.19935796209641,-1.04925894693424,-0.772140836180222,-0.858958017411261,-1.17304680013482,-0.475674283093761,0.210194626335022,-1.32158195130483,-1.16333489192458,-1.33027020743451,-0.927913363005054,-0.271372793213272,-1.25616302294259,-0.942221825667536,-0.283821679208877,-0.407007749279999,-0.973153352363393,-0.738626897854918,T
-0.244360136946847,-0.864418443492888,0.0665053740170013,-0.762872878839138,1.05633442781487,1.20202182647304,1.25517195217028,0.148951612711115,0.731724499967626,0.859993773098699,0.975649867325844,1.26594588326587,-0.301487668289877,1.29667766941666,0.996871508161268,0.996006122046313,1.09397700294725,1.26507506045254,1.60057777378135,0.96577780873619,3.70336123057113,0.962266846022091,1.08222559602609,-0.213424082086169,0.70830512231906,1.017620251232,1.04682857588557,0.354683650757386,1.49926008797312,1.07491384189838,0.263178458036265,1.27430141176742,0.671023710276373,0.468031767188684,1.82934720221127,0.636468791369608,0.956988940856268,2.14872324216135,1.48087670976784,1.41251685937738,0.996438668723382,1.13338469943093,T
-0.8098153794467,-1.19885538684278,-0.46050120775414,-0.962014499356579,-0.905047583740112,-1.65326341491697,-1.33658090630035,-0.0013920154057572,-1.39203517924048,-0.607160245432743,-1.4041438652953,-1.21523991266066,-0.616151894473007,-0.970527768484738,-1.49735770528693,-1.41315882855795,-1.31602641558234,-1.38401257198643,-0.554185743965877,-1.63836522033338,-0.672017418029707,-1.35936475973946,-1.5568114695764,-0.611701964375216,-1.55673585698475,-1.10368915511359,-1.644136359463,-0.868600520100309,-1.36763354967466,-1.54030424261864,-1.82814769538934,-1.49005292284721,-1.25250392139281,-1.52925442500211,-1.00555299538266,-1.07215313805606,-1.10644486738985,-0.871495090522898,-1.14492595352842,-0.992713886931552,-0.918475807624044,-0.833834361760723,T
-0.170120637979746,1.78173043892592,-0.0784845264508752,-0.626850549539768,-0.603787938066836,-0.863553926535667,-0.417738516578393,-0.253282714352062,-0.357973299080114,-0.734806565156173,-1.00147217001637,-0.854861286279969,-0.471569519126663,-0.707028603295143,-1.07580666925805,-0.771411695841095,-0.613211076996512,-0.918639464665954,-0.855818999881473,-0.83770545335642,-0.767128450806513,-0.941171093600491,-0.515379210961757,-0.00184106435516981,-0.59284652002654,-0.754493098644243,-1.05343985751171,-0.499849160831817,-0.685296420473227,-0.706600179238972,-0.603179741703216,-0.588519298647672,-0.531715935980081,-1.10148523506335,-0.333373463207215,-0.228477466243354,-0.300042893545285,-0.48721143910487,-0.909971049716587,-0.560829005865805,-0.593065551133635,0.123732726375538,T
0.458509165767045,0.00425633690646546,0.167269823310474,-0.419499145822915,-0.265935218358351,0.143040851482336,0.584611659496496,0.923027761375854,0.622534163445592,-0.481005164242457,0.051957211657246,0.322277114406418,-0.394009060053735,-0.338365463158306,0.424124471602695,0.272420641526059,-0.0392396381238495,0.305639729527567,0.300368378033752,-0.317438769134013,0.0581197319195674,-0.0433039929253404,0.239086129188523,0.132245066216192,-0.0485815054387654,0.0303368375164817,0.686700553216271,0.984084622885256,0.325228910840653,-0.484322552197822,0.133143137125963,0.569201511524854,-0.302602877946704,0.0784460014988517,0.623543884452898,1.04810801214841,1.55426131814269,0.600448624397041,0.489565592681269,-0.482997855609899,-0.325450534962815,-0.197652159219083,T
-0.083931846237085,0.787545263548091,-0.0987170604894028,0.23649223004194,-0.109003362314549,0.725008563542644,0.362909208617915,-0.573206499632097,0.0199326972195173,-0.483869087075113,0.0264857798486855,-0.224215764246949,-0.123466855686305,-0.0428280259911261,0.276251564635194,0.215735606247482,-0.0105719997200902,0.268020086806912,0.292958427370278,-0.0284657196627735,-0.0578218114421947,0.35946082894921,-0.552537804565161,-0.0109530366900489,-0.351444702375428,-0.413531993682855,-0.0259962496206375,-0.410525462208619,-0.166392548337393,-0.19185699067671,-0.457739195198057,0.227390555332928,-0.0174954034545949,-0.165216840138011,-0.474480163621815,0.21069043190019,0.116832140775811,0.196814881978377,0.618695637847659,0.994474508598152,-0.541492507120775,0.269940690492228,T
-2.15668078385771,0.760746304551602,-2.18752179653143,-0.315163442601104,1.28522431592164,0.688130056664129,1.39774471278168,-0.812028590341626,1.44158501860261,0.0741248827439661,1.87051246712763,1.66320355308788,1.48771405333938,1.54298590059882,1.67723661399636,1.02075103177164,1.7413721463489,1.68932860401502,1.28668870227259,0.973327506798337,1.40074846182178,1.13817759710235,1.92731553972226,-2.11019653835454,1.6354913575656,1.77788488307375,0.908966478930864,2.62636548622706,1.79893894278771,1.69069797806623,-1.49155801864583,0.950164301212724,1.7179606643399,1.70222237698091,-0.586085307756239,-0.979285582717084,2.02359949291999,-0.0217059101625287,0.305621164851056,-2.35159763758416,2.38122175691638,1.09866462804829,T
-0.685364347308682,0.133524749126008,-0.592486872760125,0.418373444672817,0.754639947767986,1.70963026059687,0.0352523965046405,0.798983710414775,1.0074049085577,1.25930703240987,1.43053377415828,1.12661137443111,0.344372897547381,0.929028626771394,1.14739168359471,1.03610385301436,1.25797772401288,1.7757017597766,1.39335776568791,1.17841175994963,1.24368452002678,1.24875763103896,1.14220474724936,-0.531302338304348,1.45606844145576,1.48253212390452,0.677790220617703,-0.00851321538669451,1.02055479615445,1.63439511184292,-0.0793549645504185,0.860867130645302,1.43708865169407,0.801703981386126,1.00547038281096,0.572250839221547,1.07031780024981,0.446670099483449,0.687922993934423,-0.704769531133909,1.34909623203099,1.31049002772181,T
