pred,obs,N,S,rowIndex,C,M,Resample
S,S,0.392857142857143,0.607142857142857,198,0.5,1,Fold09.Rep2
S,N,0.157894736842105,0.842105263157895,6,0.5,1,Fold10.Rep2
S,N,0.464285714285714,0.535714285714286,15,0.5,1,Fold10.Rep2
S,N,0.464285714285714,0.535714285714286,26,0.5,1,Fold10.Rep2
N,N,0.63,0.37,36,0.5,1,Fold10.Rep2
N,N,0.63,0.37,49,0.5,1,Fold10.Rep2
N,N,0.63,0.37,52,0.5,1,Fold10.Rep2
N,N,0.63,0.37,55,0.5,1,Fold10.Rep2
N,N,0.63,0.37,64,0.5,1,Fold10.Rep2
N,N,0.63,0.37,88,0.5,1,Fold10.Rep2
N,N,0.63,0.37,101,0.5,1,Fold10.Rep2
N,N,0.63,0.37,104,0.5,1,Fold10.Rep2
N,S,0.63,0.37,116,0.5,1,Fold10.Rep2
N,S,0.63,0.37,122,0.5,1,Fold10.Rep2
N,S,0.63,0.37,136,0.5,1,Fold10.Rep2
S,S,0.307692307692308,0.692307692307692,156,0.5,1,Fold10.Rep2
N,S,0.63,0.37,161,0.5,1,Fold10.Rep2
S,S,0.464285714285714,0.535714285714286,166,0.5,1,Fold10.Rep2
N,S,0.63,0.37,172,0.5,1,Fold10.Rep2
S,S,0.464285714285714,0.535714285714286,187,0.5,1,Fold10.Rep2
N,S,1,0,189,0.5,1,Fold10.Rep2
N,S,0.63,0.37,190,0.5,1,Fold10.Rep2
N,N,0.627450980392157,0.372549019607843,27,0.5,1,Fold01.Rep3
N,N,0.627450980392157,0.372549019607843,30,0.5,1,Fold01.Rep3
S,N,0.385542168674699,0.614457831325301,45,0.5,1,Fold01.Rep3
N,N,0.627450980392157,0.372549019607843,51,0.5,1,Fold01.Rep3
N,N,0.627450980392157,0.372549019607843,55,0.5,1,Fold01.Rep3
N,N,0.627450980392157,0.372549019607843,60,0.5,1,Fold01.Rep3
N,N,0.627450980392157,0.372549019607843,70,0.5,1,Fold01.Rep3
S,N,0.385542168674699,0.614457831325301,85,0.5,1,Fold01.Rep3
S,N,0.385542168674699,0.614457831325301,87,0.5,1,Fold01.Rep3
N,N,0.627450980392157,0.372549019607843,94,0.5,1,Fold01.Rep3
N,S,0.627450980392157,0.372549019607843,107,0.5,1,Fold01.Rep3
N,S,0.627450980392157,0.372549019607843,128,0.5,1,Fold01.Rep3
N,S,0.627450980392157,0.372549019607843,138,0.5,1,Fold01.Rep3
N,S,0.627450980392157,0.372549019607843,147,0.5,1,Fold01.Rep3
S,S,0.385542168674699,0.614457831325301,148,0.5,1,Fold01.Rep3
S,S,0.385542168674699,0.614457831325301,149,0.5,1,Fold01.Rep3
S,S,0.385542168674699,0.614457831325301,157,0.5,1,Fold01.Rep3
N,S,0.627450980392157,0.372549019607843,159,0.5,1,Fold01.Rep3
S,S,0.385542168674699,0.614457831325301,168,0.5,1,Fold01.Rep3
S,S,0.385542168674699,0.614457831325301,205,0.5,1,Fold01.Rep3
N,N,0.627450980392157,0.372549019607843,1,0.5,1,Fold02.Rep3
S,N,0.378048780487805,0.621951219512195,14,0.5,1,Fold02.Rep3
S,N,0.378048780487805,0.621951219512195,16,0.5,1,Fold02.Rep3
N,N,0.627450980392157,0.372549019607843,21,0.5,1,Fold02.Rep3
S,N,0.378048780487805,0.621951219512195,25,0.5,1,Fold02.Rep3
N,N,0.627450980392157,0.372549019607843,36,0.5,1,Fold02.Rep3
S,N,0.378048780487805,0.621951219512195,37,0.5,1,Fold02.Rep3
N,N,0.627450980392157,0.372549019607843,41,0.5,1,Fold02.Rep3
N,N,0.627450980392157,0.372549019607843,42,0.5,1,Fold02.Rep3
N,N,0.627450980392157,0.372549019607843,59,0.5,1,Fold02.Rep3
N,N,0.627450980392157,0.372549019607843,72,0.5,1,Fold02.Rep3
N,S,0.627450980392157,0.372549019607843,115,0.5,1,Fold02.Rep3
N,S,0.627450980392157,0.372549019607843,124,0.5,1,Fold02.Rep3
N,S,0.627450980392157,0.372549019607843,127,0.5,1,Fold02.Rep3
N,S,0.627450980392157,0.372549019607843,132,0.5,1,Fold02.Rep3
N,S,0.627450980392157,0.372549019607843,136,0.5,1,Fold02.Rep3
S,S,0.378048780487805,0.621951219512195,140,0.5,1,Fold02.Rep3
S,S,0.378048780487805,0.621951219512195,162,0.5,1,Fold02.Rep3
S,S,0.378048780487805,0.621951219512195,171,0.5,1,Fold02.Rep3
S,S,0.378048780487805,0.621951219512195,195,0.5,1,Fold02.Rep3
S,S,0.378048780487805,0.621951219512195,201,0.5,1,Fold02.Rep3
S,N,0.21875,0.78125,6,0.5,1,Fold03.Rep3
N,N,0.626262626262626,0.373737373737374,9,0.5,1,Fold03.Rep3
N,N,0.626262626262626,0.373737373737374,31,0.5,1,Fold03.Rep3
S,N,0.25,0.75,54,0.5,1,Fold03.Rep3
N,N,0.626262626262626,0.373737373737374,58,0.5,1,Fold03.Rep3
N,N,0.626262626262626,0.373737373737374,63,0.5,1,Fold03.Rep3
N,N,0.626262626262626,0.373737373737374,65,0.5,1,Fold03.Rep3
N,N,0.626262626262626,0.373737373737374,73,0.5,1,Fold03.Rep3
N,N,0.626262626262626,0.373737373737374,93,0.5,1,Fold03.Rep3
N,N,0.626262626262626,0.373737373737374,99,0.5,1,Fold03.Rep3
N,N,0.626262626262626,0.373737373737374,103,0.5,1,Fold03.Rep3
N,S,0.626262626262626,0.373737373737374,111,0.5,1,Fold03.Rep3
N,S,0.626262626262626,0.373737373737374,114,0.5,1,Fold03.Rep3
N,S,0.626262626262626,0.373737373737374,120,0.5,1,Fold03.Rep3
N,S,0.517241379310345,0.482758620689655,125,0.5,1,Fold03.Rep3
N,S,0.517241379310345,0.482758620689655,133,0.5,1,Fold03.Rep3
N,S,1,0,160,0.5,1,Fold03.Rep3
N,S,0.626262626262626,0.373737373737374,173,0.5,1,Fold03.Rep3
N,S,0.626262626262626,0.373737373737374,174,0.5,1,Fold03.Rep3
N,S,0.517241379310345,0.482758620689655,184,0.5,1,Fold03.Rep3
N,S,0.626262626262626,0.373737373737374,204,0.5,1,Fold03.Rep3
N,N,0.651162790697674,0.348837209302326,4,0.5,1,Fold04.Rep3
S,N,0.397959183673469,0.602040816326531,15,0.5,1,Fold04.Rep3
S,N,0.397959183673469,0.602040816326531,28,0.5,1,Fold04.Rep3
S,N,0.397959183673469,0.602040816326531,29,0.5,1,Fold04.Rep3
S,N,0.397959183673469,0.602040816326531,67,0.5,1,Fold04.Rep3
S,N,0.397959183673469,0.602040816326531,68,0.5,1,Fold04.Rep3
N,N,0.651162790697674,0.348837209302326,79,0.5,1,Fold04.Rep3
N,N,0.651162790697674,0.348837209302326,80,0.5,1,Fold04.Rep3
N,N,0.651162790697674,0.348837209302326,81,0.5,1,Fold04.Rep3
S,N,0.397959183673469,0.602040816326531,96,0.5,1,Fold04.Rep3
N,N,0.651162790697674,0.348837209302326,97,0.5,1,Fold04.Rep3
S,S,0.397959183673469,0.602040816326531,110,0.5,1,Fold04.Rep3
N,S,0.651162790697674,0.348837209302326,112,0.5,1,Fold04.Rep3
N,S,0.651162790697674,0.348837209302326,129,0.5,1,Fold04.Rep3
N,S,0.651162790697674,0.348837209302326,152,0.5,1,Fold04.Rep3
N,S,0.651162790697674,0.348837209302326,161,0.5,1,Fold04.Rep3
S,S,0.397959183673469,0.602040816326531,166,0.5,1,Fold04.Rep3
S,S,0.397959183673469,0.602040816326531,179,0.5,1,Fold04.Rep3
S,S,0.397959183673469,0.602040816326531,181,0.5,1,Fold04.Rep3
N,S,0.651162790697674,0.348837209302326,185,0.5,1,Fold04.Rep3
S,S,0.397959183673469,0.602040816326531,188,0.5,1,Fold04.Rep3
S,N,0.166666666666667,0.833333333333333,18,0.5,1,Fold05.Rep3
N,N,0.655172413793103,0.344827586206897,22,0.5,1,Fold05.Rep3
S,N,0.453125,0.546875,24,0.5,1,Fold05.Rep3
S,N,0.453125,0.546875,26,0.5,1,Fold05.Rep3
S,N,0.453125,0.546875,32,0.5,1,Fold05.Rep3
S,N,0.453125,0.546875,52,0.5,1,Fold05.Rep3
N,N,0.655172413793103,0.344827586206897,62,0.5,1,Fold05.Rep3
S,N,0.453125,0.546875,89,0.5,1,Fold05.Rep3
S,N,0.25,0.75,90,0.5,1,Fold05.Rep3
N,N,0.655172413793103,0.344827586206897,102,0.5,1,Fold05.Rep3
N,N,0.655172413793103,0.344827586206897,106,0.5,1,Fold05.Rep3
N,S,0.655172413793103,0.344827586206897,108,0.5,1,Fold05.Rep3
N,S,0.655172413793103,0.344827586206897,116,0.5,1,Fold05.Rep3
N,S,0.655172413793103,0.344827586206897,121,0.5,1,Fold05.Rep3
S,S,0.453125,0.546875,141,0.5,1,Fold05.Rep3
N,S,0.655172413793103,0.344827586206897,142,0.5,1,Fold05.Rep3
N,S,0.655172413793103,0.344827586206897,165,0.5,1,Fold05.Rep3
S,S,0.453125,0.546875,170,0.5,1,Fold05.Rep3
S,S,0.453125,0.546875,180,0.5,1,Fold05.Rep3
S,S,0.25,0.75,183,0.5,1,Fold05.Rep3
S,S,0.166666666666667,0.833333333333333,202,0.5,1,Fold05.Rep3
S,N,0.25,0.75,5,0.5,1,Fold06.Rep3
S,N,0.428571428571429,0.571428571428571,20,0.5,1,Fold06.Rep3
N,N,0.616822429906542,0.383177570093458,40,0.5,1,Fold06.Rep3
N,N,0.616822429906542,0.383177570093458,46,0.5,1,Fold06.Rep3
S,N,0.176470588235294,0.823529411764706,50,0.5,1,Fold06.Rep3
S,N,0.428571428571429,0.571428571428571,83,0.5,1,Fold06.Rep3
N,N,0.616822429906542,0.383177570093458,88,0.5,1,Fold06.Rep3
N,N,0.616822429906542,0.383177570093458,91,0.5,1,Fold06.Rep3
N,N,0.616822429906542,0.383177570093458,92,0.5,1,Fold06.Rep3
S,N,0.428571428571429,0.571428571428571,100,0.5,1,Fold06.Rep3
S,S,0.333333333333333,0.666666666666667,113,0.5,1,Fold06.Rep3
S,S,0.25,0.75,130,0.5,1,Fold06.Rep3
N,S,0.616822429906542,0.383177570093458,143,0.5,1,Fold06.Rep3
S,S,0.176470588235294,0.823529411764706,150,0.5,1,Fold06.Rep3
S,S,0.176470588235294,0.823529411764706,158,0.5,1,Fold06.Rep3
S,S,0.333333333333333,0.666666666666667,169,0.5,1,Fold06.Rep3
N,S,0.616822429906542,0.383177570093458,172,0.5,1,Fold06.Rep3
N,S,1,0,189,0.5,1,Fold06.Rep3
S,S,0.428571428571429,0.571428571428571,196,0.5,1,Fold06.Rep3
N,N,0.621359223300971,0.378640776699029,11,0.5,1,Fold07.Rep3
S,N,0.382716049382716,0.617283950617284,43,0.5,1,Fold07.Rep3
N,N,0.621359223300971,0.378640776699029,44,0.5,1,Fold07.Rep3
N,N,0.621359223300971,0.378640776699029,47,0.5,1,Fold07.Rep3
S,N,0.382716049382716,0.617283950617284,56,0.5,1,Fold07.Rep3
N,N,0.621359223300971,0.378640776699029,69,0.5,1,Fold07.Rep3
N,N,0.621359223300971,0.378640776699029,71,0.5,1,Fold07.Rep3
S,N,0.382716049382716,0.617283950617284,74,0.5,1,Fold07.Rep3
S,N,0.382716049382716,0.617283950617284,78,0.5,1,Fold07.Rep3
N,N,0.621359223300971,0.378640776699029,82,0.5,1,Fold07.Rep3
N,N,0.621359223300971,0.378640776699029,105,0.5,1,Fold07.Rep3
N,S,0.621359223300971,0.378640776699029,117,0.5,1,Fold07.Rep3
S,S,0.382716049382716,0.617283950617284,119,0.5,1,Fold07.Rep3
N,S,0.621359223300971,0.378640776699029,134,0.5,1,Fold07.Rep3
S,S,0.382716049382716,0.617283950617284,155,0.5,1,Fold07.Rep3
N,S,0.621359223300971,0.378640776699029,177,0.5,1,Fold07.Rep3
S,S,0.382716049382716,0.617283950617284,178,0.5,1,Fold07.Rep3
S,S,0.382716049382716,0.617283950617284,186,0.5,1,Fold07.Rep3
S,S,0.382716049382716,0.617283950617284,194,0.5,1,Fold07.Rep3
S,S,0.382716049382716,0.617283950617284,198,0.5,1,Fold07.Rep3
N,S,0.621359223300971,0.378640776699029,199,0.5,1,Fold07.Rep3
N,N,0.631067961165049,0.368932038834951,2,0.5,1,Fold08.Rep3
N,N,0.631067961165049,0.368932038834951,7,0.5,1,Fold08.Rep3
S,N,0.378048780487805,0.621951219512195,17,0.5,1,Fold08.Rep3
S,N,0.378048780487805,0.621951219512195,23,0.5,1,Fold08.Rep3
N,N,0.631067961165049,0.368932038834951,38,0.5,1,Fold08.Rep3
N,N,0.631067961165049,0.368932038834951,49,0.5,1,Fold08.Rep3
N,N,0.631067961165049,0.368932038834951,57,0.5,1,Fold08.Rep3
S,N,0.378048780487805,0.621951219512195,75,0.5,1,Fold08.Rep3
S,N,0.378048780487805,0.621951219512195,77,0.5,1,Fold08.Rep3
N,N,0.631067961165049,0.368932038834951,101,0.5,1,Fold08.Rep3
S,S,0.378048780487805,0.621951219512195,109,0.5,1,Fold08.Rep3
S,S,0.378048780487805,0.621951219512195,135,0.5,1,Fold08.Rep3
S,S,0.378048780487805,0.621951219512195,137,0.5,1,Fold08.Rep3
S,S,0.378048780487805,0.621951219512195,144,0.5,1,Fold08.Rep3
N,S,0.631067961165049,0.368932038834951,145,0.5,1,Fold08.Rep3
N,S,0.631067961165049,0.368932038834951,151,0.5,1,Fold08.Rep3
N,S,0.631067961165049,0.368932038834951,154,0.5,1,Fold08.Rep3
N,S,0.631067961165049,0.368932038834951,164,0.5,1,Fold08.Rep3
N,S,0.631067961165049,0.368932038834951,175,0.5,1,Fold08.Rep3
S,S,0.378048780487805,0.621951219512195,187,0.5,1,Fold08.Rep3
N,N,0.611650485436893,0.388349514563107,12,0.5,1,Fold09.Rep3
N,N,0.611650485436893,0.388349514563107,13,0.5,1,Fold09.Rep3
S,N,0.402439024390244,0.597560975609756,34,0.5,1,Fold09.Rep3
S,N,0.402439024390244,0.597560975609756,39,0.5,1,Fold09.Rep3
N,N,0.611650485436893,0.388349514563107,48,0.5,1,Fold09.Rep3
N,N,0.611650485436893,0.388349514563107,53,0.5,1,Fold09.Rep3
N,N,0.611650485436893,0.388349514563107,61,0.5,1,Fold09.Rep3
N,N,0.611650485436893,0.388349514563107,64,0.5,1,Fold09.Rep3
N,N,0.611650485436893,0.388349514563107,84,0.5,1,Fold09.Rep3
N,N,0.611650485436893,0.388349514563107,98,0.5,1,Fold09.Rep3
N,S,0.611650485436893,0.388349514563107,122,0.5,1,Fold09.Rep3
N,S,0.611650485436893,0.388349514563107,123,0.5,1,Fold09.Rep3
S,S,0.402439024390244,0.597560975609756,139,0.5,1,Fold09.Rep3
S,S,0.402439024390244,0.597560975609756,146,0.5,1,Fold09.Rep3
S,S,0.402439024390244,0.597560975609756,156,0.5,1,Fold09.Rep3
S,S,0.402439024390244,0.597560975609756,163,0.5,1,Fold09.Rep3
S,S,0.402439024390244,0.597560975609756,176,0.5,1,Fold09.Rep3
N,S,0.611650485436893,0.388349514563107,190,0.5,1,Fold09.Rep3
S,S,0.402439024390244,0.597560975609756,191,0.5,1,Fold09.Rep3
S,S,0.402439024390244,0.597560975609756,197,0.5,1,Fold09.Rep3
N,N,0.607843137254902,0.392156862745098,3,0.5,1,Fold10.Rep3
N,N,0.607843137254902,0.392156862745098,8,0.5,1,Fold10.Rep3
N,N,0.607843137254902,0.392156862745098,10,0.5,1,Fold10.Rep3
N,N,0.607843137254902,0.392156862745098,19,0.5,1,Fold10.Rep3
N,N,0.607843137254902,0.392156862745098,33,0.5,1,Fold10.Rep3
S,N,0.469387755102041,0.530612244897959,35,0.5,1,Fold10.Rep3
N,N,0.607843137254902,0.392156862745098,66,0.5,1,Fold10.Rep3
N,N,1,0,76,0.5,1,Fold10.Rep3
N,N,0.607843137254902,0.392156862745098,86,0.5,1,Fold10.Rep3
N,N,0.607843137254902,0.392156862745098,95,0.5,1,Fold10.Rep3
N,N,0.607843137254902,0.392156862745098,104,0.5,1,Fold10.Rep3
S,S,0.333333333333333,0.666666666666667,118,0.5,1,Fold10.Rep3
S,S,0.333333333333333,0.666666666666667,126,0.5,1,Fold10.Rep3
N,S,0.607843137254902,0.392156862745098,131,0.5,1,Fold10.Rep3
N,S,0.607843137254902,0.392156862745098,153,0.5,1,Fold10.Rep3
S,S,0.210526315789474,0.789473684210526,167,0.5,1,Fold10.Rep3
S,S,0.469387755102041,0.530612244897959,182,0.5,1,Fold10.Rep3
S,S,0.469387755102041,0.530612244897959,192,0.5,1,Fold10.Rep3
S,S,0.469387755102041,0.530612244897959,193,0.5,1,Fold10.Rep3
N,S,0.607843137254902,0.392156862745098,200,0.5,1,Fold10.Rep3
S,S,0.469387755102041,0.530612244897959,203,0.5,1,Fold10.Rep3
