pred,obs,N,S,rowIndex,C,M,Resample
S,N,0.392857142857143,0.607142857142857,50,0.01,1,Fold09.Rep2
N,N,0.623762376237624,0.376237623762376,59,0.01,1,Fold09.Rep2
N,N,0.623762376237624,0.376237623762376,63,0.01,1,Fold09.Rep2
N,N,0.623762376237624,0.376237623762376,66,0.01,1,Fold09.Rep2
N,N,0.623762376237624,0.376237623762376,71,0.01,1,Fold09.Rep2
S,N,0.392857142857143,0.607142857142857,83,0.01,1,Fold09.Rep2
N,N,0.623762376237624,0.376237623762376,88,0.01,1,Fold09.Rep2
N,N,0.623762376237624,0.376237623762376,91,0.01,1,Fold09.Rep2
S,S,0.392857142857143,0.607142857142857,109,0.01,1,Fold09.Rep2
N,S,0.623762376237624,0.376237623762376,123,0.01,1,Fold09.Rep2
N,S,0.623762376237624,0.376237623762376,124,0.01,1,Fold09.Rep2
N,S,0.623762376237624,0.376237623762376,127,0.01,1,Fold09.Rep2
S,S,0.392857142857143,0.607142857142857,139,0.01,1,Fold09.Rep2
S,S,0.392857142857143,0.607142857142857,162,0.01,1,Fold09.Rep2
S,S,0.392857142857143,0.607142857142857,166,0.01,1,Fold09.Rep2
N,S,0.623762376237624,0.376237623762376,175,0.01,1,Fold09.Rep2
S,S,0.392857142857143,0.607142857142857,193,0.01,1,Fold09.Rep2
N,S,0.623762376237624,0.376237623762376,199,0.01,1,Fold09.Rep2
N,N,0.627450980392157,0.372549019607843,4,0.01,1,Fold10.Rep2
S,N,0.378048780487805,0.621951219512195,5,0.01,1,Fold10.Rep2
S,N,0.378048780487805,0.621951219512195,23,0.01,1,Fold10.Rep2
S,N,0.378048780487805,0.621951219512195,26,0.01,1,Fold10.Rep2
S,N,0.378048780487805,0.621951219512195,34,0.01,1,Fold10.Rep2
N,N,0.627450980392157,0.372549019607843,44,0.01,1,Fold10.Rep2
N,N,0.627450980392157,0.372549019607843,48,0.01,1,Fold10.Rep2
N,N,0.627450980392157,0.372549019607843,64,0.01,1,Fold10.Rep2
N,N,0.627450980392157,0.372549019607843,73,0.01,1,Fold10.Rep2
N,N,0.627450980392157,0.372549019607843,103,0.01,1,Fold10.Rep2
N,N,0.627450980392157,0.372549019607843,104,0.01,1,Fold10.Rep2
N,S,0.627450980392157,0.372549019607843,107,0.01,1,Fold10.Rep2
S,S,0.378048780487805,0.621951219512195,126,0.01,1,Fold10.Rep2
S,S,0.378048780487805,0.621951219512195,140,0.01,1,Fold10.Rep2
N,S,0.627450980392157,0.372549019607843,143,0.01,1,Fold10.Rep2
N,S,0.627450980392157,0.372549019607843,152,0.01,1,Fold10.Rep2
N,S,0.627450980392157,0.372549019607843,153,0.01,1,Fold10.Rep2
S,S,0.378048780487805,0.621951219512195,163,0.01,1,Fold10.Rep2
S,S,0.378048780487805,0.621951219512195,183,0.01,1,Fold10.Rep2
N,S,0.627450980392157,0.372549019607843,190,0.01,1,Fold10.Rep2
S,S,0.378048780487805,0.621951219512195,195,0.01,1,Fold10.Rep2
S,N,0.375,0.625,15,0.01,1,Fold01.Rep3
N,N,0.622641509433962,0.377358490566038,36,0.01,1,Fold01.Rep3
N,N,0.622641509433962,0.377358490566038,41,0.01,1,Fold01.Rep3
S,N,0.375,0.625,45,0.01,1,Fold01.Rep3
S,N,0.375,0.625,50,0.01,1,Fold01.Rep3
N,N,0.622641509433962,0.377358490566038,66,0.01,1,Fold01.Rep3
N,N,0.622641509433962,0.377358490566038,67,0.01,1,Fold01.Rep3
N,N,0.622641509433962,0.377358490566038,73,0.01,1,Fold01.Rep3
S,N,0.375,0.625,76,0.01,1,Fold01.Rep3
S,N,0.375,0.625,77,0.01,1,Fold01.Rep3
N,S,0.622641509433962,0.377358490566038,111,0.01,1,Fold01.Rep3
N,S,0.622641509433962,0.377358490566038,128,0.01,1,Fold01.Rep3
S,S,0.375,0.625,141,0.01,1,Fold01.Rep3
S,S,0.375,0.625,146,0.01,1,Fold01.Rep3
S,S,0.375,0.625,160,0.01,1,Fold01.Rep3
S,S,0.375,0.625,167,0.01,1,Fold01.Rep3
S,S,0.375,0.625,171,0.01,1,Fold01.Rep3
N,S,0.622641509433962,0.377358490566038,177,0.01,1,Fold01.Rep3
S,S,0.375,0.625,201,0.01,1,Fold01.Rep3
N,N,0.623762376237624,0.376237623762376,3,0.01,1,Fold02.Rep3
N,N,0.623762376237624,0.376237623762376,12,0.01,1,Fold02.Rep3
S,N,0.385542168674699,0.614457831325301,17,0.01,1,Fold02.Rep3
N,N,0.623762376237624,0.376237623762376,31,0.01,1,Fold02.Rep3
S,N,0.385542168674699,0.614457831325301,34,0.01,1,Fold02.Rep3
N,N,0.623762376237624,0.376237623762376,57,0.01,1,Fold02.Rep3
N,N,0.623762376237624,0.376237623762376,80,0.01,1,Fold02.Rep3
S,N,0.385542168674699,0.614457831325301,87,0.01,1,Fold02.Rep3
N,N,0.623762376237624,0.376237623762376,93,0.01,1,Fold02.Rep3
N,N,0.623762376237624,0.376237623762376,99,0.01,1,Fold02.Rep3
N,N,0.623762376237624,0.376237623762376,102,0.01,1,Fold02.Rep3
N,S,0.623762376237624,0.376237623762376,107,0.01,1,Fold02.Rep3
N,S,0.623762376237624,0.376237623762376,127,0.01,1,Fold02.Rep3
S,S,0.385542168674699,0.614457831325301,133,0.01,1,Fold02.Rep3
S,S,0.385542168674699,0.614457831325301,137,0.01,1,Fold02.Rep3
S,S,0.385542168674699,0.614457831325301,150,0.01,1,Fold02.Rep3
S,S,0.385542168674699,0.614457831325301,156,0.01,1,Fold02.Rep3
N,S,0.623762376237624,0.376237623762376,190,0.01,1,Fold02.Rep3
N,S,0.623762376237624,0.376237623762376,200,0.01,1,Fold02.Rep3
S,S,0.385542168674699,0.614457831325301,203,0.01,1,Fold02.Rep3
N,S,0.623762376237624,0.376237623762376,204,0.01,1,Fold02.Rep3
N,N,0.605769230769231,0.394230769230769,7,0.01,1,Fold03.Rep3
S,N,0.407407407407407,0.592592592592593,18,0.01,1,Fold03.Rep3
S,N,0.407407407407407,0.592592592592593,20,0.01,1,Fold03.Rep3
N,N,0.605769230769231,0.394230769230769,30,0.01,1,Fold03.Rep3
N,N,0.605769230769231,0.394230769230769,38,0.01,1,Fold03.Rep3
N,N,0.605769230769231,0.394230769230769,53,0.01,1,Fold03.Rep3
N,N,0.605769230769231,0.394230769230769,69,0.01,1,Fold03.Rep3
N,N,0.605769230769231,0.394230769230769,72,0.01,1,Fold03.Rep3
N,N,0.605769230769231,0.394230769230769,98,0.01,1,Fold03.Rep3
N,N,0.605769230769231,0.394230769230769,105,0.01,1,Fold03.Rep3
S,S,0.407407407407407,0.592592592592593,118,0.01,1,Fold03.Rep3
S,S,0.407407407407407,0.592592592592593,148,0.01,1,Fold03.Rep3
S,S,0.407407407407407,0.592592592592593,149,0.01,1,Fold03.Rep3
N,S,0.605769230769231,0.394230769230769,154,0.01,1,Fold03.Rep3
S,S,0.407407407407407,0.592592592592593,155,0.01,1,Fold03.Rep3
S,S,0.407407407407407,0.592592592592593,158,0.01,1,Fold03.Rep3
N,S,0.605769230769231,0.394230769230769,165,0.01,1,Fold03.Rep3
S,S,0.407407407407407,0.592592592592593,191,0.01,1,Fold03.Rep3
S,S,0.407407407407407,0.592592592592593,196,0.01,1,Fold03.Rep3
S,S,0.407407407407407,0.592592592592593,197,0.01,1,Fold03.Rep3
N,N,0.631067961165049,0.368932038834951,4,0.01,1,Fold04.Rep3
N,N,0.631067961165049,0.368932038834951,8,0.01,1,Fold04.Rep3
N,N,0.631067961165049,0.368932038834951,9,0.01,1,Fold04.Rep3
N,N,0.631067961165049,0.368932038834951,13,0.01,1,Fold04.Rep3
S,N,0.378048780487805,0.621951219512195,24,0.01,1,Fold04.Rep3
S,N,0.378048780487805,0.621951219512195,26,0.01,1,Fold04.Rep3
N,N,0.631067961165049,0.368932038834951,27,0.01,1,Fold04.Rep3
S,N,0.378048780487805,0.621951219512195,54,0.01,1,Fold04.Rep3
N,N,0.631067961165049,0.368932038834951,61,0.01,1,Fold04.Rep3
S,N,0.378048780487805,0.621951219512195,89,0.01,1,Fold04.Rep3
N,S,0.631067961165049,0.368932038834951,122,0.01,1,Fold04.Rep3
S,S,0.378048780487805,0.621951219512195,130,0.01,1,Fold04.Rep3
N,S,0.631067961165049,0.368932038834951,131,0.01,1,Fold04.Rep3
N,S,0.631067961165049,0.368932038834951,134,0.01,1,Fold04.Rep3
N,S,0.631067961165049,0.368932038834951,142,0.01,1,Fold04.Rep3
N,S,0.631067961165049,0.368932038834951,164,0.01,1,Fold04.Rep3
S,S,0.378048780487805,0.621951219512195,176,0.01,1,Fold04.Rep3
S,S,0.378048780487805,0.621951219512195,180,0.01,1,Fold04.Rep3
S,S,0.378048780487805,0.621951219512195,194,0.01,1,Fold04.Rep3
S,S,0.378048780487805,0.621951219512195,202,0.01,1,Fold04.Rep3
N,N,0.64,0.36,2,0.01,1,Fold05.Rep3
S,N,0.369047619047619,0.630952380952381,6,0.01,1,Fold05.Rep3
N,N,0.64,0.36,10,0.01,1,Fold05.Rep3
S,N,0.369047619047619,0.630952380952381,39,0.01,1,Fold05.Rep3
N,N,0.64,0.36,46,0.01,1,Fold05.Rep3
N,N,0.64,0.36,65,0.01,1,Fold05.Rep3
S,N,0.369047619047619,0.630952380952381,75,0.01,1,Fold05.Rep3
S,N,0.369047619047619,0.630952380952381,78,0.01,1,Fold05.Rep3
N,N,0.64,0.36,82,0.01,1,Fold05.Rep3
N,N,0.64,0.36,94,0.01,1,Fold05.Rep3
N,N,0.64,0.36,101,0.01,1,Fold05.Rep3
S,S,0.369047619047619,0.630952380952381,119,0.01,1,Fold05.Rep3
N,S,0.64,0.36,124,0.01,1,Fold05.Rep3
N,S,0.64,0.36,129,0.01,1,Fold05.Rep3
N,S,0.64,0.36,136,0.01,1,Fold05.Rep3
S,S,0.369047619047619,0.630952380952381,139,0.01,1,Fold05.Rep3
N,S,0.64,0.36,145,0.01,1,Fold05.Rep3
N,S,0.64,0.36,172,0.01,1,Fold05.Rep3
N,S,0.64,0.36,173,0.01,1,Fold05.Rep3
S,S,0.369047619047619,0.630952380952381,181,0.01,1,Fold05.Rep3
N,S,0.64,0.36,199,0.01,1,Fold05.Rep3
N,N,0.63,0.37,11,0.01,1,Fold06.Rep3
N,N,0.63,0.37,32,0.01,1,Fold06.Rep3
N,N,0.63,0.37,42,0.01,1,Fold06.Rep3
N,N,0.63,0.37,44,0.01,1,Fold06.Rep3
N,N,0.63,0.37,48,0.01,1,Fold06.Rep3
S,N,0.388235294117647,0.611764705882353,68,0.01,1,Fold06.Rep3
N,N,0.63,0.37,70,0.01,1,Fold06.Rep3
S,N,0.388235294117647,0.611764705882353,85,0.01,1,Fold06.Rep3
N,N,0.63,0.37,92,0.01,1,Fold06.Rep3
N,N,0.63,0.37,103,0.01,1,Fold06.Rep3
N,S,0.63,0.37,112,0.01,1,Fold06.Rep3
S,S,0.388235294117647,0.611764705882353,113,0.01,1,Fold06.Rep3
N,S,0.63,0.37,116,0.01,1,Fold06.Rep3
N,S,0.63,0.37,120,0.01,1,Fold06.Rep3
N,S,0.63,0.37,121,0.01,1,Fold06.Rep3
N,S,0.63,0.37,138,0.01,1,Fold06.Rep3
S,S,0.388235294117647,0.611764705882353,144,0.01,1,Fold06.Rep3
N,S,0.63,0.37,152,0.01,1,Fold06.Rep3
S,S,0.388235294117647,0.611764705882353,170,0.01,1,Fold06.Rep3
S,S,0.388235294117647,0.611764705882353,192,0.01,1,Fold06.Rep3
N,N,0.627450980392157,0.372549019607843,22,0.01,1,Fold07.Rep3
S,N,0.378048780487805,0.621951219512195,25,0.01,1,Fold07.Rep3
S,N,0.378048780487805,0.621951219512195,43,0.01,1,Fold07.Rep3
N,N,0.627450980392157,0.372549019607843,55,0.01,1,Fold07.Rep3
S,N,0.378048780487805,0.621951219512195,56,0.01,1,Fold07.Rep3
N,N,0.627450980392157,0.372549019607843,59,0.01,1,Fold07.Rep3
N,N,0.627450980392157,0.372549019607843,60,0.01,1,Fold07.Rep3
N,N,0.627450980392157,0.372549019607843,63,0.01,1,Fold07.Rep3
N,N,0.627450980392157,0.372549019607843,84,0.01,1,Fold07.Rep3
S,N,0.378048780487805,0.621951219512195,100,0.01,1,Fold07.Rep3
N,N,0.627450980392157,0.372549019607843,104,0.01,1,Fold07.Rep3
N,S,0.627450980392157,0.372549019607843,108,0.01,1,Fold07.Rep3
N,S,0.627450980392157,0.372549019607843,114,0.01,1,Fold07.Rep3
N,S,0.627450980392157,0.372549019607843,117,0.01,1,Fold07.Rep3
S,S,0.378048780487805,0.621951219512195,125,0.01,1,Fold07.Rep3
S,S,0.378048780487805,0.621951219512195,140,0.01,1,Fold07.Rep3
N,S,0.627450980392157,0.372549019607843,151,0.01,1,Fold07.Rep3
S,S,0.378048780487805,0.621951219512195,178,0.01,1,Fold07.Rep3
N,S,0.627450980392157,0.372549019607843,185,0.01,1,Fold07.Rep3
S,S,0.378048780487805,0.621951219512195,186,0.01,1,Fold07.Rep3
S,S,0.378048780487805,0.621951219512195,189,0.01,1,Fold07.Rep3
S,N,0.402439024390244,0.597560975609756,14,0.01,1,Fold08.Rep3
N,N,0.607843137254902,0.392156862745098,19,0.01,1,Fold08.Rep3
S,N,0.402439024390244,0.597560975609756,23,0.01,1,Fold08.Rep3
N,N,0.607843137254902,0.392156862745098,33,0.01,1,Fold08.Rep3
N,N,0.607843137254902,0.392156862745098,51,0.01,1,Fold08.Rep3
N,N,0.607843137254902,0.392156862745098,52,0.01,1,Fold08.Rep3
N,N,0.607843137254902,0.392156862745098,71,0.01,1,Fold08.Rep3
N,N,0.607843137254902,0.392156862745098,86,0.01,1,Fold08.Rep3
N,N,0.607843137254902,0.392156862745098,88,0.01,1,Fold08.Rep3
N,N,0.607843137254902,0.392156862745098,91,0.01,1,Fold08.Rep3
N,N,0.607843137254902,0.392156862745098,95,0.01,1,Fold08.Rep3
S,S,0.402439024390244,0.597560975609756,109,0.01,1,Fold08.Rep3
S,S,0.402439024390244,0.597560975609756,110,0.01,1,Fold08.Rep3
N,S,0.607843137254902,0.392156862745098,115,0.01,1,Fold08.Rep3
S,S,0.402439024390244,0.597560975609756,126,0.01,1,Fold08.Rep3
N,S,0.607843137254902,0.392156862745098,143,0.01,1,Fold08.Rep3
N,S,0.607843137254902,0.392156862745098,159,0.01,1,Fold08.Rep3
S,S,0.402439024390244,0.597560975609756,163,0.01,1,Fold08.Rep3
S,S,0.402439024390244,0.597560975609756,169,0.01,1,Fold08.Rep3
S,S,0.402439024390244,0.597560975609756,195,0.01,1,Fold08.Rep3
S,S,0.402439024390244,0.597560975609756,198,0.01,1,Fold08.Rep3
S,N,0.371794871794872,0.628205128205128,16,0.01,1,Fold09.Rep3
S,N,0.371794871794872,0.628205128205128,28,0.01,1,Fold09.Rep3
S,N,0.371794871794872,0.628205128205128,29,0.01,1,Fold09.Rep3
S,N,0.371794871794872,0.628205128205128,37,0.01,1,Fold09.Rep3
N,N,0.622641509433962,0.377358490566038,47,0.01,1,Fold09.Rep3
N,N,0.622641509433962,0.377358490566038,58,0.01,1,Fold09.Rep3
N,N,0.622641509433962,0.377358490566038,62,0.01,1,Fold09.Rep3
S,N,0.371794871794872,0.628205128205128,74,0.01,1,Fold09.Rep3
S,N,0.371794871794872,0.628205128205128,83,0.01,1,Fold09.Rep3
N,N,0.622641509433962,0.377358490566038,97,0.01,1,Fold09.Rep3
N,N,0.622641509433962,0.377358490566038,106,0.01,1,Fold09.Rep3
N,S,0.622641509433962,0.377358490566038,123,0.01,1,Fold09.Rep3
N,S,0.622641509433962,0.377358490566038,132,0.01,1,Fold09.Rep3
S,S,0.371794871794872,0.628205128205128,135,0.01,1,Fold09.Rep3
N,S,0.622641509433962,0.377358490566038,153,0.01,1,Fold09.Rep3
S,S,0.371794871794872,0.628205128205128,162,0.01,1,Fold09.Rep3
S,S,0.371794871794872,0.628205128205128,166,0.01,1,Fold09.Rep3
S,S,0.371794871794872,0.628205128205128,168,0.01,1,Fold09.Rep3
S,S,0.371794871794872,0.628205128205128,179,0.01,1,Fold09.Rep3
S,S,0.371794871794872,0.628205128205128,184,0.01,1,Fold09.Rep3
S,S,0.371794871794872,0.628205128205128,188,0.01,1,Fold09.Rep3
N,N,0.573333333333333,0.426666666666667,1,0.01,1,Fold10.Rep3
S,N,0.264705882352941,0.735294117647059,5,0.01,1,Fold10.Rep3
N,N,0.573333333333333,0.426666666666667,21,0.01,1,Fold10.Rep3
N,N,0.573333333333333,0.426666666666667,35,0.01,1,Fold10.Rep3
N,N,0.573333333333333,0.426666666666667,40,0.01,1,Fold10.Rep3
N,N,0.573333333333333,0.426666666666667,49,0.01,1,Fold10.Rep3
N,N,0.573333333333333,0.426666666666667,64,0.01,1,Fold10.Rep3
N,N,0.573333333333333,0.426666666666667,79,0.01,1,Fold10.Rep3
N,N,0.573333333333333,0.426666666666667,81,0.01,1,Fold10.Rep3
S,N,0.264705882352941,0.735294117647059,90,0.01,1,Fold10.Rep3
N,N,0.573333333333333,0.426666666666667,96,0.01,1,Fold10.Rep3
N,S,0.573333333333333,0.426666666666667,147,0.01,1,Fold10.Rep3
N,S,0.573333333333333,0.426666666666667,157,0.01,1,Fold10.Rep3
N,S,0.573333333333333,0.426666666666667,161,0.01,1,Fold10.Rep3
N,S,0.573333333333333,0.426666666666667,174,0.01,1,Fold10.Rep3
N,S,0.573333333333333,0.426666666666667,175,0.01,1,Fold10.Rep3
N,S,0.573333333333333,0.426666666666667,182,0.01,1,Fold10.Rep3
S,S,0.264705882352941,0.735294117647059,183,0.01,1,Fold10.Rep3
N,S,0.573333333333333,0.426666666666667,187,0.01,1,Fold10.Rep3
N,S,0.573333333333333,0.426666666666667,193,0.01,1,Fold10.Rep3
N,S,0.573333333333333,0.426666666666667,205,0.01,1,Fold10.Rep3
